C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.9087793017433796,NORMAL_LEARNING,10,1,0.0,4,S1_ideal,5.079655622740386,3,1,F,1.9087793017433796,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.465719764379105,NORMAL_LEARNING,10,2,0.0,4,S1_ideal,4.698410479016754,3,0,F,1.465719764379105,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.6498066919227992,NORMAL_LEARNING,10,3,0.0,4,S1_ideal,4.2562668367216965,3,0,F,1.6498066919227992,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,4.102991534262191,3,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,3.878770710440545,3,0,F,nan,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,2.0,0.25,0.25,0.5,40.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,3.702167235169018,3,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.5901070859716272,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,1.930849654078294,3,0,F,0.5901070859716272,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.8040042206396653,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,1.8937702235910407,3,1,F,0.8040042206396653,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.5488537915029793,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,1.8915395140602413,3,0,F,0.5488537915029793,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,1.8828311562651052,3,0,F,nan,0.0414;0.0561;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,1.8791125486835938,3,0,F,nan,0.1002;0.1149;0.1296;0.1443;0.159;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,1.8587129685432089,3,0,F,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.8787465381320235,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.5992824981612443,3,1,F,0.8787465381320235,0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.6734893169143102,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.5947446486311705,3,0,F,0.6734893169143102,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,0.6533469579671985,NORMAL_LEARNING,10,3,0.0,6,S1_ideal,1.5907165753271428,3,0,F,0.6533469579671985,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S1_ideal,1.575194567426479,3,0,F,nan,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S1_ideal,1.501151965553042,3,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.2031
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S1_ideal,1.4960838356828674,3,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.4826344260465998,NORMAL_LEARNING,10,1,0.0,7,S1_ideal,1.185905493015504,3,1,F,0.4826344260465998,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.3094731992174502,NORMAL_LEARNING,10,2,0.0,7,S1_ideal,1.0591066830463376,3,0,F,0.3094731992174502,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.1969209384629013,NORMAL_LEARNING,10,3,0.0,7,S1_ideal,0.9287203882584336,3,0,F,0.1969209384629013,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S1_ideal,0.8918080952805525,3,0,F,nan,0.0561;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S1_ideal,0.8804926451875303,3,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S1_ideal,0.8777462865470724,3,0,F,nan,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.5834381860795442,NORMAL_LEARNING,10,1,0.0,8,S1_ideal,0.928620082791241,3,0,F,0.5834381860795442,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.7142827429991468,NORMAL_LEARNING,10,2,0.0,8,S1_ideal,0.8910552657911168,3,1,F,0.7142827429991468,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.37136055043919725,NORMAL_LEARNING,10,3,0.0,8,S1_ideal,0.8760915618498828,3,0,F,0.37136055043919725,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S1_ideal,0.872573667606936,3,0,F,nan,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S1_ideal,0.8550060106120938,3,0,F,nan,0.1002;0.1149;0.1296;0.1443;0.159;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S1_ideal,0.8480607000988911,3,0,F,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.5559;0.5706;0.5853;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S1_ideal,114.98151854461358,4,1,F,2.7725887222397816,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S1_ideal,114.86230102449076,4,0,F,2.7725887222397816,0.0561;0.0708;0.0855;0.1002;0.1149;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S1_ideal,114.7759932742471,4,0,F,2.7725887222397816,0.0855;0.1002;0.1149;0.1296;0.1443;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S1_ideal,114.74443323747778,4,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S1_ideal,114.58853960632398,4,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S1_ideal,114.54175343034753,4,0,F,nan,0.0267;0.0414;0.0561;0.0708;0.0855;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.772585420170125,NORMAL_LEARNING,10,1,0.0,3,S1_ideal,20.100286947017942,4,1,F,2.772585420170125,0.1443;0.159;0.1737;0.1884;0.2031;0.3795;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.769270562079653,NORMAL_LEARNING,10,2,0.0,3,S1_ideal,19.47994580588812,4,0,F,2.769270562079653,0.0855;0.1002;0.1149;0.1296;0.2031;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.770446263609647,NORMAL_LEARNING,10,3,0.0,3,S1_ideal,18.224495738723135,4,0,F,2.770446263609647,0.159;0.1737;0.1884;0.2031;0.3942;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S1_ideal,17.297377397124315,4,0,F,nan,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S1_ideal,17.205606692003336,4,0,F,nan,0.0855;0.1002;0.1149;0.1296;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S1_ideal,17.061424027645366,4,0,F,nan,0.2178;0.2325;0.2472;0.2619;0.2766;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.6400024563414333,NORMAL_LEARNING,10,1,0.0,4,S1_ideal,3.4256872398335148,4,1,F,1.6400024563414333,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,1.2295750349341432,NORMAL_LEARNING,10,2,0.0,4,S1_ideal,3.0756805034980914,4,0,F,1.2295750349341432,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.3291313731832122,NORMAL_LEARNING,10,3,0.0,4,S1_ideal,3.0246521969546265,4,0,F,1.3291313731832122,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,3.0149804803785045,4,0,F,nan,0.0561;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,3.0065360542129866,4,0,F,nan,0.0561;0.0708;0.0855;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,2.895166803043857,4,0,F,nan,0.1002;0.1149;0.1296;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,1.6449265555030659,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,2.920459908842048,4,1,F,1.6449265555030659,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.2955033560462283,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,2.855569745018016,4,0,F,1.2955033560462283,0.0561;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.4475763239259123,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,2.820118253807806,4,0,F,1.4475763239259123,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,2.794151021673656,4,0,F,nan,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,2.6986500155532838,4,0,F,nan,0.1002;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,2.669110061886954,4,0,F,nan,0.1002;0.1149;0.1296;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.5809797633368486,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.6104602174997424,4,0,F,0.5809797633368486,0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412
2.0,0.1,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.9559985987462966,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.6064490797969455,4,1,F,0.9559985987462966,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,0.5482586922702936,NORMAL_LEARNING,10,3,0.0,6,S1_ideal,1.601718472497879,4,0,F,0.5482586922702936,0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S1_ideal,1.5865223298979458,4,0,F,nan,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.2913;0.306;0.3207
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S1_ideal,1.537106055739443,4,0,F,nan,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.1884;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S1_ideal,1.5359145007503798,4,0,F,nan,0.0708;0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.3941944708147418,NORMAL_LEARNING,10,1,0.0,7,S1_ideal,1.0930621418009494,4,0,F,0.3941944708147418,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.5468275155077271,NORMAL_LEARNING,10,2,0.0,7,S1_ideal,1.0732557489704604,4,1,F,0.5468275155077271,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.32039142112759333,NORMAL_LEARNING,10,3,0.0,7,S1_ideal,1.05371477133167,4,0,F,0.32039142112759333,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S1_ideal,1.0114572436794163,4,0,F,nan,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S1_ideal,0.9992234450273827,4,0,F,nan,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S1_ideal,0.9675305900088773,4,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.4987071985411357,NORMAL_LEARNING,10,1,0.0,8,S1_ideal,1.090316505966996,4,1,F,0.4987071985411357,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.4402135745292162,NORMAL_LEARNING,10,2,0.0,8,S1_ideal,1.0501009350233943,4,0,F,0.4402135745292162,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.45076819158141634,NORMAL_LEARNING,10,3,0.0,8,S1_ideal,1.0073310818025405,4,0,F,0.45076819158141634,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S1_ideal,0.9951351534031971,4,0,F,nan,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S1_ideal,0.9646590780690829,4,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S1_ideal,0.9532828238702962,4,0,F,nan,0.1002;0.1149;0.1296;0.1443;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S1_ideal,121.24634008291252,5,1,F,2.7725887222397816,0.0267;0.0414;0.0561;0.0855;0.1002;0.1149;0.1296;0.5706;0.5853;0.6
2.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S1_ideal,121.24600971258042,5,0,F,2.7725887222397816,0.0414;0.0561;0.0708;0.0855;0.1884;0.2031;0.2178;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S1_ideal,121.15997183423382,5,0,F,2.7725887222397816,0.012;0.0267;0.0414;0.0561;0.0855;0.1002;0.1149;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S1_ideal,120.8464522716981,5,0,F,nan,0.0561;0.0708;0.0855;0.1002;0.1884;0.2031;0.2178;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S1_ideal,120.78983999549236,5,0,F,nan,0.0267;0.0414;0.0561;0.0855;0.1002;0.1149;0.1296;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S1_ideal,120.78057333860707,5,0,F,nan,0.012;0.0267;0.0414;0.0561;0.0708;0.0855;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.7725608728918503,NORMAL_LEARNING,10,1,0.0,3,S1_ideal,15.585421614073827,5,1,F,2.7725608728918503,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,2.732092036604143,NORMAL_LEARNING,10,2,0.0,3,S1_ideal,15.13374408872264,5,0,F,2.732092036604143,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.772259098349681,NORMAL_LEARNING,10,3,0.0,3,S1_ideal,14.805525638169787,5,0,F,2.772259098349681,0.1884;0.2031;0.2178;0.2325;0.2472;0.2619;0.2766;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S1_ideal,14.689964111052436,5,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
1.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S1_ideal,14.546332120999939,5,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S1_ideal,14.356282598243109,5,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,1.4200554399291654,NORMAL_LEARNING,10,1,0.0,4,S1_ideal,3.1798828692422703,5,0,F,1.4200554399291654,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.4533258647234828,NORMAL_LEARNING,10,2,0.0,4,S1_ideal,3.1709906085756714,5,1,F,1.4533258647234828,0.0561;0.0708;0.0855;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.3912202509786564,NORMAL_LEARNING,10,3,0.0,4,S1_ideal,3.168915597751166,5,0,F,1.3912202509786564,0.0267;0.0414;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S1_ideal,3.15025189451314,5,0,F,nan,0.0561;0.0708;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S1_ideal,3.059405975631911,5,0,F,nan,0.1002;0.1149;0.1296;0.1443;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S1_ideal,3.0157113199085686,5,0,F,nan,0.1002;0.1149;0.1296;0.1443;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7103227009058957,NORMAL_LEARNING,10,1,0.0,5,S1_ideal,1.6015936892195626,5,1,F,0.7103227009058957,0.0414;0.0561;0.0708;0.0855;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.707643053991597,NORMAL_LEARNING,10,2,0.0,5,S1_ideal,1.587722159820423,5,0,F,0.707643053991597,0.1002;0.1149;0.1296;0.1443;0.159;0.1737;0.5559;0.5706;0.5853;0.6
2.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.4506376093122726,NORMAL_LEARNING,10,3,0.0,5,S1_ideal,1.5727919076825359,5,0,F,0.4506376093122726,0.0855;0.1002;0.1149;0.1296;0.1443;0.159;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S1_ideal,1.5701361550128539,5,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S1_ideal,1.5603025048182815,5,0,F,nan,0.0267;0.0414;0.0561;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S1_ideal,1.540075447177692,5,0,F,nan,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,0.6078770471145553,NORMAL_LEARNING,10,1,0.0,6,S1_ideal,1.5261025328271245,5,1,F,0.6078770471145553,0.4677;0.4824;0.4971;0.5118;0.5265;0.5412;0.5559;0.5706;0.5853;0.6
2.0,2.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.363901083797548,NORMAL_LEARNING,10,2,0.0,6,S1_ideal,1.2671154780240954,5,0,F,0.363901083797548,0.3942;0.4089;0.4236;0.4383;0.453;0.4677;0.4824;0.4971;0.5118;0.5265
