scenario,strategy,seed,acquisition_index,reacquisition,z_m,z_over_L,T_C,Q_total_mL_min,C_EGDA_M,C_cat_M,T_line_C,transfer_enabled,mean_tau_line_s,species,c_reactor_true_M,c_cell_true_M,c_measured_M,sigma_M,transport_delta_M,quantification_delta_M,total_delta_M,transport_delta_sigma,quantification_delta_sigma,qc_flags
S3_transport,F,7,5,0,0.105528,0.52764,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.005139788564903086,0.005581919467249996,-0.00022445737519570042,0.006462806913143384,0.00044213090234690965,-0.005806376842445697,-0.005364245940098787,0.06841159085965416,-0.8984295710022362,WARN nonnegativity active: AcOH
S3_transport,F,7,6,0,0.10984,0.5491999999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGDA,0.49466617961687603,0.4942264418025921,0.5021505285105029,0.010635826231223394,-0.0004397378142839137,0.007924086707910782,0.007484348893626869,-0.04134496039367244,0.7450372482250782,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,6,0,0.10984,0.5491999999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGMA,0.005318362345400733,0.0057558092181320365,0.001564193528995341,0.011288072881682014,0.0004374468727313032,-0.004191615689136696,-0.0037541688164053925,0.038753016331173805,-0.37133138074779254,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,6,0,0.10984,0.5491999999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EG,1.545803772332009e-05,1.7748979275926466e-05,-0.0002866375857674121,0.002060620345619583,2.290941552606376e-06,-0.00030438656504333853,-0.0003020956234907322,0.0011117727520629428,-0.14771598547514886,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,6,0,0.10984,0.5491999999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.0053492784208473265,0.005791307176683842,-0.00022445737519570042,0.006100704216151312,0.00044202875583651546,-0.006015764551879542,-0.0055737357960430264,0.07245536583567946,-0.986077072209648,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,7,0,0.114152,0.5707599999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGDA,0.4944579654406282,0.49401841452999584,0.4856370176322233,0.010349041853168319,-0.00043955091063235807,-0.008381396897772564,-0.008820947808404922,-0.04247261890218284,-0.809871775251023,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,7,0,0.114152,0.5707599999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGMA,0.005525342748248978,0.005962517904095004,0.001564193528995341,0.011292014289827356,0.0004371751558460259,-0.0043983243750996635,-0.0039611492192536376,0.038715427081939154,-0.38950751054769606,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,7,0,0.114152,0.5707599999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EG,1.6691811122835768e-05,1.906756590916805e-05,9.20127974636956e-05,0.00208313163722372,2.375754786332282e-06,7.294523155452755e-05,7.532098634085982e-05,0.0011404727113158116,0.035017101296461906,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,7,0,0.114152,0.5707599999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.005558726370494597,0.006000653035913287,-0.00022445737519570042,0.006113561155353369,0.00044192666541869024,-0.006225110411108988,-0.005783183745690297,0.07228629176821352,-1.0182461993788907,"WARN nonnegativity active: EGMA,AcOH"
S3_transport,F,7,8,0,0.191376,0.95688,40.0,1.0,1.0,0.5,25.0,1,18.0,EGDA,0.4907439934269766,0.490482236963736,0.4784980724290863,0.01026180544366511,-0.0002617564632406144,-0.011984164534649677,-0.012245920997890292,-0.025507837259008233,-1.1678417214631394,
S3_transport,F,7,8,0,0.191376,0.95688,40.0,1.0,1.0,0.5,25.0,1,18.0,EGMA,0.009209276269396523,0.009468612430919477,0.013649844106596974,0.011678220512811996,0.00025933616152295363,0.004181231675677497,0.004440567837200451,0.0222068217703579,0.35803671210783633,
S3_transport,F,7,8,0,0.191376,0.95688,40.0,1.0,1.0,0.5,25.0,1,18.0,EG,4.673030362687345e-05,4.915060534460225e-05,0.0005208386366545624,0.0024959917116476756,2.4203017177288046e-06,0.00047168803130996016,0.00047410833302768897,0.0009696753825080189,0.18897820417784375,
S3_transport,F,7,8,0,0.191376,0.95688,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.009302736876650201,0.009566913641608613,0.001217152220257531,0.0063860415052068124,0.00026417676495841223,-0.008349761421351083,-0.00808558465639267,0.041367843403933034,-1.307501903102754,
S3_transport,F,7,9,0,0.19568799999999997,0.9784399999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGDA,0.4905374460079517,0.49010141549517816,0.49351607047591933,0.0105356325237039,-0.000436030512773522,0.003414654980741172,0.00297862446796765,-0.04138626815167538,0.32410536083700825,WARN nonnegativity active: EGMA
S3_transport,F,7,9,0,0.19568799999999997,0.9784399999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EGMA,0.009413705378637612,0.009845766473805433,0.001564193528995341,0.01156308630018464,0.00043206109516782075,-0.008281572944810092,-0.007849511849642271,0.0373655513719483,-0.7162078297969506,WARN nonnegativity active: EGMA
S3_transport,F,7,9,0,0.19568799999999997,0.9784399999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,EG,4.8848613410677474e-05,5.281803101650252e-05,-0.0003441014450316519,0.0026465930947116387,3.969417605825045e-06,-0.00039691947604815443,-0.0003929500584423294,0.0014998216438169673,-0.1499737442983849,WARN nonnegativity active: EGMA
S3_transport,F,7,9,0,0.19568799999999997,0.9784399999999999,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.009511402605458899,0.009951402535838372,0.0009067538493877164,0.0064924694456212646,0.00043999993037947306,-0.009044648686450656,-0.008604648756071183,0.06777081264144008,-1.3930983830121317,WARN nonnegativity active: EGMA
S3_transport,F,7,10,0,0.2,1.0,40.0,1.0,1.0,0.5,25.0,1,18.0,EGDA,0.490330985946404,0.489895140853079,0.48209981523964235,0.010294642263788532,-0.00043584509332500465,-0.007795325613436654,-0.008231170706761659,-0.04233708002249796,-0.7572216123387561,WARN nonnegativity active: EGMA
S3_transport,F,7,10,0,0.2,1.0,40.0,1.0,1.0,0.5,25.0,1,18.0,EGMA,0.009618000883521372,0.01004979282547973,0.001564193528995341,0.011333477581445175,0.0004317919419583576,-0.008485599296484389,-0.008053807354526031,0.03809880408333575,-0.7487198201527089,WARN nonnegativity active: EGMA
S3_transport,F,7,10,0,0.2,1.0,40.0,1.0,1.0,0.5,25.0,1,18.0,EG,5.1013170074633604e-05,5.5066321441341925e-05,-0.00021456987634012467,0.002150534983903998,4.0531513667083215e-06,-0.00026963619778146657,-0.0002655830464147583,0.0018847177084049974,-0.12538098649852206,WARN nonnegativity active: EGMA
S3_transport,F,7,10,0,0.2,1.0,40.0,1.0,1.0,0.5,25.0,1,18.0,AcOH,0.00972002722367057,0.010159925468362346,0.0010605002211621186,0.006156745773244315,0.00043989824469177485,-0.009099425247200227,-0.008659527002508452,0.07144979846390007,-1.4779602053318597,WARN nonnegativity active: EGMA
S3_transport,F,7,11,0,0.004,0.02,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.4536857387661854,0.45287496010717004,0.44824108968360105,0.009747017397190999,-0.0008107786590153543,-0.004633870423568998,-0.005444649082584352,-0.08318223164852596,-0.4754141943877556,
S3_transport,F,7,11,0,0.004,0.02,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.04353487311895504,0.04430923860084969,0.05241111307950523,0.014056103951354558,0.0007743654818946483,0.00810187447865554,0.008876239960550189,0.05509104689141291,0.5763954582788056,
S3_transport,F,7,11,0,0.004,0.02,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.002779388114859431,0.002815801291980108,0.0016729839388180772,0.0025409948858269135,3.6413177120677397e-05,-0.001142817353162031,-0.0011064041760413537,0.014330283513666928,-0.44975192966204064,
S3_transport,F,7,11,0,0.004,0.02,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.049093649348673954,0.049940841184809966,0.04270123703855961,0.006460759540695274,0.0008471918361360117,-0.007239604146250356,-0.006392412310114344,0.13112882948199636,-1.120550006643842,
S3_transport,F,7,12,0,0.011448,0.05724,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.3787779265669976,0.3818255422514897,0.38591270622666163,0.008687124063428028,0.0030476156844920776,0.004087163975171948,0.007134779659664026,0.3508198642312767,0.4704852774439498,
S3_transport,F,7,12,0,0.011448,0.05724,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.10131328834544805,0.09903756237961137,0.06486362367030016,0.015179565174843923,-0.0022757259658366807,-0.03417393870931121,-0.03644966467514789,-0.14992036594092228,-2.251312097262535,
S3_transport,F,7,12,0,0.011448,0.05724,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.019908785087554174,0.019136895368898815,0.018274238057917436,0.0024164251952464547,-0.0007718897186553587,-0.0008626573109813788,-0.0016345470296367376,-0.31943455985056163,-0.35699731681261304,
S3_transport,F,7,12,0,0.011448,0.05724,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.14113085852055654,0.13731135311740916,0.13030001629756252,0.006724904660656969,-0.0038195054031473774,-0.007011336819846642,-0.01083084222299402,-0.5679642457227405,-1.042592746461582,
S3_transport,F,7,13,0,0.01576,0.0788,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.3411859304182287,0.34244723585782544,0.3471028385423882,0.008039321681005768,0.0012613054395967382,0.004655602684562776,0.0059169081241595145,0.15689202269101654,0.579103918128119,
S3_transport,F,7,13,0,0.01576,0.0788,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.12406447116646337,0.12344212386022425,0.12987601077903918,0.023002109392384645,-0.0006223473062391127,0.006433886918814927,0.005811539612575814,-0.027056097144079947,0.2797085610307117,
S3_transport,F,7,13,0,0.01576,0.0788,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.03474959841530775,0.034110640281950134,0.03398682642749693,0.002270690357944155,-0.0006389581333576186,-0.00012381385445320303,-0.0007627719878108216,-0.28139377573969204,-0.0545269653433954,
S3_transport,F,7,13,0,0.01576,0.0788,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.19356366799707905,0.1916634044241247,0.18980994377894123,0.0070485867683928605,-0.0019002635729543638,-0.0018534606451834634,-0.003753724218137827,-0.2695949749069544,-0.26295493069542913,
S3_transport,F,7,14,0,0.020072,0.10035999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.3073831376674687,0.30851743585688773,0.308563832509744,0.007456993635110462,0.001134298189419014,4.6396652856273146e-05,0.0011806948422752872,0.15211199645904103,0.006221897875548591,
S3_transport,F,7,14,0,0.020072,0.10035999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.14057123421681617,0.14018610370804163,0.14450534744870622,0.025024989915838045,-0.0003851305087745338,0.004319243740664586,0.003934113231890052,-0.015389836722003588,0.1725972220244925,
S3_transport,F,7,14,0,0.020072,0.10035999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.052045628115714886,0.051296460435070496,0.04851818867069449,0.0024674920657751205,-0.00074916768064439,-0.0027782717643760058,-0.003527439445020396,-0.3036150312439006,-1.125949624281065,
S3_transport,F,7,14,0,0.020072,0.10035999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.24466249044824612,0.2427790245781828,0.2361789651935559,0.00756429199736206,-0.0018834658700633278,-0.006600059384626877,-0.008483525254690205,-0.24899433690822087,-0.8725283723749103,
S3_transport,F,7,15,0,0.03536,0.1768,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.2127580066664965,0.21708631602119596,0.2228533570097689,0.006187555022278206,0.004328309354699467,0.005767040988572947,0.010095350343272413,0.6995185237327909,0.9320387403116086,
S3_transport,F,7,15,0,0.03536,0.1768,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.16473629308521376,0.16379532866046773,0.16301636041560824,0.027543580322030834,-0.0009409644247460325,-0.0007789682448594848,-0.0017199326696055173,-0.034162749132268716,-0.02828129951705749,
S3_transport,F,7,15,0,0.03536,0.1768,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.12250570024828947,0.11911835531833606,0.12018839966091745,0.0025041327904851054,-0.0033873449299534064,0.001070044342581386,-0.0023173005873720204,-1.3527017987321686,0.42731134173363666,
S3_transport,F,7,15,0,0.03536,0.1768,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.40974769358179297,0.40203203929714015,0.39830527510796804,0.009311658615080546,-0.0077156542846528176,-0.003726764189172116,-0.011442418473824933,-0.8286014987874507,-0.4002256035392551,
S3_transport,F,7,16,0,0.04124,0.2062,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.18478827426639313,0.18585447491342874,0.18592828274365203,0.005718587263591212,0.001066200647035609,7.380783022328807e-05,0.001140008477258897,0.18644476299659477,0.012906654532178555,
S3_transport,F,7,16,0,0.04124,0.2062,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.16508437022472097,0.1652775980963052,0.16903791266534252,0.028391256031938095,0.00019322787158423949,0.003760314569037304,0.003953542440621544,0.0068058937359753375,0.1324462209353198,
S3_transport,F,7,16,0,0.04124,0.2062,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.15012735550888556,0.14886792699026577,0.14689327469205302,0.002680706211474206,-0.0012594285186197929,-0.0019746522982127535,-0.0032340808168325463,-0.46981221337462153,-0.7366164519486188,
S3_transport,F,7,16,0,0.04124,0.2062,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.46533908124249246,0.4630134520768371,0.4565188981184764,0.010109433742348855,-0.002325629165655374,-0.006494553958360683,-0.008820183124016057,-0.23004544318968262,-0.6424250975754177,
S3_transport,F,7,17,0,0.08436,0.4218,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.06647423329288052,0.07224159871325839,0.08256943186035294,0.004773578808183425,0.005767365420377868,0.010327833147094553,0.01609519856747242,1.2081848131407777,2.163540932725229,
S3_transport,F,7,17,0,0.08436,0.4218,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.12651162197898536,0.12851378152483267,0.10018094573242088,0.019181181321030843,0.002002159545847315,-0.02833283579241179,-0.026330676246564474,0.10438145139955927,-1.4771163109410153,
S3_transport,F,7,17,0,0.08436,0.4218,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.3070141447281338,0.2992446197619087,0.29722341224648235,0.003998895456838144,-0.0077695249662251276,-0.0020212075154263376,-0.009790732481651465,-1.9429177506851738,-0.5054414493307285,
S3_transport,F,7,17,0,0.08436,0.4218,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.7405399114352531,0.7270030210486501,0.7245504349942213,0.014196726880978002,-0.013536890386602995,-0.0024525860544287736,-0.01598947644103177,-0.9535219279833359,-0.17275714853083213,
S3_transport,F,7,18,0,0.191376,0.95688,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.006192672704121401,0.009181296807134271,0.010658620677240922,0.00448426012825033,0.0029886241030128704,0.0014773238701066508,0.004465947973119521,0.6664698339386865,0.32944651466574787,
S3_transport,F,7,18,0,0.191376,0.95688,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.07927251138921479,0.08167746112661634,0.07311381821298998,0.015986505527758037,0.002404949737401546,-0.008563642913626351,-0.006158693176224805,0.15043623718928015,-0.5356794765908622,
S3_transport,F,7,18,0,0.191376,0.95688,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.4145348159066634,0.409141242066249,0.41478014841626326,0.005011814740780902,-0.00539357384041439,0.005638906350014239,0.0002453325095998493,-1.07617182984182,1.1251226634797018,
S3_transport,F,7,18,0,0.191376,0.95688,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.908342143202542,0.8999599452591148,0.9169550235838424,0.017254508176759092,-0.008382197943427205,0.016995078324727575,0.00861288038130037,-0.48579755838636896,0.984964517714799,
S3_transport,F,7,19,0,0.19568799999999997,0.9784399999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.0056901490448427175,0.005708615269508307,0.0030821677796271226,0.004468015948256277,1.846622466558992e-05,-0.0026264474898811847,-0.002607981265215595,0.004132980920266566,-0.5878330606465724,
S3_transport,F,7,19,0,0.19568799999999997,0.9784399999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.07880459326761106,0.07887973716134328,0.08049804927567838,0.016790751682908837,7.514389373221297e-05,0.0016183121143351076,0.0016934560080673206,0.004475314455915712,0.09638115939635827,
S3_transport,F,7,19,0,0.19568799999999997,0.9784399999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.41550525768754565,0.41541164756914795,0.41894704045950476,0.005036344907770284,-9.361011839770228e-05,0.0035353928903568144,0.003441782771959112,-0.01858691573193819,0.7019759279993437,
S3_transport,F,7,19,0,0.19568799999999997,0.9784399999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.9098151086427031,0.9097030322996398,0.9231729353493391,0.017346972770612246,-0.00011207634306331649,0.013469903049699306,0.013357826706635989,-0.0064608588798379055,0.7764987717349081,
S3_transport,F,7,20,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.005236181907458974,0.005253018995467801,0.005575177991682965,0.004455190252391282,1.6837088008827238e-05,0.00032215899621516365,0.0003389960842239909,0.003779207408660065,0.0723109402661868,
S3_transport,F,7,20,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.07838122708101963,0.07845410664036291,0.0718880029713432,0.015816407529269744,7.287955934327794e-05,-0.0065661036690197044,-0.0064932241096764265,0.004607845315594422,-0.4151450736754547,
S3_transport,F,7,20,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.41638259101152086,0.4162928743641688,0.4197324387281819,0.0050018635892917695,-8.97166473520783e-05,0.0034395643640131035,0.003349847716661025,-0.017936644162817237,0.6876565709182251,
S3_transport,F,7,20,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.911146409104062,0.9110398553687009,0.924372913045976,0.017345182580200066,-0.00010655373536105905,0.013333057677275106,0.013226503941914047,-0.00614313137774016,0.768689381943728,
S3_transport,F,7,21,0,0.115328,0.5766399999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.14712117856495524,0.14686528049186282,0.14497863131720862,0.005253169980229614,-0.0002558980730924254,-0.001886649174654198,-0.0021425472477466234,-0.04871307687653393,-0.359144893798341,
S3_transport,F,7,21,0,0.115328,0.5766399999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1775860783463252,0.1777230135022182,0.19305237065785882,0.031810564712968586,0.00013693515589299765,0.015329357155640627,0.015466292311533625,0.004304706852222956,0.4818951594842681,
S3_transport,F,7,21,0,0.115328,0.5766399999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.1752927430887198,0.1754117060059193,0.1753878748716418,0.002824123400655284,0.00011896291719948326,-2.383113427747996e-05,9.51317829220033e-05,0.04212383820476123,-0.008438418190915594,
S3_transport,F,7,21,0,0.115328,0.5766399999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.5281715645237649,0.5285464255140568,0.525465621174993,0.011070157941382115,0.0003748609902919364,-0.0030808043390638806,-0.002705943348771944,0.03386229828669769,-0.278298137693891,
S3_transport,F,7,22,0,0.11964,0.5982,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.14061817081236203,0.1406971316191949,0.14686797145591526,0.005269692058315909,7.896080683286733e-05,0.006170839836720371,0.006249800643553238,0.014983950856912436,1.17100577575162,
S3_transport,F,7,22,0,0.11964,0.5982,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1763922504635354,0.1765803387682181,0.17891361833597838,0.029781592840761234,0.00018808830468269866,0.002333279567760277,0.0025213678724429756,0.006315589152278902,0.07834636583194377,
S3_transport,F,7,22,0,0.11964,0.5982,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.18298957872410282,0.18272252961258728,0.18730284522429747,0.0028996070997790026,-0.00026704911151553823,0.004580315611710184,0.004313266500194646,-0.09209837827197062,1.5796331896343057,
S3_transport,F,7,22,0,0.11964,0.5982,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.5423714079117411,0.5420253979933928,0.5495644133524146,0.011418890453048773,-0.0003460099183483223,0.0075390153590217945,0.007193005440673472,-0.030301535842822608,0.6602231092434138,
S3_transport,F,7,23,0,0.12395199999999999,0.61976,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.1344071687726009,0.13448275773258622,0.13377379022691932,0.0051500960594218345,7.558895998532877e-05,-0.000708967505666902,-0.0006333785456815733,0.014677194194668015,-0.13766102563657676,
S3_transport,F,7,23,0,0.12395199999999999,0.61976,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1750391200971537,0.17522706933736418,0.171256595230061,0.02870369396638145,0.0001879492402104832,-0.003970474107303168,-0.0037825248670926848,0.006547911235070109,-0.1383262416312512,
S3_transport,F,7,23,0,0.12395199999999999,0.61976,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.19055371113024555,0.19029017293004977,0.1909151996412939,0.0029765011696901585,-0.0002635382001957842,0.0006250267112441199,0.0003614885110483357,-0.08853959235071204,0.20998705379617996,
S3_transport,F,7,23,0,0.12395199999999999,0.61976,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.5561465423576449,0.555807415197464,0.5545323734733536,0.011515701905826915,-0.0003391271601809187,-0.001275041724110415,-0.0016141688842913338,-0.029449108960463908,-0.11072201543053553,
S3_transport,F,7,24,0,0.128264,0.6413199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.1284825177788444,0.1285544919700364,0.1278448988730493,0.005080469922447675,7.19741911920091e-05,-0.0007095930969870934,-0.0006376189057950843,0.014166837377384429,-0.1396707603467564,
S3_transport,F,7,24,0,0.128264,0.6413199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.17354419803202148,0.17373178774542675,0.179140551755365,0.029811626989068595,0.0001875897134052673,0.005408764009938255,0.005596353723343522,0.006292501696537837,0.18143135937939767,
S3_transport,F,7,24,0,0.128264,0.6413199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.19797328418913432,0.1977137202845371,0.19954733644411202,0.002979095114022414,-0.0002595639045972209,0.001833616159574919,0.001574052254977698,-0.0871284382212135,0.6154943328073691,
S3_transport,F,7,24,0,0.128264,0.6413199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.5694907664102902,0.5691592283145009,0.5699191070851938,0.011715977210711095,-0.00033153809578923,0.0007598787706928345,0.0004283406749036045,-0.02829794645606924,0.06485833465074776,
S3_transport,F,7,25,0,0.13414399999999999,0.6707199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.12082636800086055,0.12099809715252327,0.12199138136589932,0.005041018002762788,0.00017172915166271951,0.00099328421337605,0.0011650133650387695,0.03406636349415959,0.19704040192510108,
S3_transport,F,7,25,0,0.13414399999999999,0.6707199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.17131944454148648,0.17153432022030335,0.1624970008786769,0.02746865888621428,0.0002148756788168671,-0.009037319341626437,-0.00882244366280957,0.007822576257070451,-0.32900475334680446,
S3_transport,F,7,25,0,0.13414399999999999,0.6707199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.2078541874576531,0.20746758262717357,0.20706322868100477,0.0030984046715216156,-0.0003866048304795311,-0.00040435394616880616,-0.0007909587766483372,-0.1247754478402819,-0.13050391702715494,
S3_transport,F,7,25,0,0.13414399999999999,0.6707199999999999,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.5870278194567927,0.5864694854746505,0.5868715454079205,0.011998973663723999,-0.0005583339821422229,0.000402059933270027,-0.00015627404887219587,-0.046531811619039624,0.03350786030021535,
S3_transport,F,7,26,0,0.13924000000000003,0.6962000000000002,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.11457443495436315,0.11468755309299061,0.12040863884166056,0.005018993101320487,0.000113118138627466,0.005721085748669946,0.005834203887297412,0.022538014367404657,1.1398871513022681,
S3_transport,F,7,26,0,0.13924000000000003,0.6962000000000002,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1692442625776528,0.16944448990784342,0.1582545185236831,0.026866707275921952,0.0002002273301906221,-0.011189971384160308,-0.010989744053969686,0.007452618891264975,-0.41649954604555517,
S3_transport,F,7,26,0,0.13924000000000003,0.6962000000000002,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.21618130246798417,0.2158679569991661,0.2175917762149774,0.003158596613700025,-0.00031334546881806036,0.0017238192158113008,0.0014104737469932405,-0.09920401594143516,0.54575478499991,
S3_transport,F,7,26,0,0.13924000000000003,0.6962000000000002,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.6016068675136214,0.6011804039061758,0.6064994167707197,0.012284723797023408,-0.00042646360744558187,0.005319012864543948,0.004892549257098366,-0.03471495285461071,0.43297781475825664,
S3_transport,F,7,27,0,0.14512000000000003,0.7256000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.10776590155119653,0.10791883683391786,0.11341608106803718,0.004957690853178848,0.0001529352827213254,0.0054972442341193195,0.005650179516840645,0.03084808779943671,1.1088315905366533,
S3_transport,F,7,27,0,0.14512000000000003,0.7256000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.16671928758114798,0.16693456589572347,0.15774911055352078,0.02679528229513931,0.00021527831457548996,-0.009185455342202692,-0.008970177027627202,0.008034187220133958,-0.3428012155658066,
S3_transport,F,7,27,0,0.14512000000000003,0.7256000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.22551481086765562,0.22514659727035885,0.22477062019886637,0.003203285793932124,-0.0003682135972967737,-0.00037597707149247817,-0.0007441906687892519,-0.11494871859209949,-0.1173723157030443,
S3_transport,F,7,27,0,0.14512000000000003,0.7256000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.6177489093164592,0.6172277604364412,0.6163416777247301,0.0124290371260674,-0.0005211488800179742,-0.0008860827117110892,-0.0014072315917290634,-0.04192994797038376,-0.07129134000675799,
S3_transport,F,7,28,0,0.15100000000000002,0.7550000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.10137077794192785,0.10151456896548576,0.10600356619171983,0.004944867839179144,0.00014379102355790985,0.004488997226234068,0.0046327882497919776,0.02907884057459044,0.9078093433897009,
S3_transport,F,7,28,0,0.15100000000000002,0.7550000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1640854733557416,0.16429959562114452,0.17802671330976363,0.029699335389219796,0.00021412226540290513,0.013727117688619117,0.013941239954022022,0.007209665219667737,0.4622028576976762,
S3_transport,F,7,28,0,0.15100000000000002,0.7550000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.23454374870233072,0.2341858354133699,0.2373084548715179,0.003504566708485354,-0.000357913288960815,0.003122619458147985,0.00276470616918717,-0.10212768616851418,0.8910144157300279,
S3_transport,F,7,28,0,0.15100000000000002,0.7550000000000001,130.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.6331729707604029,0.6326712664478842,0.6433444229123173,0.012937345015587503,-0.0005017043125187248,0.01067315646443312,0.010171452151914395,-0.03877954185454965,0.8249881603662587,
