scenario,strategy,seed,round,acquisition_order,attempt,disposition,assimilated,z_m,z_over_L,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,species,conc_fitted_M,sigma_M,censored,qc_flags,qc_fail,residual_rms,fit_condition_number,observation_mode,source
S3_transport,E,7,7,69,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.4119468328523598,0.0049081831094951985,0,,0,0.21996829750676405,2.5482690377529114,nmr,assimilated_measurement
S3_transport,E,7,7,69,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9094114941645166,0.017089985106671333,0,,0,0.21996829750676405,2.5482690377529114,nmr,assimilated_measurement
S3_transport,E,7,7,70,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.00476465425076908,0.004445175095835186,0,,0,0.22003720897915058,2.5567963064347867,nmr,assimilated_measurement
S3_transport,E,7,7,70,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07790219483376087,0.01646476235559526,0,,0,0.22003720897915058,2.5567963064347867,nmr,assimilated_measurement
S3_transport,E,7,7,70,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.41874078651518765,0.004975989086392891,0,,0,0.22003720897915058,2.5567963064347867,nmr,assimilated_measurement
S3_transport,E,7,7,70,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9204918880044621,0.01727262507261521,0,,0,0.22003720897915058,2.5567963064347867,nmr,assimilated_measurement
S3_transport,E,7,8,71,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.18238536597391575,0.0056677741565473215,0,,0,0.22418697656919512,2.5884272221158526,nmr,assimilated_measurement
S3_transport,E,7,8,71,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.15525680515831838,0.02644789333826711,0,,0,0.22418697656919512,2.5884272221158526,nmr,assimilated_measurement
S3_transport,E,7,8,71,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.16220934235712337,0.002726679175647624,0,,0,0.22418697656919512,2.5884272221158526,nmr,assimilated_measurement
S3_transport,E,7,8,71,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.4837411754957305,0.010465519355367678,0,,0,0.22418697656919512,2.5884272221158526,nmr,assimilated_measurement
S3_transport,E,7,8,72,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.17456986549555376,0.005579296028421953,0,,0,0.2283223776480191,2.6144783353900216,nmr,assimilated_measurement
S3_transport,E,7,8,72,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.15068452999149876,0.02581634035211295,0,,0,0.2283223776480191,2.6144783353900216,nmr,assimilated_measurement
S3_transport,E,7,8,72,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.17009056653288593,0.002796417574625494,0,,0,0.2283223776480191,2.6144783353900216,nmr,assimilated_measurement
S3_transport,E,7,8,72,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.5054452942868265,0.010783969450324494,0,,0,0.2283223776480191,2.6144783353900216,nmr,assimilated_measurement
S3_transport,E,7,8,73,1,accepted,1,0.049472,0.24736,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.16634688960277308,0.0055790526794682925,0,,0,0.4885125997416671,2.5183394543339617,nmr,assimilated_measurement
S3_transport,E,7,8,73,1,accepted,1,0.049472,0.24736,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.13015653815106853,0.023133644097363754,0,,0,0.4885125997416671,2.5183394543339617,nmr,assimilated_measurement
S3_transport,E,7,8,73,1,accepted,1,0.049472,0.24736,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.1790493550223746,0.0033459313263749933,0,,0,0.4885125997416671,2.5183394543339617,nmr,assimilated_measurement
S3_transport,E,7,8,73,1,accepted,1,0.049472,0.24736,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.5316797286535552,0.011403679786247022,0,,0,0.4885125997416671,2.5183394543339617,nmr,assimilated_measurement
S3_transport,E,7,8,74,1,accepted,1,0.053784,0.26892,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.13970830019408362,0.005190181954727514,0,,0,0.20857631024114762,2.538553372404288,nmr,assimilated_measurement
S3_transport,E,7,8,74,1,accepted,1,0.053784,0.26892,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.15283963981980234,0.02610119625093024,0,,0,0.20857631024114762,2.538553372404288,nmr,assimilated_measurement
S3_transport,E,7,8,74,1,accepted,1,0.053784,0.26892,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.2044118943368315,0.003005325833076633,0,,0,0.20857631024114762,2.538553372404288,nmr,assimilated_measurement
S3_transport,E,7,8,74,1,accepted,1,0.053784,0.26892,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.5655175444774848,0.011643903505478916,0,,0,0.20857631024114762,2.538553372404288,nmr,assimilated_measurement
S3_transport,E,7,8,75,1,accepted,1,0.17451999999999998,0.8725999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.01944811179301725,0.004524060157743587,0,,0,0.34944852966065626,2.592707681508928,nmr,assimilated_measurement
S3_transport,E,7,8,75,1,accepted,1,0.17451999999999998,0.8725999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07290510787240836,0.01600589525397038,0,,0,0.34944852966065626,2.592707681508928,nmr,assimilated_measurement
S3_transport,E,7,8,75,1,accepted,1,0.17451999999999998,0.8725999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.3974500094648289,0.004925804666292241,0,,0,0.34944852966065626,2.592707681508928,nmr,assimilated_measurement
S3_transport,E,7,8,75,1,accepted,1,0.17451999999999998,0.8725999999999998,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.8878770233288584,0.016821988369154686,0,,0,0.34944852966065626,2.592707681508928,nmr,assimilated_measurement
S3_transport,E,7,8,76,1,accepted,1,0.18039999999999998,0.9019999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.0047483556540938625,0.00444073495081932,0,,0,0.19401471809455095,2.601305293455135,nmr,assimilated_measurement
S3_transport,E,7,8,76,1,accepted,1,0.18039999999999998,0.9019999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07983506537220172,0.016676927317796016,0,,0,0.19401471809455095,2.601305293455135,nmr,assimilated_measurement
S3_transport,E,7,8,76,1,accepted,1,0.18039999999999998,0.9019999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.41565507893170595,0.004932033821007936,0,,0,0.19401471809455095,2.601305293455135,nmr,assimilated_measurement
S3_transport,E,7,8,76,1,accepted,1,0.18039999999999998,0.9019999999999998,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9187314907007199,0.017236612560666463,0,,0,0.19401471809455095,2.601305293455135,nmr,assimilated_measurement
S3_transport,E,7,8,77,1,accepted,1,0.18627999999999997,0.9313999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.007825692100711368,0.0044848553759260215,0,,0,0.28942573954651046,2.623768691820167,nmr,assimilated_measurement
S3_transport,E,7,8,77,1,accepted,1,0.18627999999999997,0.9313999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07227820081905546,0.01590005965856625,0,,0,0.28942573954651046,2.623768691820167,nmr,assimilated_measurement
S3_transport,E,7,8,77,1,accepted,1,0.18627999999999997,0.9313999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.41073786545539154,0.004984816051230579,0,,0,0.28942573954651046,2.623768691820167,nmr,assimilated_measurement
S3_transport,E,7,8,77,1,accepted,1,0.18627999999999997,0.9313999999999998,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9087389238724556,0.017126083550770135,0,,0,0.28942573954651046,2.623768691820167,nmr,assimilated_measurement
S3_transport,E,7,8,78,1,accepted,1,0.191376,0.95688,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.006675922591347061,0.00447992691231978,0,,0,0.2941093300489771,2.5858546758777132,nmr,assimilated_measurement
S3_transport,E,7,8,78,1,accepted,1,0.191376,0.95688,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07432853882769604,0.016116620406258914,0,,0,0.2941093300489771,2.5858546758777132,nmr,assimilated_measurement
S3_transport,E,7,8,78,1,accepted,1,0.191376,0.95688,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.418313056491336,0.005051964617059573,0,,0,0.2941093300489771,2.5858546758777132,nmr,assimilated_measurement
S3_transport,E,7,8,78,1,accepted,1,0.191376,0.95688,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9247677956190746,0.01738520357366512,0,,0,0.2941093300489771,2.5858546758777132,nmr,assimilated_measurement
S3_transport,E,7,8,79,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.005828195857626881,0.00446412219332811,0,,0,0.2747106179614181,2.5452937876382604,nmr,assimilated_measurement
S3_transport,E,7,8,79,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07595798224655789,0.01627415064227598,0,,0,0.2747106179614181,2.5452937876382604,nmr,assimilated_measurement
S3_transport,E,7,8,79,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.41698430471846604,0.005006109975534448,0,,0,0.2747106179614181,2.5452937876382604,nmr,assimilated_measurement
S3_transport,E,7,8,79,1,accepted,1,0.19568799999999997,0.9784399999999999,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.916831060615396,0.017237262220906883,0,,0,0.2747106179614181,2.5452937876382604,nmr,assimilated_measurement
S3_transport,E,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.005027397629720378,0.004523725870668508,0,,0,0.34587015628498397,2.661648529321921,nmr,assimilated_measurement
S3_transport,E,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07135430766415306,0.015860227145026,0,,0,0.34587015628498397,2.661648529321921,nmr,assimilated_measurement
S3_transport,E,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.41597177820353826,0.005123879648098948,0,,0,0.34587015628498397,2.661648529321921,nmr,assimilated_measurement
S3_transport,E,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9191398867345414,0.017344432251631955,0,,0,0.34587015628498397,2.661648529321921,nmr,assimilated_measurement
S3_transport,F,7,1,1,1,accepted,1,0.004,0.02,40.0,,,1.0,1.0,0.5,EGDA,0.4960742314395983,0.010533708306779146,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23897224752948829,2.57490075674282,nmr,qc_gate_recorder
S3_transport,F,7,1,1,1,accepted,1,0.004,0.02,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011310664013169826,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23897224752948829,2.57490075674282,nmr,qc_gate_recorder
S3_transport,F,7,1,1,1,accepted,1,0.004,0.02,40.0,,,1.0,1.0,0.5,EG,0.0004383578895301803,0.002111585856446109,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23897224752948829,2.57490075674282,nmr,qc_gate_recorder
S3_transport,F,7,1,1,1,accepted,1,0.004,0.02,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006132014251887249,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23897224752948829,2.57490075674282,nmr,qc_gate_recorder
S3_transport,F,7,1,2,1,accepted,1,0.008312,0.04156,40.0,,,1.0,1.0,0.5,EGDA,0.48942066069448403,0.010465325542506067,0,WARN nonnegativity active: AcOH,0,0.4715004130666715,2.523414218513456,nmr,qc_gate_recorder
S3_transport,F,7,1,2,1,accepted,1,0.008312,0.04156,40.0,,,1.0,1.0,0.5,EGMA,0.003523480649637786,0.011569451513695548,0,WARN nonnegativity active: AcOH,0,0.4715004130666715,2.523414218513456,nmr,qc_gate_recorder
S3_transport,F,7,1,2,1,accepted,1,0.008312,0.04156,40.0,,,1.0,1.0,0.5,EG,-0.00035894947345954664,0.0026865193395038405,0,WARN nonnegativity active: AcOH,0,0.4715004130666715,2.523414218513456,nmr,qc_gate_recorder
S3_transport,F,7,1,2,1,accepted,1,0.008312,0.04156,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006519021540690316,1,WARN nonnegativity active: AcOH,0,0.4715004130666715,2.523414218513456,nmr,qc_gate_recorder
S3_transport,F,7,1,3,1,accepted,1,0.06672,0.3336,40.0,,,1.0,1.0,0.5,EGDA,0.49840745582528106,0.010587963227944485,0,"WARN nonnegativity active: EGMA,AcOH",0,0.2681713691946452,2.6985427827848705,nmr,qc_gate_recorder
S3_transport,F,7,1,3,1,accepted,1,0.06672,0.3336,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.01139070721590016,1,"WARN nonnegativity active: EGMA,AcOH",0,0.2681713691946452,2.6985427827848705,nmr,qc_gate_recorder
S3_transport,F,7,1,3,1,accepted,1,0.06672,0.3336,40.0,,,1.0,1.0,0.5,EG,0.0006990798875310107,0.0022440062754178914,0,"WARN nonnegativity active: EGMA,AcOH",0,0.2681713691946452,2.6985427827848705,nmr,qc_gate_recorder
S3_transport,F,7,1,3,1,accepted,1,0.06672,0.3336,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006217055665231747,1,"WARN nonnegativity active: EGMA,AcOH",0,0.2681713691946452,2.6985427827848705,nmr,qc_gate_recorder
S3_transport,F,7,1,4,1,accepted,1,0.101216,0.50608,40.0,,,1.0,1.0,0.5,EGDA,0.4836630007320203,0.010338177439399802,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3518081470302916,2.5460071593696116,nmr,qc_gate_recorder
S3_transport,F,7,1,4,1,accepted,1,0.101216,0.50608,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011416658930629254,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3518081470302916,2.5460071593696116,nmr,qc_gate_recorder
S3_transport,F,7,1,4,1,accepted,1,0.101216,0.50608,40.0,,,1.0,1.0,0.5,EG,0.00014390529099728372,0.0023670834915829504,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3518081470302916,2.5460071593696116,nmr,qc_gate_recorder
S3_transport,F,7,1,4,1,accepted,1,0.101216,0.50608,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006297580852057363,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3518081470302916,2.5460071593696116,nmr,qc_gate_recorder
S3_transport,F,7,1,5,1,accepted,1,0.105528,0.52764,40.0,,,1.0,1.0,0.5,EGDA,0.4897792032717494,0.010466620516791323,0,WARN nonnegativity active: AcOH,0,0.42453289787382165,2.5674200216341116,nmr,qc_gate_recorder
S3_transport,F,7,1,5,1,accepted,1,0.105528,0.52764,40.0,,,1.0,1.0,0.5,EGMA,0.009203339776767454,0.01162337885099795,0,WARN nonnegativity active: AcOH,0,0.42453289787382165,2.5674200216341116,nmr,qc_gate_recorder
S3_transport,F,7,1,5,1,accepted,1,0.105528,0.52764,40.0,,,1.0,1.0,0.5,EG,0.0005072524497987511,0.00260556009700051,0,WARN nonnegativity active: AcOH,0,0.42453289787382165,2.5674200216341116,nmr,qc_gate_recorder
S3_transport,F,7,1,5,1,accepted,1,0.105528,0.52764,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006462806913143384,1,WARN nonnegativity active: AcOH,0,0.42453289787382165,2.5674200216341116,nmr,qc_gate_recorder
S3_transport,F,7,1,6,1,accepted,1,0.10984,0.5491999999999999,40.0,,,1.0,1.0,0.5,EGDA,0.5021505285105029,0.010635826231223394,0,"WARN nonnegativity active: EGMA,AcOH",0,0.21583757653877797,2.565793374265761,nmr,qc_gate_recorder
S3_transport,F,7,1,6,1,accepted,1,0.10984,0.5491999999999999,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011288072881682014,1,"WARN nonnegativity active: EGMA,AcOH",0,0.21583757653877797,2.565793374265761,nmr,qc_gate_recorder
S3_transport,F,7,1,6,1,accepted,1,0.10984,0.5491999999999999,40.0,,,1.0,1.0,0.5,EG,-0.0002866375857674121,0.002060620345619583,0,"WARN nonnegativity active: EGMA,AcOH",0,0.21583757653877797,2.565793374265761,nmr,qc_gate_recorder
S3_transport,F,7,1,6,1,accepted,1,0.10984,0.5491999999999999,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006100704216151312,1,"WARN nonnegativity active: EGMA,AcOH",0,0.21583757653877797,2.565793374265761,nmr,qc_gate_recorder
S3_transport,F,7,1,7,1,accepted,1,0.114152,0.5707599999999999,40.0,,,1.0,1.0,0.5,EGDA,0.4856370176322233,0.010349041853168319,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23687488388181954,2.5241773355645054,nmr,qc_gate_recorder
S3_transport,F,7,1,7,1,accepted,1,0.114152,0.5707599999999999,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011292014289827356,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23687488388181954,2.5241773355645054,nmr,qc_gate_recorder
S3_transport,F,7,1,7,1,accepted,1,0.114152,0.5707599999999999,40.0,,,1.0,1.0,0.5,EG,9.20127974636956e-05,0.00208313163722372,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23687488388181954,2.5241773355645054,nmr,qc_gate_recorder
S3_transport,F,7,1,7,1,accepted,1,0.114152,0.5707599999999999,40.0,,,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006113561155353369,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23687488388181954,2.5241773355645054,nmr,qc_gate_recorder
S3_transport,F,7,1,8,1,accepted,1,0.191376,0.95688,40.0,,,1.0,1.0,0.5,EGDA,0.4784980724290863,0.01026180544366511,0,,0,0.3844572762654945,2.581317608478672,nmr,qc_gate_recorder
S3_transport,F,7,1,8,1,accepted,1,0.191376,0.95688,40.0,,,1.0,1.0,0.5,EGMA,0.013649844106596974,0.011678220512811996,0,,0,0.3844572762654945,2.581317608478672,nmr,qc_gate_recorder
S3_transport,F,7,1,8,1,accepted,1,0.191376,0.95688,40.0,,,1.0,1.0,0.5,EG,0.0005208386366545624,0.0024959917116476756,0,,0,0.3844572762654945,2.581317608478672,nmr,qc_gate_recorder
S3_transport,F,7,1,8,1,accepted,1,0.191376,0.95688,40.0,,,1.0,1.0,0.5,AcOH,0.001217152220257531,0.0063860415052068124,0,,0,0.3844572762654945,2.581317608478672,nmr,qc_gate_recorder
S3_transport,F,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,,,1.0,1.0,0.5,EGDA,0.49351607047591933,0.0105356325237039,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,qc_gate_recorder
S3_transport,F,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.01156308630018464,1,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,qc_gate_recorder
S3_transport,F,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,,,1.0,1.0,0.5,EG,-0.0003441014450316519,0.0026465930947116387,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,qc_gate_recorder
S3_transport,F,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,,,1.0,1.0,0.5,AcOH,0.0009067538493877164,0.0064924694456212646,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,qc_gate_recorder
S3_transport,F,7,1,10,1,accepted,1,0.2,1.0,40.0,,,1.0,1.0,0.5,EGDA,0.48209981523964235,0.010294642263788532,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,qc_gate_recorder
S3_transport,F,7,1,10,1,accepted,1,0.2,1.0,40.0,,,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011333477581445175,1,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,qc_gate_recorder
S3_transport,F,7,1,10,1,accepted,1,0.2,1.0,40.0,,,1.0,1.0,0.5,EG,-0.00021456987634012467,0.002150534983903998,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,qc_gate_recorder
S3_transport,F,7,1,10,1,accepted,1,0.2,1.0,40.0,,,1.0,1.0,0.5,AcOH,0.0010605002211621186,0.006156745773244315,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,qc_gate_recorder
S3_transport,F,7,2,11,1,accepted,1,0.004,0.02,160.0,,,0.5,1.0,1.0,EGDA,0.44824108968360105,0.009747017397190999,0,,0,0.40168112216012714,2.5723148601229533,nmr,qc_gate_recorder
S3_transport,F,7,2,11,1,accepted,1,0.004,0.02,160.0,,,0.5,1.0,1.0,EGMA,0.05241111307950523,0.014056103951354558,0,,0,0.40168112216012714,2.5723148601229533,nmr,qc_gate_recorder
S3_transport,F,7,2,11,1,accepted,1,0.004,0.02,160.0,,,0.5,1.0,1.0,EG,0.0016729839388180772,0.0025409948858269135,0,,0,0.40168112216012714,2.5723148601229533,nmr,qc_gate_recorder
S3_transport,F,7,2,11,1,accepted,1,0.004,0.02,160.0,,,0.5,1.0,1.0,AcOH,0.04270123703855961,0.006460759540695274,0,,0,0.40168112216012714,2.5723148601229533,nmr,qc_gate_recorder
S3_transport,F,7,2,12,1,accepted,1,0.011448,0.05724,160.0,,,0.5,1.0,1.0,EGDA,0.38591270622666163,0.008687124063428028,0,,0,0.3707436474031609,2.533828263781034,nmr,qc_gate_recorder
S3_transport,F,7,2,12,1,accepted,1,0.011448,0.05724,160.0,,,0.5,1.0,1.0,EGMA,0.06486362367030016,0.015179565174843923,0,,0,0.3707436474031609,2.533828263781034,nmr,qc_gate_recorder
S3_transport,F,7,2,12,1,accepted,1,0.011448,0.05724,160.0,,,0.5,1.0,1.0,EG,0.018274238057917436,0.0024164251952464547,0,,0,0.3707436474031609,2.533828263781034,nmr,qc_gate_recorder
S3_transport,F,7,2,12,1,accepted,1,0.011448,0.05724,160.0,,,0.5,1.0,1.0,AcOH,0.13030001629756252,0.006724904660656969,0,,0,0.3707436474031609,2.533828263781034,nmr,qc_gate_recorder
S3_transport,F,7,2,13,1,accepted,1,0.01576,0.0788,160.0,,,0.5,1.0,1.0,EGDA,0.3471028385423882,0.008039321681005768,0,,0,0.3138372122711291,2.5104892142516118,nmr,qc_gate_recorder
S3_transport,F,7,2,13,1,accepted,1,0.01576,0.0788,160.0,,,0.5,1.0,1.0,EGMA,0.12987601077903918,0.023002109392384645,0,,0,0.3138372122711291,2.5104892142516118,nmr,qc_gate_recorder
S3_transport,F,7,2,13,1,accepted,1,0.01576,0.0788,160.0,,,0.5,1.0,1.0,EG,0.03398682642749693,0.002270690357944155,0,,0,0.3138372122711291,2.5104892142516118,nmr,qc_gate_recorder
S3_transport,F,7,2,13,1,accepted,1,0.01576,0.0788,160.0,,,0.5,1.0,1.0,AcOH,0.18980994377894123,0.0070485867683928605,0,,0,0.3138372122711291,2.5104892142516118,nmr,qc_gate_recorder
S3_transport,F,7,2,14,1,accepted,1,0.020072,0.10035999999999999,160.0,,,0.5,1.0,1.0,EGDA,0.308563832509744,0.007456993635110462,0,,0,0.3648929874106984,2.5516794113966115,nmr,qc_gate_recorder
S3_transport,F,7,2,14,1,accepted,1,0.020072,0.10035999999999999,160.0,,,0.5,1.0,1.0,EGMA,0.14450534744870622,0.025024989915838045,0,,0,0.3648929874106984,2.5516794113966115,nmr,qc_gate_recorder
S3_transport,F,7,2,14,1,accepted,1,0.020072,0.10035999999999999,160.0,,,0.5,1.0,1.0,EG,0.04851818867069449,0.0024674920657751205,0,,0,0.3648929874106984,2.5516794113966115,nmr,qc_gate_recorder
S3_transport,F,7,2,14,1,accepted,1,0.020072,0.10035999999999999,160.0,,,0.5,1.0,1.0,AcOH,0.2361789651935559,0.00756429199736206,0,,0,0.3648929874106984,2.5516794113966115,nmr,qc_gate_recorder
S3_transport,F,7,2,15,1,accepted,1,0.03536,0.1768,160.0,,,0.5,1.0,1.0,EGDA,0.2228533570097689,0.006187555022278206,0,,0,0.24890581799893088,2.585383590628726,nmr,qc_gate_recorder
S3_transport,F,7,2,15,1,accepted,1,0.03536,0.1768,160.0,,,0.5,1.0,1.0,EGMA,0.16301636041560824,0.027543580322030834,0,,0,0.24890581799893088,2.585383590628726,nmr,qc_gate_recorder
S3_transport,F,7,2,15,1,accepted,1,0.03536,0.1768,160.0,,,0.5,1.0,1.0,EG,0.12018839966091745,0.0025041327904851054,0,,0,0.24890581799893088,2.585383590628726,nmr,qc_gate_recorder
S3_transport,F,7,2,15,1,accepted,1,0.03536,0.1768,160.0,,,0.5,1.0,1.0,AcOH,0.39830527510796804,0.009311658615080546,0,,0,0.24890581799893088,2.585383590628726,nmr,qc_gate_recorder
S3_transport,F,7,2,16,1,accepted,1,0.04124,0.2062,160.0,,,0.5,1.0,1.0,EGDA,0.18592828274365203,0.005718587263591212,0,,0,0.27319658749896447,2.532367285634957,nmr,qc_gate_recorder
S3_transport,F,7,2,16,1,accepted,1,0.04124,0.2062,160.0,,,0.5,1.0,1.0,EGMA,0.16903791266534252,0.028391256031938095,0,,0,0.27319658749896447,2.532367285634957,nmr,qc_gate_recorder
S3_transport,F,7,2,16,1,accepted,1,0.04124,0.2062,160.0,,,0.5,1.0,1.0,EG,0.14689327469205302,0.002680706211474206,0,,0,0.27319658749896447,2.532367285634957,nmr,qc_gate_recorder
S3_transport,F,7,2,16,1,accepted,1,0.04124,0.2062,160.0,,,0.5,1.0,1.0,AcOH,0.4565188981184764,0.010109433742348855,0,,0,0.27319658749896447,2.532367285634957,nmr,qc_gate_recorder
S3_transport,F,7,2,17,1,accepted,1,0.08436,0.4218,160.0,,,0.5,1.0,1.0,EGDA,0.08256943186035294,0.004773578808183425,0,,0,0.349987161699133,2.559878947847556,nmr,qc_gate_recorder
S3_transport,F,7,2,17,1,accepted,1,0.08436,0.4218,160.0,,,0.5,1.0,1.0,EGMA,0.10018094573242088,0.019181181321030843,0,,0,0.349987161699133,2.559878947847556,nmr,qc_gate_recorder
S3_transport,F,7,2,17,1,accepted,1,0.08436,0.4218,160.0,,,0.5,1.0,1.0,EG,0.29722341224648235,0.003998895456838144,0,,0,0.349987161699133,2.559878947847556,nmr,qc_gate_recorder
S3_transport,F,7,2,17,1,accepted,1,0.08436,0.4218,160.0,,,0.5,1.0,1.0,AcOH,0.7245504349942213,0.014196726880978002,0,,0,0.349987161699133,2.559878947847556,nmr,qc_gate_recorder
S3_transport,F,7,2,18,1,accepted,1,0.191376,0.95688,160.0,,,0.5,1.0,1.0,EGDA,0.010658620677240922,0.00448426012825033,0,,0,0.26873310111646737,2.677137511160569,nmr,qc_gate_recorder
S3_transport,F,7,2,18,1,accepted,1,0.191376,0.95688,160.0,,,0.5,1.0,1.0,EGMA,0.07311381821298998,0.015986505527758037,0,,0,0.26873310111646737,2.677137511160569,nmr,qc_gate_recorder
