scenario,strategy,seed,round,candidate_rank,candidate_selected,governor_state,design_mode,spatial_mode,T_C,Q_total_mL_min,C_EGDA_M,C_cat_M,n_positions_selected,row_kind,z_m,z_over_L,marginal_gain_nats,is_selected_position,selection_order,realized_gain_nats
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.12944,0.6472,0.1447561623807303,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1314,0.6569999999999999,0.14314600875887606,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.13336,0.6668,0.1416627137234414,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.13532,0.6766,0.1403115972028388,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.13728,0.6864,0.13909710789454977,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.13924,0.6961999999999999,0.13802286279099008,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1412,0.706,0.13709169001152333,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.14316,0.7158,0.13630567571036067,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.14512,0.7255999999999999,0.1356662102308306,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.14708,0.7353999999999999,0.1351740343026009,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.14904,0.7452,0.13482928016102846,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.151,0.7549999999999999,0.13463151739946966,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.15295999999999998,0.7647999999999999,0.13457979828049815,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.15492,0.7746,0.13467269997665454,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.15688,0.7843999999999999,0.13490836596359657,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.15884,0.7942,0.13528454643414278,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1608,0.8039999999999999,0.13579863777277978,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.16276,0.8137999999999999,0.13644772026619023,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.16472,0.8236,0.13722859217731553,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.16668,0.8333999999999999,0.13813780297196843,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.16864,0.8432000000000001,0.1391716904755924,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1706,0.853,0.14032640755006298,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.17256,0.8627999999999999,0.14159795144078657,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.17452,0.8726,0.14298218820361086,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.17648,0.8824,0.14447487948347515,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.17844,0.8921999999999999,0.14607171242219863,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1804,0.902,0.1477683142118451,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.18236,0.9117999999999999,0.14956027283126616,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.18431999999999998,0.9215999999999999,0.1514431488087169,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.18628,0.9314,0.15341251149229151,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.18824,0.9411999999999999,0.15546393947719395,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.1902,0.951,0.1575930384203872,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.19216,0.9608,0.15979544652403632,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.19412,0.9705999999999999,0.16206684997855803,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.19608,0.9803999999999999,0.1644030086679109,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.19804,0.9902,0.16679974762028849,0,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,candidate_z,0.2,1.0,0.16925297063927758,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.08044,0.40219999999999995,nan,1,1,0.18999481372809157
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.08632000000000001,0.43160000000000004,nan,1,2,0.17192414257357314
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.2,1.0,nan,1,3,0.16714856268849587
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.07456,0.37279999999999996,nan,1,4,0.15747932430791423
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.19412,0.9705999999999999,nan,1,5,0.14631923840268968
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.06868,0.3434,nan,1,6,0.1418860921187317
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.0922,0.461,nan,1,7,0.13217246135192795
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.18824,0.9411999999999999,nan,1,8,0.12807421702738253
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.09808,0.4904,nan,1,9,0.11873975353925204
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,selected_z,0.18236,0.9117999999999999,nan,1,10,0.11286969516840628
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.070248,0.35124,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.07456,0.37279999999999996,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.078872,0.39436,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.08318400000000001,0.41592,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.08828,0.44139999999999996,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.09416,0.47079999999999994,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.18627999999999997,0.9313999999999998,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.191376,0.95688,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.19568799999999997,0.9784399999999999,nan,1,-1,nan
S3_transport,F,7,7,5,1,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,1.0,10,final_z,0.2,1.0,nan,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.004,0.02,0.0006171392483693694,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.00596,0.0298,0.0013683249662150843,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.00792,0.039599999999999996,0.002383853627826227,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.00988,0.0494,0.003641340062934262,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.01184,0.059199999999999996,0.005120098395757111,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0138,0.06899999999999999,0.006801210267582292,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.01576,0.0788,0.008667418316548492,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.01772,0.0886,0.010702945207015091,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.01968,0.09839999999999999,0.012893342581186573,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.02164,0.10819999999999999,0.015225200530480265,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0236,0.118,0.017686192348314478,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.02556,0.1278,0.02026484820011376,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.02752,0.1376,0.022950551494403726,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.02948,0.14739999999999998,0.025733486745252776,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.031439999999999996,0.15719999999999998,0.02860460828567568,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0334,0.16699999999999998,0.03155561176865973,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.03536,0.1768,0.034578904643737474,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.037320000000000006,0.18660000000000002,0.0376675704360423,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.039279999999999995,0.19639999999999996,0.04081532794005227,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.04124,0.2062,0.04401648342807363,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0432,0.216,0.04726587679130745,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.045160000000000006,0.22580000000000003,0.05055882311528137,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.047119999999999995,0.23559999999999998,0.05389105038995723,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.04908,0.24539999999999998,0.05725863537645637,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.05104,0.2552,0.06065793880794956,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.053000000000000005,0.265,0.06408554144231005,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.054959999999999995,0.27479999999999993,0.06753818243319643,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.05692,0.28459999999999996,0.07101270094747747,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.05888,0.2944,0.07450598256584584,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.060840000000000005,0.3042,0.07801491107758096,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0628,0.31399999999999995,0.0815363257065016,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.06476,0.3238,0.08506698430625192,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.06672,0.3336,0.08860353409568944,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.06868,0.3434,0.09214249084247683,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.07064000000000001,0.3532,0.09568022208956961,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0726,0.363,0.09921293733138015,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.07456,0.37279999999999996,0.10273668464007812,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.07652,0.3826,0.10624735523284556,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.07848,0.39239999999999997,0.10974069293239808,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.08044,0.40219999999999995,0.11321230534962723,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0824,0.412,0.11665768122198017,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.08436,0.4218,0.12007221136975943,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.08632000000000001,0.43160000000000004,0.12345121622132638,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.08828,0.44139999999999996,0.12678996856534042,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.09024,0.4512,0.1300837219651072,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.0922,0.461,0.1333277373772006,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.09416,0.47079999999999994,0.13651731839053127,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.09612,0.48059999999999997,0.13964783541715065,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.09808,0.4904,0.14271475545545798,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10004,0.5002,0.1457136673214876,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10200000000000001,0.51,0.14864031121244636,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10396,0.5197999999999999,0.1514882326696636,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10592,0.5296,0.15425588579936544,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10788,0.5394,0.1569396024733365,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.10984,0.5491999999999999,0.159535948443164,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1118,0.5589999999999999,0.1620417404043124,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.11376,0.5688,0.16445405676822134,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.11572,0.5786,0.16677024786349648,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.11768,0.5884,0.16898794283952157,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.11964,0.5982,0.17110505989930402,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1216,0.608,0.17311980598354637,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.12356,0.6178,0.17503067874598344,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.12552,0.6275999999999999,0.17683646599306257,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.12747999999999998,0.6373999999999999,0.1785362421931822,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.12944,0.6472,0.18012936217350273,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1314,0.6569999999999999,0.18161546213192992,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.13336,0.6668,0.18299444831007605,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.13532,0.6766,0.18426648826837067,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.13728,0.6864,0.1854320022630418,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.13924,0.6961999999999999,0.18649165413224011,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1412,0.706,0.18744634330357712,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.14316,0.7158,0.18829718598852452,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.14512,0.7255999999999999,0.18904550581555668,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.14708,0.7353999999999999,0.1896928243007423,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.14904,0.7452,0.190240846979421,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.151,0.7549999999999999,0.1906914515602125,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.15295999999999998,0.7647999999999999,0.19104667782549,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.15492,0.7746,0.19130871056681542,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.15688,0.7843999999999999,0.1914798664742392,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.15884,0.7942,0.1915625863046344,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1608,0.8039999999999999,0.19155942126401726,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.16276,0.8137999999999999,0.19147302155973733,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.16472,0.8236,0.19130612570340588,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.16668,0.8333999999999999,0.19106154906298656,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.16864,0.8432000000000001,0.19074217238440383,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1706,0.853,0.19035093328658093,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.17256,0.8627999999999999,0.18989081607913505,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.17452,0.8726,0.18936484258169628,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.17648,0.8824,0.18877606343858133,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.17844,0.8921999999999999,0.1881275497680548,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.1804,0.902,0.1874223850275527,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.18236,0.9117999999999999,0.18666365788986639,1,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.18431999999999998,0.9215999999999999,0.18585445512415788,0,-1,nan
S3_transport,F,7,7,6,0,MODEL_INADEQUATE,diagnostic,optimized,160.0,1.0,1.0,0.5,10,candidate_z,0.18628,0.9314,0.18499785503723842,0,-1,nan
