scenario,strategy,seed,round,acquisition_order,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,z_m,z_over_L,species,c_measured_M,sigma_M,sigma_source,ci95_lo_M,ci95_hi_M,censored,qc_flags,observation_mode,best_model,c_model_observed_M,c_model_reactor_M,residual_M,standardized_residual,c_true_reactor_M,error_vs_true_M,cov_M2_with_EGDA,cov_M2_with_EGMA,cov_M2_with_EG,cov_M2_with_AcOH
S3_transport,F,7,2,18,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,AcOH,0.9169550235838424,0.017254508176759092,measurement_covariance,0.8831361875573945,0.9507738596102903,0,,nmr,rev-pitzer,0.9065306219707702,0.9065577794207469,0.010424401613072232,0.6041552448949746,0.908342143202542,0.00861288038130037,-1.7084205731250952e-05,5.671592353043192e-05,5.718977876164064e-05,0.00029771805242184636
S3_transport,F,7,2,19,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGDA,0.0030821677796271226,0.004468015948256277,measurement_covariance,-0.005675143478955181,0.011839479038209425,0,,nmr,rev-pitzer,0.007546625294764378,0.00754830299005492,-0.004464457515137256,-0.9992035764508831,0.0056901490448427175,-0.002607981265215595,1.996316651387244e-05,-3.159054413543397e-05,1.1865325648102852e-06,-1.716318741122202e-05
S3_transport,F,7,2,19,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGMA,0.08049804927567838,0.016790751682908837,measurement_covariance,0.047588175977177065,0.1134079225741797,0,,nmr,rev-pitzer,0.0766769767220786,0.07664561746903134,0.003821072553599786,0.227570071058178,0.07880459326761106,0.0016934560080673206,-3.159054413543397e-05,0.00028192934207710594,2.4226196327431676e-06,6.0187668055812226e-05
S3_transport,F,7,2,19,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EG,0.41894704045950476,0.005036344907770284,measurement_covariance,0.409075804440275,0.4288182764787345,0,,nmr,rev-pitzer,0.41577639798315696,0.41580607954091364,0.003170642476347796,0.6295522912769528,0.41550525768754565,0.003441782771959112,1.1865325648102844e-06,2.4226196327431685e-06,2.536477003002367e-05,5.8013442189789886e-05
S3_transport,F,7,2,19,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,AcOH,0.9231729353493391,0.017346972770612246,measurement_covariance,0.8891728687189391,0.9571730019797391,0,,nmr,rev-pitzer,0.9082297726883927,0.9082577765508588,0.014943162660946419,0.8614276887701031,0.9098151086427031,0.013357826706635989,-1.716318741122202e-05,6.0187668055812226e-05,5.8013442189789886e-05,0.00030091746430436274
S3_transport,F,7,2,20,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGDA,0.005575177991682965,0.004455190252391282,measurement_covariance,-0.0031569949030039483,0.014307350886369877,0,,nmr,rev-pitzer,0.00700238041797073,0.0070038513490462235,-0.0014272024262877653,-0.32034601115445693,0.005236181907458974,0.0003389960842239909,1.9848720185002296e-05,-2.975468256946503e-05,1.1883388539898219e-06,-1.7181173208652438e-05
S3_transport,F,7,2,20,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGMA,0.0718880029713432,0.015816407529269744,measurement_covariance,0.04088784421397451,0.1028881617287119,0,,nmr,rev-pitzer,0.07622215277599007,0.07619043763397323,-0.0043341498046468585,-0.27402871332356027,0.07838122708101963,-0.0064932241096764265,-2.975468256946503e-05,0.0002501587471319407,2.2780480472127886e-06,5.677567198985745e-05
S3_transport,F,7,2,20,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EG,0.4197324387281819,0.0050018635892917695,measurement_covariance,0.40992878609317,0.42953609136319376,0,,nmr,rev-pitzer,0.4167754668060391,0.4168057110169804,0.0029569719221427815,0.5911740433052212,0.41638259101152086,0.003349847716661025,1.1883388539898212e-06,2.278048047212789e-06,2.501863936588274e-05,5.8163332438524536e-05
S3_transport,F,7,2,20,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,AcOH,0.924372913045976,0.017345182580200066,measurement_covariance,0.8903763551887839,0.9583694709031682,0,,nmr,rev-pitzer,0.9097730863880683,0.9098018596679341,0.01459982665790771,0.8417222816999204,0.911146409104062,0.013226503941914047,-1.7181173208652438e-05,5.677567198985745e-05,5.8163332438524536e-05,0.0003008553587404758
S3_transport,F,7,3,21,130.0,0.25,0.25,0.5,1.0,1.0,0.115328,0.5766399999999999,EGDA,0.14497863131720862,0.005253169980229614,measurement_covariance,0.13468241815595858,0.15527484447845866,0,,nmr,rev-pitzer,0.1511515072742463,0.15143528963688946,-0.006172875957037693,-1.175076378695037,0.14712117856495524,-0.0021425472477466234,2.7595794841185602e-05,-7.037773521169398e-05,7.607424166960956e-07,-1.2917243914631821e-05
S3_transport,F,7,3,21,130.0,0.25,0.25,0.5,1.0,1.0,0.115328,0.5766399999999999,EGMA,0.19305237065785882,0.031810564712968586,measurement_covariance,0.1307036638204404,0.25540107749527724,0,,nmr,rev-pitzer,0.17315664648451484,0.17301666424546017,0.01989572417334398,0.6254439162858639,0.1775860783463252,0.015466292311533625,-7.037773521169398e-05,0.0010119120273579623,2.4968421644623746e-06,7.294647728990723e-05
S3_transport,F,7,3,21,130.0,0.25,0.25,0.5,1.0,1.0,0.115328,0.5766399999999999,EG,0.1753878748716418,0.002824123400655284,measurement_covariance,0.16985259300635747,0.18092315673692616,0,,nmr,rev-pitzer,0.17569184624123882,0.17554804611765032,-0.0003039713695970059,-0.10763388367748913,0.1752927430887198,9.51317829220033e-05,7.607424166960952e-07,2.4968421644623754e-06,7.975672982128767e-06,1.993231102075458e-05
S3_transport,F,7,3,21,130.0,0.25,0.25,0.5,1.0,1.0,0.115328,0.5766399999999999,AcOH,0.525465621174993,0.011070157941382115,measurement_covariance,0.503768111609884,0.5471631307401019,0,,nmr,rev-pitzer,0.5245403389669925,0.5241127564807609,0.0009252822080004774,0.08358346944099294,0.5281715645237649,-0.002705943348771944,-1.2917243914631821e-05,7.294647728990723e-05,1.993231102075458e-05,0.00012254839684714552
S3_transport,F,7,3,22,130.0,0.25,0.25,0.5,1.0,1.0,0.11964,0.5982,EGDA,0.14686797145591526,0.005269692058315909,measurement_covariance,0.1365393750216161,0.15719656789021444,0,,nmr,rev-pitzer,0.14465255977828195,0.14492354336430135,0.002215411677633311,0.42040628809367536,0.14061817081236203,0.006249800643553238,2.7769654389477757e-05,-6.612382168218485e-05,7.900639677355923e-07,-1.3385204992419176e-05
S3_transport,F,7,3,22,130.0,0.25,0.25,0.5,1.0,1.0,0.11964,0.5982,EGMA,0.17891361833597838,0.029781592840761234,measurement_covariance,0.12054169636808637,0.2372855403038704,0,,nmr,rev-pitzer,0.171959613205186,0.17182886083389423,0.00695400513079239,0.23350010753201345,0.1763922504635354,0.0025213678724429756,-6.612382168218485e-05,0.0008869432721328809,2.419998608573628e-06,7.051567402190411e-05
S3_transport,F,7,3,22,130.0,0.25,0.25,0.5,1.0,1.0,0.11964,0.5982,EG,0.18730284522429747,0.0028996070997790026,measurement_covariance,0.1816196153087306,0.19298607513986432,0,,nmr,rev-pitzer,0.183387827016532,0.18324759580180433,0.003915018207765464,1.3501892060009966,0.18298957872410282,0.004313266500194646,7.900639677355919e-07,2.4199986085736282e-06,8.4077213330888e-06,2.1311777869284752e-05
S3_transport,F,7,3,22,130.0,0.25,0.25,0.5,1.0,1.0,0.11964,0.5982,AcOH,0.5495644133524146,0.011418890453048773,measurement_covariance,0.527183388064439,0.5719454386403902,0,,nmr,rev-pitzer,0.5387352672382502,0.538324052437503,0.010829146114164412,0.9483536214565486,0.5423714079117411,0.007193005440673472,-1.3385204992419176e-05,7.051567402190411e-05,2.1311777869284752e-05,0.00013039105917872842
S3_transport,F,7,3,23,130.0,0.25,0.25,0.5,1.0,1.0,0.12395199999999999,0.61976,EGDA,0.13377379022691932,0.0051500960594218345,measurement_covariance,0.12367960195045252,0.14386797850338612,0,,nmr,rev-pitzer,0.13844018094500427,0.13869894567113142,-0.004666390718084945,-0.9060783846056666,0.1344071687726009,-0.0006333785456815733,2.6523489421272305e-05,-6.224711776734112e-05,7.812908304551182e-07,-1.3139093834602016e-05
S3_transport,F,7,3,23,130.0,0.25,0.25,0.5,1.0,1.0,0.12395199999999999,0.61976,EGMA,0.171256595230061,0.02870369396638145,measurement_covariance,0.11499735505595338,0.22751583540416864,0,,nmr,rev-pitzer,0.17060937395815892,0.17048709524229883,0.0006472212719020876,0.022548361638057138,0.1750391200971537,-0.0037825248670926848,-6.224711776734112e-05,0.0008239020473156828,2.3581202500082733e-06,6.831908712405044e-05
S3_transport,F,7,3,23,130.0,0.25,0.25,0.5,1.0,1.0,0.12395199999999999,0.61976,EG,0.1909151996412939,0.0029765011696901585,measurement_covariance,0.18508125734870118,0.1967491419338866,0,,nmr,rev-pitzer,0.1909504450968367,0.19081395908656967,-3.5245455542814996e-05,-0.011841236919951858,0.19055371113024555,0.0003614885110483357,7.812908304551178e-07,2.3581202500082737e-06,8.859559213166882e-06,2.1686451816338234e-05
S3_transport,F,7,3,23,130.0,0.25,0.25,0.5,1.0,1.0,0.12395199999999999,0.61976,AcOH,0.5545323734733536,0.011515701905826915,measurement_covariance,0.5319615977379328,0.5771031492087744,0,,nmr,rev-pitzer,0.5525102641518326,0.5521150134154383,0.002022109321521026,0.17559583758397257,0.5561465423576449,-0.0016141688842913338,-1.3139093834602016e-05,6.831908712405044e-05,2.1686451816338234e-05,0.00013261139038386565
S3_transport,F,7,3,24,130.0,0.25,0.25,0.5,1.0,1.0,0.128264,0.6413199999999999,EGDA,0.1278448988730493,0.005080469922447675,measurement_covariance,0.11788717782505187,0.13780261992104675,0,,nmr,rev-pitzer,0.13250900894835824,0.1327561232945493,-0.004664110075308925,-0.9180469811859143,0.1284825177788444,-0.0006376189057950843,2.581117463289549e-05,-6.382007655015238e-05,7.89118840096302e-07,-1.325209578495881e-05
S3_transport,F,7,3,24,130.0,0.25,0.25,0.5,1.0,1.0,0.128264,0.6413199999999999,EGMA,0.179140551755365,0.029811626989068595,measurement_covariance,0.12070976285679055,0.23757134065393945,0,,nmr,rev-pitzer,0.16912307015505507,0.16900854584283548,0.010017481600309935,0.33602599428683216,0.17354419803202148,0.005596353723343522,-6.382007655015238e-05,0.000888733103735363,2.508429978267246e-06,7.249113306196002e-05
S3_transport,F,7,3,24,130.0,0.25,0.25,0.5,1.0,1.0,0.128264,0.6413199999999999,EG,0.19954733644411202,0.002979095114022414,measurement_covariance,0.19370831002062808,0.20538636286759596,0,,nmr,rev-pitzer,0.1983679208965867,0.19823533086261513,0.0011794155475253199,0.39589724476196975,0.19797328418913432,0.001574052254977698,7.891188400963015e-07,2.5084299782672466e-06,8.87500769839222e-06,2.2681012746777546e-05
S3_transport,F,7,3,24,130.0,0.25,0.25,0.5,1.0,1.0,0.128264,0.6413199999999999,AcOH,0.5699191070851938,0.011715977210711095,measurement_covariance,0.5469557917522,0.5928824224181876,0,,nmr,rev-pitzer,0.5658589119482283,0.5654792075680659,0.004060195136965428,0.34655198315454866,0.5694907664102902,0.0004283406749036045,-1.325209578495881e-05,7.249113306196002e-05,2.2681012746777546e-05,0.00013726412200190175
S3_transport,F,7,3,25,130.0,0.25,0.25,0.5,1.0,1.0,0.13414399999999999,0.6707199999999999,EGDA,0.12199138136589932,0.005041018002762788,measurement_covariance,0.11211098608048425,0.1318717766513144,0,,nmr,rev-pitzer,0.12483667485403395,0.12506874240961904,-0.0028452934881346287,-0.5644283528793654,0.12082636800086055,0.0011650133650387695,2.5411862504178526e-05,-5.831997496335383e-05,8.013377762371244e-07,-1.3404180665976766e-05
S3_transport,F,7,3,25,130.0,0.25,0.25,0.5,1.0,1.0,0.13414399999999999,0.6707199999999999,EGMA,0.1624970008786769,0.02746865888621428,measurement_covariance,0.10865842946169693,0.2163355722956569,0,,nmr,rev-pitzer,0.1669181138637938,0.1668131302969819,-0.004421112985116882,-0.160951177246433,0.17131944454148648,-0.00882244366280957,-5.831997496335383e-05,0.0007545272210071986,2.36190124788639e-06,6.814090614493703e-05
S3_transport,F,7,3,25,130.0,0.25,0.25,0.5,1.0,1.0,0.13414399999999999,0.6707199999999999,EG,0.20706322868100477,0.0030984046715216156,measurement_covariance,0.2009903555248224,0.21313610183718715,0,,nmr,rev-pitzer,0.2082452112821722,0.208118127293399,-0.0011819826011674195,-0.38148102861817335,0.2078541874576531,-0.0007909587766483372,8.013377762371239e-07,2.3619012478863905e-06,9.60011150850697e-06,2.369888882233408e-05
S3_transport,F,7,3,25,130.0,0.25,0.25,0.5,1.0,1.0,0.13414399999999999,0.6707199999999999,AcOH,0.5868715454079205,0.011998973663723999,measurement_covariance,0.5633535570270215,0.6103895337888195,0,,nmr,rev-pitzer,0.5834085364281385,0.5830493848837802,0.003463008979782023,0.28860876578566,0.5870278194567927,-0.00015627404887219587,-1.3404180665976766e-05,6.814090614493703e-05,2.369888882233408e-05,0.00014397536898274214
S3_transport,F,7,3,26,130.0,0.25,0.25,0.5,1.0,1.0,0.13924000000000003,0.6962000000000002,EGDA,0.12040863884166056,0.005018993101320487,measurement_covariance,0.1105714123630724,0.1302458653202487,0,,nmr,rev-pitzer,0.11856439842125846,0.11878418649050415,0.001844240420402099,0.36745227243226997,0.11457443495436315,0.005834203887297412,2.519029175110264e-05,-5.677808167891656e-05,8.20899659337231e-07,-1.3697815322594277e-05
S3_transport,F,7,3,26,130.0,0.25,0.25,0.5,1.0,1.0,0.13924000000000003,0.6962000000000002,EGMA,0.1582545185236831,0.026866707275921952,measurement_covariance,0.10559577226287609,0.21091326478449013,0,,nmr,rev-pitzer,0.16486697034823158,0.16476935298739606,-0.0066124518245484765,-0.24612066363914203,0.1692442625776528,-0.010989744053969686,-5.677808167891656e-05,0.0007218199598500776,2.3820022143987543e-06,6.84051953585357e-05
S3_transport,F,7,3,26,130.0,0.25,0.25,0.5,1.0,1.0,0.13924000000000003,0.6962000000000002,EG,0.2175917762149774,0.003158596613700025,measurement_covariance,0.21140092685212536,0.22378262557782946,0,,nmr,rev-pitzer,0.21656863123050987,0.21644646052209973,0.0010231449844675389,0.3239239160929171,0.21618130246798417,0.0014104737469932405,8.208996593372305e-07,2.382002214398755e-06,9.976732568077266e-06,2.5033244021621912e-05
S3_transport,F,7,3,26,130.0,0.25,0.25,0.5,1.0,1.0,0.13924000000000003,0.6962000000000002,AcOH,0.6064994167707197,0.012284723797023408,measurement_covariance,0.5824213581285539,0.6305774754128856,0,,nmr,rev-pitzer,0.5980042328092515,0.5976622740315958,0.0084951839614682,0.6915242134728813,0.6016068675136214,0.004892549257098366,-1.3697815322594277e-05,6.84051953585357e-05,2.5033244021621912e-05,0.0001509144387691532
S3_transport,F,7,3,27,130.0,0.25,0.25,0.5,1.0,1.0,0.14512000000000003,0.7256000000000001,EGDA,0.11341608106803718,0.004957690853178848,measurement_covariance,0.10369900699580663,0.12313315514026772,0,,nmr,rev-pitzer,0.11172605926324405,0.11193248318483603,0.001690021804793121,0.3408889047023751,0.10776590155119653,0.005650179516840645,2.457869859569321e-05,-5.598090456440413e-05,8.281957120101107e-07,-1.3698015448561064e-05
S3_transport,F,7,3,27,130.0,0.25,0.25,0.5,1.0,1.0,0.14512000000000003,0.7256000000000001,EGMA,0.15774911055352078,0.02679528229513931,measurement_covariance,0.10523035725504773,0.21026786385199384,0,,nmr,rev-pitzer,0.16237651643739362,0.1622864785316819,-0.004627405883872837,-0.17269479876732827,0.16671928758114798,-0.008970177027627202,-5.598090456440413e-05,0.0007179871532762061,2.4202943177706327e-06,6.903084016185017e-05
S3_transport,F,7,3,27,130.0,0.25,0.25,0.5,1.0,1.0,0.14512000000000003,0.7256000000000001,EG,0.22477062019886637,0.003203285793932124,measurement_covariance,0.21849218004275942,0.23104906035497333,0,,nmr,rev-pitzer,0.2258974242993623,0.225781038283482,-0.0011268041004959262,-0.35176508528536327,0.22551481086765562,-0.0007441906687892519,8.281957120101102e-07,2.4202943177706335e-06,1.026103987760736e-05,2.586697774968633e-05
S3_transport,F,7,3,27,130.0,0.25,0.25,0.5,1.0,1.0,0.14512000000000003,0.7256000000000001,AcOH,0.6163416777247301,0.0124290371260674,measurement_covariance,0.5919807649576381,0.6407025904918222,0,,nmr,rev-pitzer,0.6141713650361184,0.613848555098646,0.0021703126886117863,0.1746163171449535,0.6177489093164592,-0.0014072315917290634,-1.3698015448561064e-05,6.903084016185017e-05,2.586697774968633e-05,0.00015448096388116176
S3_transport,F,7,3,28,130.0,0.25,0.25,0.5,1.0,1.0,0.15100000000000002,0.7550000000000001,EGDA,0.10600356619171983,0.004944867839179144,measurement_covariance,0.09631162522692871,0.11569550715651095,0,,nmr,rev-pitzer,0.10529501737229344,0.10548889722599203,0.0007085488194263911,0.1432897384662987,0.10137077794192785,0.0046327882497919776,2.445171794694822e-05,-6.158460619658226e-05,8.55830658964469e-07,-1.3999063975714204e-05
S3_transport,F,7,3,28,130.0,0.25,0.25,0.5,1.0,1.0,0.15100000000000002,0.7550000000000001,EGMA,0.17802671330976363,0.029699335389219796,measurement_covariance,0.11981601594689284,0.23623741067263443,0,,nmr,rev-pitzer,0.15978363882521263,0.15970027997208358,0.01824307448455101,0.6142586776932673,0.1640854733557416,0.013941239954022022,-6.158460619658226e-05,0.0008820505225613634,2.788759506795081e-06,7.88752053776696e-05
S3_transport,F,7,3,28,130.0,0.25,0.25,0.5,1.0,1.0,0.15100000000000002,0.7550000000000001,EG,0.2373084548715179,0.003504566708485354,measurement_covariance,0.2304395041228866,0.24417740562014917,0,,nmr,rev-pitzer,0.2349213438024939,0.23481082280192436,0.0023871110690239783,0.6811429964349769,0.23454374870233072,0.00276470616918717,8.558306589644685e-07,2.788759506795082e-06,1.2281987814223866e-05,2.7726866152652312e-05
S3_transport,F,7,3,28,130.0,0.25,0.25,0.5,1.0,1.0,0.15100000000000002,0.7550000000000001,AcOH,0.6433444229123173,0.012937345015587503,measurement_covariance,0.6179872266817658,0.6687016191428689,0,,nmr,rev-pitzer,0.6296263264302007,0.6293219255759325,0.013718096482116637,1.0603486623869465,0.6331729707604029,0.010171452151914395,-1.3999063975714204e-05,7.88752053776696e-05,2.7726866152652312e-05,0.00016737489605234682
S3_transport,F,7,3,29,130.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGDA,0.07261234084966471,0.004676803163879652,measurement_covariance,0.0634458066484606,0.08177887505086882,0,,nmr,rev-pitzer,0.06738942055671394,0.06750993160030756,0.005222920292950767,1.116771459036151,0.06387152157067406,0.008740819278990647,2.1872487833674725e-05,-4.66678316589288e-05,9.397581199390795e-07,-1.484803765548741e-05
S3_transport,F,7,3,29,130.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGMA,0.13509710619286686,0.023687217640819158,measurement_covariance,0.08867015961686131,0.1815240527688724,0,,nmr,rev-pitzer,0.13922298914793263,0.13916926939717036,-0.004125882955065774,-0.17418183163715345,0.14308716314260658,-0.007990056949739727,-4.66678316589288e-05,0.0005610842795635343,2.5716621710426074e-06,7.020991627257456e-05
S3_transport,F,7,3,29,130.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EG,0.2939946505134685,0.0038375303894888574,measurement_covariance,0.28647309095007034,0.3015162100768667,0,,nmr,rev-pitzer,0.29338759029535333,0.29332079900252195,0.0006070602181151852,0.15819033505974217,0.29304131528671956,0.0009533352267489525,9.397581199390789e-07,2.571662171042608e-06,1.4726639490250502e-05,3.593904693211138e-05
S3_transport,F,7,3,29,130.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,AcOH,0.7367091915282609,0.014323432669814114,measurement_covariance,0.7086352634954252,0.7647831195610966,0,,nmr,rev-pitzer,0.7259981697386396,0.7258108674022147,0.010711021789621245,0.7477971263267194,0.7291697937160456,0.007539397812215243,-1.484803765548741e-05,7.020991627257456e-05,3.593904693211138e-05,0.0002051607234466983
S3_transport,F,7,3,30,130.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGDA,0.06376570900562042,0.004616608781984926,measurement_covariance,0.05471715579292997,0.07281426221831087,0,,nmr,rev-pitzer,0.06457535130455327,0.06469046082772398,-0.00080964229893285,-0.17537598206117472,0.06110430214079537,0.002661406864825057,2.1313076645900338e-05,-4.665873024891018e-05,9.364046718427853e-07,-1.4725013464908783e-05
S3_transport,F,7,3,30,130.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGMA,0.13745169637173782,0.023994407718155756,measurement_covariance,0.09042265724415255,0.1844807354993231,0,,nmr,rev-pitzer,0.13731365378948474,0.13726140981176535,0.00013804258225308397,0.005753114803856226,0.14112973678804586,-0.003678040416308037,-4.665873024891018e-05,0.0005757316017450925,2.637713748980004e-06,7.142635027660772e-05
S3_transport,F,7,3,30,130.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EG,0.2982179106030095,0.0038421289192823675,measurement_covariance,0.29068733792121604,0.305748483284803,0,,nmr,rev-pitzer,0.2981109949059619,0.29804812936051056,0.00010691569704762705,0.027827201870049886,0.297765961071159,0.0004519495318505151,9.364046718427848e-07,2.6377137489800045e-06,1.4761954632385894e-05,3.6410661473741916e-05
S3_transport,F,7,3,30,130.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,AcOH,0.738981475367612,0.014342848503792279,measurement_covariance,0.7108694923001792,0.767093458435045,0,,nmr,rev-pitzer,0.7335356436014089,0.7333576685327869,0.0054458317662031686,0.3796896944678234,0.7366616589303637,0.002319816437248323,-1.4725013464908783e-05,7.142635027660772e-05,3.6410661473741916e-05,0.00020571730320273642
S3_transport,F,7,4,31,80.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,EGDA,0.3743079759944563,0.008464414568167346,measurement_covariance,0.3577177234408483,0.39089822854806433,0,,nmr,rev-pitzer,0.3726171394974647,0.37324902380175884,0.0016908364969915879,0.19975823293797806,0.3679007659350607,0.006407210059395596,7.16463139818036e-05,-7.18157520001273e-05,8.580645621149925e-07,-1.2285725530679823e-05
S3_transport,F,7,4,31,80.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,EGMA,0.10783166908113168,0.020084204501693795,measurement_covariance,0.06846662825781183,0.14719670990445152,0,,nmr,rev-pitzer,0.11126268195681459,0.11074871007734496,-0.0034310128756829122,-0.17083140511706893,0.11705536311716838,-0.009223694036036706,-7.18157520001273e-05,0.00040337527046585726,1.1121090138056066e-06,2.6952587744228617e-05
S3_transport,F,7,4,31,80.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,EG,0.015165823105843202,0.002066440829211682,measurement_covariance,0.011115599080588305,0.019216047131098098,0,,nmr,rev-pitzer,0.016120178545720624,0.01600226612089617,-0.0009543554398774214,-0.46183535787061203,0.015043870947771003,0.00012195215807219925,8.58064562114992e-07,1.112109013805607e-06,4.270177700633064e-06,8.18669860318384e-06
S3_transport,F,7,4,31,80.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,AcOH,0.14028016197533744,0.006578750975395461,measurement_covariance,0.12738581006356234,0.15317451388711253,0,,nmr,rev-pitzer,0.1435030390482558,0.14275324231913722,-0.003222877072918351,-0.4898919392103328,0.14714310501271033,-0.006862943037372893,-1.2285725530679823e-05,2.6952587744228617e-05,8.18669860318384e-06,4.327996439626673e-05
S3_transport,F,7,4,32,80.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,EGDA,0.3606595921301396,0.008268239166377063,measurement_covariance,0.34445384336404056,0.37686534089623863,0,,nmr,rev-pitzer,0.36840812103578885,0.3690327354900143,-0.0077485289056492546,-0.9371437799185564,0.3635409898618588,-0.002881397731719193,6.836377891241168e-05,-8.194259466970135e-05,8.444500329246829e-07,-1.2072931269898733e-05
S3_transport,F,7,4,32,80.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,EGMA,0.1332572095108081,0.0234798302117224,measurement_covariance,0.0872367422958322,0.179277676725784,0,,nmr,rev-pitzer,0.11432422600264083,0.11382069780509546,0.018932983508167273,0.8063509547319854,0.1203363108939424,0.012920898616865711,-8.194259466970135e-05,0.000551302426771312,1.3189517091952064e-06,3.164119902030061e-05
S3_transport,F,7,4,32,80.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,EG,0.01568948313834793,0.0023444475016103656,measurement_covariance,0.011094366035191615,0.020284600241504247,0,,nmr,rev-pitzer,0.017267652961570314,0.017146566704890245,-0.0015781698232223834,-0.6731521273725952,0.016122699244198964,-0.00043321610585103296,8.444500329246824e-07,1.3189517091952068e-06,5.4964340878070844e-06,8.275580169276093e-06
S3_transport,F,7,4,32,80.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,AcOH,0.14832003871260038,0.0067968270082383155,measurement_covariance,0.13499825777645327,0.1616418196487475,0,,nmr,rev-pitzer,0.14885953192578127,0.14811383121487584,-0.0005394932131808916,-0.07937427457355929,0.15258170938234028,-0.004261670669739898,-1.2072931269898731e-05,3.164119902030061e-05,8.275580169276093e-06,4.619685737991781e-05
S3_transport,F,7,4,33,80.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,EGDA,0.36085281937773867,0.008255758823396098,measurement_covariance,0.3446715320838823,0.37703410667159504,0,,nmr,rev-pitzer,0.3642473911030102,0.3648648184357156,-0.0033945717252715224,-0.41117622230576834,0.359233639811372,0.0016191795663666464,6.815755375008252e-05,-7.449850885782043e-05,8.411368477842837e-07,-1.2082741992175976e-05
S3_transport,F,7,4,33,80.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,EGMA,0.11751665334238127,0.0213582577250499,measurement_covariance,0.07565446820128346,0.15937883848347908,0,,nmr,rev-pitzer,0.11730731635798135,0.11681405836034878,0.0002093369843999271,0.009801220075849515,0.12353596140727927,-0.006019308064897991,-7.449850885782043e-05,0.0004561751730496538,1.1908662760336323e-06,2.8856493273198668e-05
S3_transport,F,7,4,33,80.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,EG,0.018117827586997183,0.0021763320746378875,measurement_covariance,0.013852216720706923,0.02238343845328744,0,,nmr,rev-pitzer,0.018445292539008482,0.018321123203935603,-0.0003274649520112992,-0.15046644573566972,0.017230398781348747,0.000887428805648436,8.411368477842832e-07,1.1908662760336325e-06,4.736421299097652e-06,8.284782045792139e-06
S3_transport,F,7,4,33,80.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,AcOH,0.14906437406413586,0.006698872283000051,measurement_covariance,0.13593458438945577,0.16219416373881596,0,,nmr,rev-pitzer,0.15419790143599815,0.15345630476821986,-0.00513352737186229,-0.7663271002926584,0.15799675896997672,-0.008932384905840862,-1.2082741992175976e-05,2.8856493273198668e-05,8.284782045792139e-06,4.487488986394632e-05
S3_transport,F,7,4,34,80.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,EGDA,0.3561757439801273,0.008185875664295135,measurement_covariance,0.34013142767810883,0.37222006028214577,0,,nmr,rev-pitzer,0.36013439737416175,0.36074471941190805,-0.00395865339403445,-0.4835955927477821,0.3549780860654086,0.0011976579147187083,6.700856039129933e-05,-8.160380747052493e-05,8.359932346246661e-07,-1.206539761263053e-05
S3_transport,F,7,4,34,80.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,EGMA,0.1342873584794491,0.023599483586449362,measurement_covariance,0.08803237065000834,0.18054234630888982,0,,nmr,rev-pitzer,0.12021335054176856,0.11973019158814265,0.01407400793768053,0.596369318257528,0.1266557230223073,0.007631635457141794,-8.160380747052493e-05,0.0005569356255470928,1.3195696315775974e-06,3.212754689606255e-05
