scenario,strategy,seed,round,param_i,param_j,is_diagonal,cov_scaled,corr,estimate_i_natural,sigma_i_scaled,bound_active_i
S3_transport,C,7,5,Ea1_J,K1_ref,0,-3.786195975954491,-0.23697095292317205,40370.93719403657,0.701980504984109,0
S3_transport,C,7,5,Ea1_J,K2_ref,0,-0.004878039418075671,-0.06902796204600972,40370.93719403657,0.701980504984109,0
S3_transport,C,7,5,k2_ref,k2_ref,1,0.014149716990068891,0.9999999999999999,0.000525223400617693,0.11895258294828613,0
S3_transport,C,7,5,k2_ref,Ea2_J,0,-0.20184396809862082,-0.9612908786733037,0.000525223400617693,0.11895258294828613,0
S3_transport,C,7,5,k2_ref,K1_ref,0,0.13959660646573444,0.0515606116710813,0.000525223400617693,0.11895258294828613,0
S3_transport,C,7,5,k2_ref,K2_ref,0,0.000599362931879512,0.05005192681517363,0.000525223400617693,0.11895258294828613,0
S3_transport,C,7,5,Ea2_J,Ea2_J,1,3.1158328694926203,1.0,49760.104766397184,1.7651721925898958,0
S3_transport,C,7,5,Ea2_J,K1_ref,0,0.0010263996808391857,2.5547388230443573e-05,49760.104766397184,1.7651721925898958,0
S3_transport,C,7,5,Ea2_J,K2_ref,0,-0.020034517301748295,-0.11274482156558584,49760.104766397184,1.7651721925898958,0
S3_transport,C,7,5,K1_ref,K1_ref,1,518.0430439913534,1.0,6.180116182718258,22.760558956039578,1
S3_transport,C,7,5,K1_ref,K2_ref,0,0.4859027984093004,0.21206611217723784,6.180116182718258,22.760558956039578,1
S3_transport,C,7,5,K2_ref,K2_ref,1,0.010134221794765638,1.0000000000000002,0.0828229765679631,0.10066887202489971,0
S3_transport,C,7,6,k1_ref,k1_ref,1,0.001633812798382132,1.0000000000000002,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,k1_ref,Ea1_J,0,-0.02156602127495981,-0.8955333472908426,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,k1_ref,k2_ref,0,-0.0003182672158278058,-0.07032397122473558,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,k1_ref,Ea2_J,0,0.003933704156486163,0.06317507588529611,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,k1_ref,K1_ref,0,-0.13828177682862225,-0.1526634109301678,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,k1_ref,K2_ref,0,-0.00010138776314206913,-0.02526565341109224,0.0009955703709686246,0.04042045024962156,0
S3_transport,C,7,6,Ea1_J,Ea1_J,1,0.3549557697282811,1.0,40371.92405091692,0.5957816460149482,0
S3_transport,C,7,6,Ea1_J,k2_ref,0,0.003196651119970639,0.04792043478551261,40371.92405091692,0.5957816460149482,0
S3_transport,C,7,6,Ea1_J,Ea2_J,0,-0.057494343097883156,-0.06264453946032832,40371.92405091692,0.5957816460149482,0
S3_transport,C,7,6,Ea1_J,K1_ref,0,-2.198004581050091,-0.1646313844548159,40371.92405091692,0.5957816460149482,0
S3_transport,C,7,6,Ea1_J,K2_ref,0,-0.0027329820684763397,-0.046205726365145174,40371.92405091692,0.5957816460149482,0
S3_transport,C,7,6,k2_ref,k2_ref,1,0.012536454855536023,1.0000000000000002,0.0005158618943013819,0.11196631125269789,0
S3_transport,C,7,6,k2_ref,Ea2_J,0,-0.16714408449595342,-0.9690559773747462,0.0005158618943013819,0.11196631125269789,0
S3_transport,C,7,6,k2_ref,K1_ref,0,0.1538969519814251,0.06133576764114752,0.0005158618943013819,0.11196631125269789,0
S3_transport,C,7,6,k2_ref,K2_ref,0,0.00015060672075972346,0.013548871427439338,0.0005158618943013819,0.11196631125269789,0
S3_transport,C,7,6,Ea2_J,Ea2_J,1,2.373064546624142,0.9999999999999998,50137.44292792894,1.5404754287635172,0
S3_transport,C,7,6,Ea2_J,K1_ref,0,-0.429617279054517,-0.012445092295517025,50137.44292792894,1.5404754287635172,0
S3_transport,C,7,6,Ea2_J,K2_ref,0,-0.010680288875652404,-0.06983519714690861,50137.44292792894,1.5404754287635172,0
S3_transport,C,7,6,K1_ref,K1_ref,1,502.1780035836217,1.0,6.180116182727975,22.40932849470554,1
S3_transport,C,7,6,K1_ref,K2_ref,0,0.4656017732929315,0.20928202187133693,6.180116182727975,22.40932849470554,1
S3_transport,C,7,6,K2_ref,K2_ref,1,0.009856159451533454,1.0,0.08244163026511435,0.09927819222534955,0
S3_transport,C,7,7,k1_ref,k1_ref,1,0.0016275905948619585,1.0,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,k1_ref,Ea1_J,0,-0.022043693318272026,-0.9121697169800376,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,k1_ref,k2_ref,0,-0.0003110045707573508,-0.06879992810237111,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,k1_ref,Ea2_J,0,0.004079373503311861,0.06553316819146987,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,k1_ref,K1_ref,0,-0.004918941361760325,-0.09242709898614344,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,k1_ref,K2_ref,0,-2.5773191096514967e-05,-0.009107860096867778,0.0009992092586944786,0.04034340831984772,0
S3_transport,C,7,7,Ea1_J,Ea1_J,1,0.35881637049459064,0.9999999999999999,40402.51113185659,0.5990128299916377,0
S3_transport,C,7,7,Ea1_J,k2_ref,0,0.003585073387088425,0.053414076504484057,40402.51113185659,0.5990128299916377,0
S3_transport,C,7,7,Ea1_J,Ea2_J,0,-0.06162519012551682,-0.06667490831763953,40402.51113185659,0.5990128299916377,0
S3_transport,C,7,7,Ea1_J,K1_ref,0,-0.12902772929022346,-0.16328533903747883,40402.51113185659,0.5990128299916377,0
S3_transport,C,7,7,Ea1_J,K2_ref,0,-0.002083052164773623,-0.04957751610637187,40402.51113185659,0.5990128299916377,0
S3_transport,C,7,7,k2_ref,k2_ref,1,0.012554875292352007,1.0,0.0005150282151640208,0.11204853989388709,0
S3_transport,C,7,7,k2_ref,Ea2_J,0,-0.16769664842095297,-0.9699703539539143,0.0005150282151640208,0.11204853989388709,0
S3_transport,C,7,7,k2_ref,K1_ref,0,0.006724876426742693,0.0454965399189635,0.0005150282151640208,0.11204853989388709,0
S3_transport,C,7,7,k2_ref,K2_ref,0,0.00028536444819826374,0.03630900997475843,0.0005150282151640208,0.11204853989388709,0
S3_transport,C,7,7,Ea2_J,Ea2_J,1,2.380780962273497,1.0,50132.71928937691,1.5429779526206773,0
S3_transport,C,7,7,Ea2_J,K1_ref,0,-0.0158421366918235,-0.007783130244837749,50132.71928937691,1.5429779526206773,0
S3_transport,C,7,7,Ea2_J,K2_ref,0,-0.009786914569815312,-0.09042881081560196,50132.71928937691,1.5429779526206773,0
S3_transport,C,7,7,K1_ref,K1_ref,1,1.740201245548265,0.9999999999999999,0.4847547520911575,1.3191668755499681,0
S3_transport,C,7,7,K1_ref,K2_ref,0,0.01860069095467993,0.20102500537839163,0.4847547520911575,1.3191668755499681,0
S3_transport,C,7,7,K2_ref,K2_ref,1,0.004919925361512928,1.0000000000000002,0.08054759589710542,0.07014217961763754,0
S3_transport,C,7,8,k1_ref,k1_ref,1,0.0010948229951659382,1.0,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,k1_ref,Ea1_J,0,-0.015996737088551632,-0.8979557364804732,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,k1_ref,k2_ref,0,-0.0002175774341556236,-0.0767185440060364,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,k1_ref,Ea2_J,0,0.0030588829815661627,0.07393921237936239,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,k1_ref,K1_ref,0,-0.0025924629578395007,-0.05206929775518074,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,k1_ref,K2_ref,0,2.7938042280025385e-06,0.0012042427880121628,0.0009679694731759337,0.03308810957377194,0
S3_transport,C,7,8,Ea1_J,Ea1_J,1,0.2898738543193416,0.9999999999999998,40766.3713983387,0.538399344649807,0
S3_transport,C,7,8,Ea1_J,k2_ref,0,0.002770098610726797,0.06002734891017896,40766.3713983387,0.538399344649807,0
S3_transport,C,7,8,Ea1_J,Ea2_J,0,-0.05281214279927896,-0.07845365447297395,40766.3713983387,0.538399344649807,0
S3_transport,C,7,8,Ea1_J,K1_ref,0,-0.18149227257841397,-0.22402409533734677,40766.3713983387,0.538399344649807,0
S3_transport,C,7,8,Ea1_J,K2_ref,0,-0.00244749029083058,-0.06483454899929093,40766.3713983387,0.538399344649807,0
S3_transport,C,7,8,k2_ref,k2_ref,1,0.007346544053579823,1.0000000000000002,0.0005942597707794301,0.08571198313876434,0
S3_transport,C,7,8,k2_ref,Ea2_J,0,-0.10243951422159112,-0.9558943151803017,0.0005942597707794301,0.08571198313876434,0
S3_transport,C,7,8,k2_ref,K1_ref,0,0.004198487872270946,0.03255310923193834,0.0005942597707794301,0.08571198313876434,0
S3_transport,C,7,8,k2_ref,K2_ref,0,0.00030727693657926606,0.051130314017707235,0.0005942597707794301,0.08571198313876434,0
S3_transport,C,7,8,Ea2_J,Ea2_J,1,1.563263456849787,1.0,48353.21172714913,1.2503053454455784,0
S3_transport,C,7,8,Ea2_J,K1_ref,0,0.023657884593426964,0.012574795675039848,48353.21172714913,1.2503053454455784,0
S3_transport,C,7,8,Ea2_J,K2_ref,0,-0.010135328233805708,-0.11561435725596012,48353.21172714913,1.2503053454455784,0
S3_transport,C,7,8,K1_ref,K1_ref,1,2.264215545924711,1.0,0.5537409662726424,1.5047310543498167,0
S3_transport,C,7,8,K1_ref,K2_ref,0,0.02159660052376442,0.20469939085672456,0.5537409662726424,1.5047310543498167,0
S3_transport,C,7,8,K2_ref,K2_ref,1,0.004916091095343296,0.9999999999999998,0.08045190388938224,0.07011484219010478,0
S3_transport,D,7,1,k1_ref,k1_ref,1,5802766405.533525,1.0,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,k1_ref,Ea1_J,0,251670022303.59048,0.9999999999899132,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,k1_ref,k2_ref,0,612.0821875708073,1.0516157359712327e-07,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,k1_ref,Ea2_J,0,5176.234453296198,2.0567544730283448e-08,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,k1_ref,K1_ref,0,-284728.89847604034,-1.1310574108858598e-06,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,k1_ref,K2_ref,0,4.173671047632901,1.657949577388514e-11,0.0008431059133081223,76175.89123557089,0
S3_transport,D,7,1,Ea1_J,Ea1_J,1,10915104228074.47,1.0,70660.38476344553,3303801.4813354737,0
S3_transport,D,7,1,Ea1_J,k2_ref,0,16492.187692993943,6.53324890281494e-08,70660.38476344553,3303801.4813354737,0
S3_transport,D,7,1,Ea1_J,Ea2_J,0,-499.93405218006734,-4.5802040965554385e-11,70660.38476344553,3303801.4813354737,0
S3_transport,D,7,1,Ea1_J,K1_ref,0,6564.939625988122,6.012947869404442e-10,70660.38476344553,3303801.4813354737,0
S3_transport,D,7,1,Ea1_J,K2_ref,0,-0.09394343368149728,-8.604450331256046e-15,70660.38476344553,3303801.4813354737,0
S3_transport,D,7,1,k2_ref,k2_ref,1,5838082689.475224,1.0000000000000002,3.855982507009699e-05,76407.34709093899,0
S3_transport,D,7,1,k2_ref,Ea2_J,0,251668495425.1033,0.9969647134312754,3.855982507009699e-05,76407.34709093899,0
S3_transport,D,7,1,k2_ref,K1_ref,0,44095875.95107653,0.00017463588881920535,3.855982507009699e-05,76407.34709093899,0
S3_transport,D,7,1,k2_ref,K2_ref,0,-1513688.3968798313,-5.994762840759946e-06,3.855982507009699e-05,76407.34709093899,0
S3_transport,D,7,1,Ea2_J,Ea2_J,1,10915104279709.922,1.0,119832.07112790534,3303801.489150025,0
S3_transport,D,7,1,Ea2_J,K1_ref,0,-1016717.6133530773,-9.312301926336248e-08,119832.07112790534,3303801.489150025,0
S3_transport,D,7,1,Ea2_J,K2_ref,0,34901.07890935377,3.1966534275360687e-09,119832.07112790534,3303801.489150025,0
S3_transport,D,7,1,K1_ref,K1_ref,1,10920906994301.72,0.9999999999999998,6.092294760820657,3304679.560003015,0
S3_transport,D,7,1,K1_ref,K2_ref,0,6.1151625589258405,5.599500629450255e-13,6.092294760820657,3304679.560003015,0
S3_transport,D,7,1,K2_ref,K2_ref,1,10920906994479.674,1.0,0.015570899868493334,3304679.5600299393,0
S3_transport,D,7,2,k1_ref,k1_ref,1,0.062038253668460844,1.0000000000000002,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,k1_ref,Ea1_J,0,-0.8858858335498739,-0.9964219069813176,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,k1_ref,k2_ref,0,31.70337833835597,0.057341201358678894,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,k1_ref,Ea2_J,0,-453.5210641214938,-0.057341250528410825,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,k1_ref,K1_ref,0,-0.9552923860375329,-0.01819092158837824,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,k1_ref,K2_ref,0,-0.001168483151263925,-0.0033071707529763105,0.00050986449560603,0.24907479532955726,0
S3_transport,D,7,2,Ea1_J,Ea1_J,1,12.741173068810452,1.0,48854.18256469441,3.5694779826762417,0
S3_transport,D,7,2,Ea1_J,k2_ref,0,-453.7000830433875,-0.057260505484321565,48854.18256469441,3.5694779826762417,0
S3_transport,D,7,2,Ea1_J,Ea2_J,0,6490.217882971279,0.0572603566099273,48854.18256469441,3.5694779826762417,0
S3_transport,D,7,2,Ea1_J,K1_ref,0,-41.36197798841276,-0.05495975136655089,48854.18256469441,3.5694779826762417,0
S3_transport,D,7,2,Ea1_J,K2_ref,0,-0.01107804342599491,-0.002187873973123141,48854.18256469441,3.5694779826762417,0
S3_transport,D,7,2,k2_ref,k2_ref,1,4927401.455066042,1.0,3.8551374751840586e-05,2219.775091099556,0
S3_transport,D,7,2,k2_ref,Ea2_J,0,-70487075.84047382,-0.9999999992405042,3.8551374751840586e-05,2219.775091099556,0
S3_transport,D,7,2,k2_ref,K1_ref,0,67.52779414427555,0.0001442851905316712,3.8551374751840586e-05,2219.775091099556,0
S3_transport,D,7,2,k2_ref,K2_ref,0,-106.58304333303691,-0.033848785383230474,3.8551374751840586e-05,2219.775091099556,0
S3_transport,D,7,2,Ea2_J,Ea2_J,1,1008326176.26061,0.9999999999999999,89423.95943315276,31754.15211056044,0
S3_transport,D,7,2,Ea2_J,K1_ref,0,-951.880983931752,-0.0001421773114978265,89423.95943315276,31754.15211056044,0
S3_transport,D,7,2,Ea2_J,K2_ref,0,1523.0966509985528,0.03381355933508186,89423.95943315276,31754.15211056044,0
S3_transport,D,7,2,K1_ref,K1_ref,1,44453.265017450634,1.0,6.180116182700917,210.83942946576818,1
S3_transport,D,7,2,K1_ref,K2_ref,0,21.647228365916614,0.07237930566106988,6.180116182700917,210.83942946576818,1
S3_transport,D,7,2,K2_ref,K2_ref,1,2.0122044616433366,1.0,0.015450290456834978,1.418521928502812,1
S3_transport,D,7,3,k1_ref,k1_ref,1,0.007820156234916888,0.9999999999999998,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,k1_ref,Ea1_J,0,-0.10509833475841267,-0.9945780011675233,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,k1_ref,k2_ref,0,-0.0019690838995411633,-0.08886935112509892,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,k1_ref,Ea2_J,0,0.026390165485913285,0.09333638975997274,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,k1_ref,K1_ref,0,0.025296368393517465,0.4193093388162401,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,k1_ref,K2_ref,0,0.0004607668172174889,0.09145183766027924,0.000698832219496409,0.08843164724756002,0
S3_transport,D,7,3,Ea1_J,Ea1_J,1,1.4279024610707196,1.0,44268.476146089706,1.1949487273815222,0
S3_transport,D,7,3,Ea1_J,k2_ref,0,0.02628001935486141,0.08777521715787238,44268.476146089706,1.1949487273815222,0
S3_transport,D,7,3,Ea1_J,Ea2_J,0,-0.3564338619348208,-0.09329240410438881,44268.476146089706,1.1949487273815222,0
S3_transport,D,7,3,Ea1_J,K1_ref,0,-0.3806794302769582,-0.46697562520757213,44268.476146089706,1.1949487273815222,0
S3_transport,D,7,3,Ea1_J,K2_ref,0,-0.0069173536659027385,-0.10160373331220356,44268.476146089706,1.1949487273815222,0
S3_transport,D,7,3,k2_ref,k2_ref,1,0.0627782194966051,0.9999999999999998,0.000837893180335382,0.2505558211189776,0
S3_transport,D,7,3,k2_ref,Ea2_J,0,-0.7982180649938693,-0.9963998533978061,0.000837893180335382,0.2505558211189776,0
S3_transport,D,7,3,k2_ref,K1_ref,0,-0.008888315985162173,-0.05199948724509731,0.000837893180335382,0.2505558211189776,0
S3_transport,D,7,3,k2_ref,K2_ref,0,0.0038201146952003594,0.2676029284233882,0.000837893180335382,0.2505558211189776,0
S3_transport,D,7,3,Ea2_J,Ea2_J,1,10.222727885015395,1.0,44748.448454659134,3.1973000930496647,0
S3_transport,D,7,3,Ea2_J,K1_ref,0,0.13393982721347,0.061405943214142826,44748.448454659134,3.1973000930496647,0
S3_transport,D,7,3,Ea2_J,K2_ref,0,-0.05497995194199341,-0.30181436887695745,44748.448454659134,3.1973000930496647,0
S3_transport,D,7,3,K1_ref,K1_ref,1,0.46540586805193535,0.9999999999999999,0.3677556516822604,0.6822066168338852,0
S3_transport,D,7,3,K1_ref,K2_ref,0,0.007664303845755478,0.19718584810529563,0.3677556516822604,0.6822066168338852,0
S3_transport,D,7,3,K2_ref,K2_ref,1,0.0032461014393287894,1.0,0.08055388916445944,0.056974568355791774,0
S3_transport,D,7,4,k1_ref,k1_ref,1,0.0004667821755203936,1.0000000000000002,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,k1_ref,Ea1_J,0,-0.007194455639506596,-0.9457698647301936,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,k1_ref,k2_ref,0,-0.0001065064426911947,-0.07643489098554762,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,k1_ref,Ea2_J,0,0.0016338650449411417,0.08086087905706592,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,k1_ref,K1_ref,0,0.019292931878403047,0.21509653746090063,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,k1_ref,K2_ref,0,5.710094980534237e-05,0.04782774995248359,0.0009025235233962831,0.021605142339739248,0
S3_transport,D,7,4,Ea1_J,Ea1_J,1,0.12396830713175534,1.0000000000000002,40868.876677077315,0.3520913335084454,0
S3_transport,D,7,4,Ea1_J,k2_ref,0,0.0016130012207532854,0.0710317089727109,40868.876677077315,0.3520913335084454,0
S3_transport,D,7,4,Ea1_J,Ea2_J,0,-0.028199360475546838,-0.08563737222876959,40868.876677077315,0.3520913335084454,0
S3_transport,D,7,4,Ea1_J,K1_ref,0,-0.5495295748136029,-0.3759482395328144,40868.876677077315,0.3520913335084454,0
S3_transport,D,7,4,Ea1_J,K2_ref,0,-0.0015971803634884899,-0.08209040087241445,40868.876677077315,0.3520913335084454,0
S3_transport,D,7,4,k2_ref,k2_ref,1,0.0041596251390956735,1.0000000000000002,0.0007264791879064497,0.06449515593512177,0
S3_transport,D,7,4,k2_ref,Ea2_J,0,-0.05796669659216992,-0.9610165415692493,0.0007264791879064497,0.06449515593512177,0
S3_transport,D,7,4,k2_ref,K1_ref,0,-0.006794645845449494,-0.025376519026664626,0.0007264791879064497,0.06449515593512177,0
S3_transport,D,7,4,k2_ref,K2_ref,0,0.000667870366756725,0.1873953572209827,0.0007264791879064497,0.06449515593512177,0
S3_transport,D,7,4,Ea2_J,Ea2_J,1,0.8746638604381227,0.9999999999999999,46591.824118667726,0.9352346552807604,0
S3_transport,D,7,4,Ea2_J,K1_ref,0,0.20793734945381412,0.05355551906126911,46591.824118667726,0.9352346552807604,0
S3_transport,D,7,4,Ea2_J,K2_ref,0,-0.01522961710015367,-0.29468779074010615,46591.824118667726,0.9352346552807604,0
S3_transport,D,7,4,K1_ref,K1_ref,1,17.23516157809495,1.0,2.3878906013518018,4.151525211063393,0
S3_transport,D,7,4,K1_ref,K2_ref,0,0.04740350313916587,0.2066314900466119,2.3878906013518018,4.151525211063393,0
S3_transport,D,7,4,K2_ref,K2_ref,1,0.0030536024870536607,1.0,0.08146421445764968,0.055259410846060064,0
S3_transport,D,7,5,k1_ref,k1_ref,1,0.0004184170879279772,1.0,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,k1_ref,Ea1_J,0,-0.006081857000352422,-0.9496195608952214,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,k1_ref,k2_ref,0,-9.60722946105743e-05,-0.07590638390395242,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,k1_ref,Ea2_J,0,0.0013861314030349941,0.08051931104786418,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,k1_ref,K1_ref,0,0.008809904861805627,0.21975359416743523,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,k1_ref,K2_ref,0,3.993603326004884e-05,0.050435735053436875,0.0009063046278230085,0.02045524597573877,0
S3_transport,D,7,5,Ea1_J,Ea1_J,1,0.09803105866608462,0.9999999999999999,40779.30457509308,0.3130991195549496,0
S3_transport,D,7,5,Ea1_J,k2_ref,0,0.0013647769155018005,0.0704473509626516,40779.30457509308,0.3130991195549496,0
S3_transport,D,7,5,Ea1_J,Ea2_J,0,-0.02212625910871547,-0.0839704540234609,40779.30457509308,0.3130991195549496,0
S3_transport,D,7,5,Ea1_J,K1_ref,0,-0.23816577848711462,-0.3881208618838875,40779.30457509308,0.3130991195549496,0
S3_transport,D,7,5,Ea1_J,K2_ref,0,-0.0010653233115512294,-0.08789774219574123,40779.30457509308,0.3130991195549496,0
S3_transport,D,7,5,k2_ref,k2_ref,1,0.00382851461590849,1.0,0.0007136353725201954,0.06187499184572463,0
S3_transport,D,7,5,k2_ref,Ea2_J,0,-0.05052889556825027,-0.9703423916767189,0.0007136353725201954,0.06187499184572463,0
S3_transport,D,7,5,k2_ref,K1_ref,0,-0.0026676768953679134,-0.021998220321168622,0.0007136353725201954,0.06187499184572463,0
S3_transport,D,7,5,k2_ref,K2_ref,0,0.00036455657429233714,0.1522046481324006,0.0007136353725201954,0.06187499184572463,0
S3_transport,D,7,5,Ea2_J,Ea2_J,1,0.708270726254595,1.0000000000000002,46988.90287458756,0.8415882165611606,0
S3_transport,D,7,5,Ea2_J,K1_ref,0,0.0795923309348802,0.04825485913524111,46988.90287458756,0.8415882165611606,0
S3_transport,D,7,5,Ea2_J,K2_ref,0,-0.00826970727027664,-0.25384500742405447,46988.90287458756,0.8415882165611606,0
S3_transport,D,7,5,K1_ref,K1_ref,1,3.8411480859905813,0.9999999999999999,1.5210468020748649,1.9598847124233052,0
S3_transport,D,7,5,K1_ref,K2_ref,0,0.01638438564170624,0.21596221429819573,1.5210468020748649,1.9598847124233052,0
S3_transport,D,7,5,K2_ref,K2_ref,1,0.0014984550816030538,1.0000000000000002,0.07926182343774535,0.03870988351316823,0
S3_transport,D,7,6,k1_ref,k1_ref,1,0.0003956542257424874,1.0,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,k1_ref,Ea1_J,0,-0.005546930434296824,-0.9541806672150307,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,k1_ref,k2_ref,0,-9.164094881562528e-05,-0.075716324081435,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,k1_ref,Ea2_J,0,0.0012744461971929367,0.07983639045085564,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,k1_ref,K1_ref,0,0.004051820175053166,0.2076090592531876,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,k1_ref,K2_ref,0,3.052546712997447e-05,0.04847211364822357,0.0009040839241387459,0.019891058939696685,0
S3_transport,D,7,6,Ea1_J,Ea1_J,1,0.08541387085964322,1.0,40841.104119348915,0.2922565155127311,0
S3_transport,D,7,6,Ea1_J,k2_ref,0,0.0012555349980599528,0.07060288859032575,40841.104119348915,0.2922565155127311,0
S3_transport,D,7,6,Ea1_J,Ea2_J,0,-0.01935184685832455,-0.08250789524670583,40841.104119348915,0.2922565155127311,0
S3_transport,D,7,6,Ea1_J,K1_ref,0,-0.10774358763082452,-0.37573467201767696,40841.104119348915,0.2922565155127311,0
S3_transport,D,7,6,Ea1_J,K2_ref,0,-0.0008002325244304137,-0.08648475113955152,40841.104119348915,0.2922565155127311,0
S3_transport,D,7,6,k2_ref,k2_ref,1,0.0037024082306729334,1.0,0.0007070950699768963,0.06084741761712598,0
S3_transport,D,7,6,k2_ref,Ea2_J,0,-0.0476720129633145,-0.9762445696529201,0.0007070950699768963,0.06084741761712598,0
S3_transport,D,7,6,k2_ref,K1_ref,0,-0.001127942725717289,-0.01889291360456802,0.0007070950699768963,0.06084741761712598,0
S3_transport,D,7,6,k2_ref,K2_ref,0,0.00025509276633073753,0.1324169362926292,0.0007070950699768963,0.06084741761712598,0
S3_transport,D,7,6,Ea2_J,Ea2_J,1,0.6440586479884792,0.9999999999999998,47186.42916474824,0.8025326460577659,0
S3_transport,D,7,6,Ea2_J,K1_ref,0,0.033680797237940305,0.04277339251023115,47186.42916474824,0.8025326460577659,0
S3_transport,D,7,6,Ea2_J,K2_ref,0,-0.005768064516404392,-0.22701520416631477,47186.42916474824,0.8025326460577659,0
S3_transport,D,7,6,K1_ref,K1_ref,1,0.9627020920725068,1.0,0.9109379040927287,0.9811738337687704,0
S3_transport,D,7,6,K1_ref,K2_ref,0,0.006757303628413272,0.21752792604991064,0.9109379040927287,0.9811738337687704,0
S3_transport,D,7,6,K2_ref,K2_ref,1,0.001002362736985507,1.0,0.07918976733382212,0.03166011271277326,0
S3_transport,D,7,7,k1_ref,k1_ref,1,0.00022262885638511533,1.0,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,k1_ref,Ea1_J,0,-0.003355041772497814,-0.9367166245303086,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,k1_ref,k2_ref,0,-4.9988372012244546e-05,-0.07476347783703086,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,k1_ref,Ea2_J,0,0.0007481706290858542,0.08040309727297403,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,k1_ref,K1_ref,0,0.004673864892678999,0.23073897971701846,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,k1_ref,K2_ref,0,2.5525226161047e-05,0.054072417636862276,0.0008963935011010172,0.014920752540844424,0
S3_transport,D,7,7,Ea1_J,Ea1_J,1,0.05762327692843453,1.0,40930.46652305066,0.24004848870266718,0
S3_transport,D,7,7,Ea1_J,k2_ref,0,0.0007336573693337958,0.06820332354282872,40930.46652305066,0.24004848870266718,0
S3_transport,D,7,7,Ea1_J,Ea2_J,0,-0.012739146817936592,-0.08509503441248545,40930.46652305066,0.24004848870266718,0
S3_transport,D,7,7,Ea1_J,K1_ref,0,-0.13732739907445196,-0.4213992518493382,40930.46652305066,0.24004848870266718,0
S3_transport,D,7,7,Ea1_J,K2_ref,0,-0.000739202712826467,-0.0973333100192489,40930.46652305066,0.24004848870266718,0
S3_transport,D,7,7,k2_ref,k2_ref,1,0.002008063950899866,1.0,0.0007087284210709636,0.04481142656622154,0
S3_transport,D,7,7,k2_ref,Ea2_J,0,-0.026881913214477447,-0.961909593868551,0.0007087284210709636,0.04481142656622154,0
S3_transport,D,7,7,k2_ref,K1_ref,0,-0.0013146894139155142,-0.0216107548924905,0.0007087284210709636,0.04481142656622154,0
