scenario,strategy,seed,round,acquisition_order,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,z_m,z_over_L,spatial_mode,design_mode,eig_param,eig_model,qc_flags,qc_pass,censored_species,observation_mode,round_n_rejected,round_n_reacquired,cum_time_s,cum_egda_mol,cum_acid_mol,cum_liquid_mL,cum_waste_mL,cum_sample_mL,cum_nmr_acquisitions,cum_nmr_reacquisitions,cum_qc_rejected,cum_capillary_travel_m,cum_condition_changes,cum_temperature_changes,cum_energy_kJ,cum_reactor_conditions,cum_spatial_samples
S3_transport,F,7,6,53,100.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,54,100.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,55,100.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,56,100.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,57,100.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,58,100.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,59,100.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,60,100.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,7,61,160.0,0.5,0.5,1.0,1.0,1.0,0.070248,0.35124,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,62,160.0,0.5,0.5,1.0,1.0,1.0,0.07456,0.37279999999999996,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,63,160.0,0.5,0.5,1.0,1.0,1.0,0.078872,0.39436,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,64,160.0,0.5,0.5,1.0,1.0,1.0,0.08318400000000001,0.41592,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,65,160.0,0.5,0.5,1.0,1.0,1.0,0.08828,0.44139999999999996,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,66,160.0,0.5,0.5,1.0,1.0,1.0,0.09416,0.47079999999999994,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,67,160.0,0.5,0.5,1.0,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,68,160.0,0.5,0.5,1.0,1.0,1.0,0.191376,0.95688,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,69,160.0,0.5,0.5,1.0,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,7,70,160.0,0.5,0.5,1.0,1.0,1.0,0.2,1.0,optimized,diagnostic,nan,nan,,1,,nmr,0,0,21686.38094758678,0.10842665898056451,0.0941709949061555,216.8533179611292,269.3533179611291,52.5,70.0,0.0,0.0,1.4731360000000007,6.0,6.0,291.25285347719375,7.0,70.0
S3_transport,F,7,8,71,150.0,0.25,0.25,0.5,1.0,1.0,0.053000000000000005,0.265,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,72,150.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,73,150.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,74,150.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,75,150.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,76,150.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,77,150.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,78,150.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,79,150.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
S3_transport,F,7,8,80,150.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,diagnostic,nan,nan,,1,,nmr,0,1,24150.306061532512,0.11869301362200498,0.10443734954759597,237.38602724401014,298.1360272440101,60.75,81.0,1.0,0.0,1.8043760000000006,7.0,7.0,306.9811940774991,8.0,80.0
