species,true_M,estimated_M,sigma_M
EGMA,0.154084176186688,0.19660205258299693,0.02083822432611984
EGMA,0.22406028672847722,0.22631721971504187,0.007553561938883132
EGMA,0.27541586569910553,0.28095033636140715,0.013476387338481326
EGMA,0.10023848697919457,0.10117554181893788,0.013910687413940092
EGMA,0.2846666243597573,0.2818784027594896,0.030361258699649788
EGMA,0.19651092370969866,0.20560661715352693,0.010858106965644291
EGMA,0.19224770610029185,0.17745659701994038,0.0213493028109011
EGMA,0.13797695070059438,0.14438483100094088,0.008077182135215789
EGMA,0.230171279952025,0.24458190949247602,0.02284131261942748
EGMA,0.2787452928665895,0.28488205351000384,0.025180214587353422
EGMA,0.12654115138883,0.12706837861240153,0.004290181150091013
EGMA,0.16415036172344066,0.14514788779385948,0.026349849779368183
EGMA,0.11592899029371406,0.09685830385904856,0.027969391540594375
EGMA,0.11862054369799495,0.12862802836286655,0.018534132526739307
EGMA,0.19038549240863142,0.19622633329127726,0.02696608974504086
EGMA,0.07698943869254103,0.06115866790840545,0.027091949060512554
EGMA,0.24191964444933978,0.24452019496405553,0.017844141466638194
EGMA,0.2978643980881241,0.3080734078898918,0.007946451665286701
EGMA,0.17316074593889821,0.17260002103808647,0.025992024181999245
EGMA,0.06626762944276732,0.0666931295781453,0.022628408763488508
EGMA,0.20102034588605192,0.18049372582073486,0.020945844454723837
EGMA,0.1290836098758186,0.11832268189105359,0.013773764981957225
EGMA,0.009783278874337331,0.010371537995649237,0.02120017166344202
EGMA,0.2085029542855096,0.21772564820456441,0.025025102442570325
EGMA,0.16015980520399298,0.1628800199769219,0.005152514106332316
EGMA,0.09426684751531364,0.10441080258292867,0.010003894476391799
EGMA,0.25414826400931284,0.2663199783356311,0.012373272588476524
EGMA,0.16499380550414156,0.1564941775647812,0.013271294445228612
EGMA,0.19019060250223857,0.20707054985125595,0.02712031050243769
EGMA,0.06030838190160864,0.08644931090053926,0.027743294235006353
EGMA,0.156147297005778,0.16601276589559216,0.012538798674359098
EGMA,0.08411328955989271,0.11945553148673727,0.025824941301198615
EGMA,0.04347559522744094,0.048749989747890805,0.01547627079912196
EGMA,0.10380002353298419,0.09403744344870137,0.026226076020436636
EGMA,0.015770853965130772,0.006721616171392597,0.013236374531160855
EGMA,0.182609431363807,0.18424757388756924,0.008423954022077195
EGMA,0.11927021957056981,0.11931806390915674,0.007518971029119989
EGMA,0.19453857995107024,0.19498185659496448,0.005698075237294974
EGMA,0.19206836512197875,0.19307195086897633,0.021222006912802023
EG,0.23270570707355803,0.2312645500002222,0.005032432912118519
EG,0.1511694896571172,0.14788830320533553,0.003948683819384152
EG,0.28034758537907306,0.27899425400693734,0.00568810069217508
EG,0.11842127560469705,0.11855114895215535,0.003523464960510999
EG,0.2892424207007002,0.28801717133141913,0.005884057085113829
EG,0.06725263693164163,0.06658823130024213,0.0028255490484085473
EG,0.03408898078123039,0.03407732756788799,0.0024704339910776416
EG,0.20610780138029797,0.20840529548778167,0.004827133092107605
EG,0.09656539456042572,0.0967875851908315,0.0032349406761874983
EG,0.0874477966732132,0.08824738223497654,0.003133070714240384
EG,0.09197587263346864,0.09299790399435705,0.0034107729612499952
EG,0.021156302948458328,0.022301295066926057,0.002305480624300638
EG,0.012344235538831905,0.012870700205359561,0.002678014098518887
EG,0.1413077261980633,0.13879729451055026,0.0038344441268326956
EG,0.0014543994409859872,0.00015938491445708313,0.0024528428648575894
EG,0.13681050510346074,0.13561425629784407,0.003653552962508839
EG,0.10076556205129253,0.09901404583574054,0.0033020912954967374
EG,0.28768139281059585,0.2889666616592285,0.005744469777664433
EG,0.027025622438047257,0.026338939398040852,0.0023227645730773266
EG,0.166552790958937,0.16626599785724083,0.004130921940876055
EG,0.053889397369663125,0.05306497298242975,0.002685576357938172
EG,0.03716358407464617,0.03703747171020002,0.002623506060760675
EG,0.25751443477980424,0.25574741735362094,0.005267959788534112
EG,0.14025847164538416,0.14039884324659865,0.0037175144796907553
EG,0.2250684913672991,0.22677331425134253,0.004874347933799106
EG,0.1553152219682785,0.15285231847535977,0.003948953265376187
EG,0.08481251929698201,0.0835089713274583,0.0030596830702495307
EG,0.009759518319188953,0.010547062540920247,0.002176496665183503
EG,0.15399976240130062,0.15091922626406146,0.00410044440732129
EG,0.011243127366138583,0.01151763347113923,0.002185184900752116
EG,0.23474527576500095,0.23482404369408647,0.005034089152935317
EG,0.0019146203383965331,0.0016719091584241888,0.0022376745942456863
EG,0.21137272478653243,0.21112460621381415,0.004742417152107709
EG,0.22959943333249305,0.2256700421232218,0.004940496494409699
EG,0.25949440687315717,0.2587164956378483,0.005330697064703407
EG,0.02157309307425558,0.02100388876218677,0.0025745895660790516
EG,0.29245854675016714,0.29031764580586683,0.0057652525203100505
EG,0.12158305695109073,0.12089838176156512,0.0035015245814766336
EG,0.2795677701307604,0.28146901735419183,0.005647351076802265
EG,0.2908759865101725,0.28846685173339603,0.005809565997841027
EG,0.1482433863646512,0.14619663628345622,0.00395004911301025
EG,0.08299462329246052,0.08393608391521694,0.0030353505913103644
EG,0.0457213173152658,0.045677323574385725,0.002697237742954626
EG,0.09310744866177305,0.09133539867240335,0.0032115155643353045
EG,0.24464917378625795,0.24566274190537526,0.005122552193643331
EG,0.261923071393644,0.26120283578176784,0.005391024495289968
EG,0.29676518547431796,0.2985207617848131,0.005890506506942158
EG,0.054632641389161636,0.05529258184655934,0.002656868560392533
EG,0.2738119790714483,0.27466940004511636,0.00551022193913594
EG,0.18997153435765646,0.1889653529829109,0.004467860588706289
EG,0.2107752865979835,0.20954608811339756,0.0047181325289605254
EG,0.06196440007153966,0.06307316336789137,0.0028121582721325708
EG,0.0579597176467444,0.057403610748335665,0.0027300965358227854
EG,0.24022633140668725,0.2365013365249666,0.005028901381186343
EG,0.27028447591826815,0.2670487673850684,0.005526480796262804
EG,0.2225451073430606,0.2210623845491662,0.00505585270486574
EG,0.1830858327882741,0.18513478043140755,0.004310180805903789
EG,0.11756441927236838,0.1159706016651609,0.003504112602112145
EG,0.009059417896875964,0.009084681372437283,0.002147047802801248
EG,0.17371985391673891,0.1759955360540979,0.004201177082308675
EG,0.028880274732527578,0.02891710132496084,0.0026159055317782837
EG,0.03942304831088073,0.03875840239231867,0.002570254958049419
EG,0.2623984869407144,0.2616155888891498,0.00532688201803469
EG,0.26885180197441866,0.26779064476737036,0.00551643888931159
EG,0.25713778484706223,0.25661137615548457,0.005301609628278265
EG,0.12911450424600923,0.1259203980399215,0.0035812787165570657
EG,0.20534543680708386,0.20345400816014686,0.004651359936305121
EG,0.10155583999870173,0.1002065805970872,0.003238456821610514
EG,0.16522394181247282,0.16681739326029352,0.004150056033892569
EG,0.10769332431814692,0.10632205426945049,0.0033053155220136676
EG,0.16208789213786695,0.15981348577022,0.0040072410156736585
EG,0.18645710079090458,0.18401667928316656,0.004374200875066349
EG,0.038008964427131454,0.038514029694933206,0.002872566352531145
EG,0.20887204280043528,0.21041772393645064,0.004725871330732924
EG,0.2074640398058508,0.20808988108566823,0.004733294532329533
EG,0.044354130607050214,0.04311341174696692,0.0025422457943152545
EG,0.12969761676600491,0.1279613607452942,0.0036051999598709444
EG,0.23436933261367512,0.23097904871855682,0.004935237669597783
EG,0.15861689989990188,0.1596960976238933,0.004088655978413079
EG,0.1745410699215316,0.1744202540746683,0.0041993731378816065
EG,0.12284656705669446,0.12198223805082192,0.0035299077934262393
EG,0.18444660769284701,0.1817380516789346,0.004766293677544607
EG,0.2505749401915993,0.25287860207960244,0.005248621898113133
EG,0.08347736940542526,0.08224821488036232,0.0029944528341572505
EG,0.2708922572939566,0.2704564418749973,0.005456639806629842
EG,0.1452204213175813,0.147116037264065,0.0038460445909110066
EG,0.1658574765610102,0.1640330199546798,0.004056531829626558
EG,0.20687821106361357,0.20388727325874456,0.004691645067710932
EG,0.10915188952044058,0.1082876428051666,0.0033152867466475933
EG,0.14348671916344574,0.14510421334083418,0.003873867305199746
EG,0.26809719302187685,0.2661831075064711,0.005470811936159149
EG,0.0823084227421969,0.08173740516229118,0.00299440061274327
EG,0.20184675949657013,0.2032221876078166,0.004665013393727659
EG,0.014053686795487519,0.014715312993896928,0.002719675802800638
EG,0.0505445174523788,0.050131663956461604,0.002798109661685619
EG,0.23176316012862316,0.22838626519355118,0.0050085094600547135
EG,0.032420453476083445,0.03330050888830055,0.002827757334274758
EG,0.09610447010302904,0.09600741490677092,0.0032398006156764076
EG,0.2414758124518602,0.24533586057940976,0.005178268130994658
EG,0.27831790977452814,0.27641947260830274,0.005566854078410139
EG,0.03420530169198342,0.033793059065784246,0.002433326187735462
EG,0.1971158813807376,0.19563976625318216,0.004645288647714179
EG,0.0982188181659834,0.0969384544936272,0.003223348475787722
EG,0.22078894532024695,0.22062283973408936,0.004826825804448499
EG,0.15502331026210361,0.15214356819106636,0.003966820556230454
EG,0.01009502957112507,0.00987986192595656,0.0021611103784762637
EG,0.2848768410909733,0.28185878032635053,0.005657352477892018
EG,0.11160992785477074,0.1113816910438249,0.0033716866611404246
EG,0.026166934956355692,0.026036037240058783,0.0023897063477348554
EG,0.19486274750336166,0.19484498044536094,0.004501683112117372
EG,0.29103667552073315,0.292522445668532,0.005966889182648476
EG,0.2492188072795227,0.24724104470694466,0.005181600955851452
EG,0.17056519073105897,0.17177060423319285,0.004463507539063972
EG,0.07972304647779234,0.0791616858209078,0.0029619022564899397
EG,0.05912678008855551,0.05911805055294807,0.0028089723961980673
EG,0.08146824765064373,0.08161776268805246,0.003154567334900353
EG,0.21005822316247683,0.20811630354632443,0.004632740279325707
EG,0.2512592498876922,0.2536958424141092,0.005560624910386374
EG,0.06444571782145281,0.0647659677573162,0.0027836491060369787
EG,0.216828327651562,0.21906155494741977,0.004849875322356108
AcOH,0.13512431399435512,0.1345768572775388,0.004074504667306066
AcOH,0.5855593520787343,0.5812288462285407,0.009951667951113833
AcOH,0.23383182942070646,0.23464293937504482,0.005461872711194424
AcOH,0.3110755939831157,0.30992560175275863,0.006221389477465896
AcOH,0.44091002466976037,0.44002856913308414,0.008110546397569663
AcOH,0.024176721995889782,0.025982857378663588,0.0028598730176544337
AcOH,0.5036266904582568,0.5142041100152185,0.009039319777370628
