design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
2.4626670830002695,0.293427625001641,4,2.7561338750019786,S1_ideal,37,E
2.5605685420014197,0.4203909579991887,5,2.9810078330010583,S1_ideal,37,E
2.6784137089998694,0.5386237919992709,6,3.217183875000046,S1_ideal,37,E
2.655973417000496,0.5499272919987561,7,3.205967124999006,S1_ideal,37,E
0.0,0.8604898749981658,8,0.8606772089988226,S1_ideal,37,E
5.707027750002453,0.08201591699980781,1,5.789061249997758,S1_ideal,38,E
2.7636007080000127,0.30562058400028036,2,3.069246875002136,S1_ideal,38,E
2.4649386669989326,0.40412366700184066,3,2.869155000000319,S1_ideal,38,E
2.5870785000006435,0.37558625000019674,4,2.962705834001099,S1_ideal,38,E
2.5669142909973743,0.4974685419983871,5,3.0644357919991307,S1_ideal,38,E
2.594764124998619,0.4599161250007455,6,3.054731250002078,S1_ideal,38,E
2.6792214589986543,0.538051749997976,7,3.217331332998583,S1_ideal,38,E
0.0,0.6500612089985225,8,0.6502493749976566,S1_ideal,38,E
3.493491957997321,0.058441958000912564,1,3.5519502499992086,S1_ideal,39,E
2.7853923749971727,0.25295570800153655,2,3.0384112909996475,S1_ideal,39,E
2.465149208001094,0.3794229999984964,3,2.8446034159969713,S1_ideal,39,E
2.568145875000482,0.33181983399845194,4,2.900004125000123,S1_ideal,39,E
2.6404126249981346,0.49593950000053155,5,3.136402708998503,S1_ideal,39,E
2.6829722080001375,0.4681427920004353,6,3.1511627079999016,S1_ideal,39,E
2.694785542000318,0.4273040000007313,7,3.1221523330023047,S1_ideal,39,E
0.0,0.846885499999189,8,0.8470804169992334,S1_ideal,39,E
3.5061755000024277,0.06695620800019242,1,3.573148333001882,S1_ideal,40,E
2.8354412499975297,0.19592474999808474,2,3.031389791998663,S1_ideal,40,E
2.478376582999772,0.354380291999405,3,2.832843750002212,S1_ideal,40,E
2.5928245420000167,0.27773562500078697,4,2.8705970000009984,S1_ideal,40,E
2.6319085830000404,0.4215992499994172,5,3.053641416998289,S1_ideal,40,E
2.6985627920003026,0.5100200830020185,6,3.208632458001375,S1_ideal,40,E
2.7390304589971493,0.6390104580023035,7,3.378102124999714,S1_ideal,40,E
0.0,0.6856172500010871,8,0.6858053750002,S1_ideal,40,E
6.344623042001331,0.05803929199828417,1,6.404493916998035,S1_ideal,1,F
5.0132689580023,0.42653133400017396,2,5.443943541999033,S1_ideal,1,F
5.065837834001286,0.2507296250005311,3,5.3231210420017305,S1_ideal,1,F
5.142676041999948,0.22828920900064986,4,5.387687709000602,S1_ideal,1,F
5.165998166998179,0.37551533299847506,5,5.5585124579993135,S1_ideal,1,F
5.231721124997421,0.5101242499986256,6,5.7592612499975075,S1_ideal,1,F
5.190479875000165,0.7064878749988566,7,5.926585749999504,S1_ideal,1,F
0.0,0.67067274999863,8,0.7025442499980272,S1_ideal,1,F
5.54570629200316,0.05862312499812106,1,5.6067201670011855,S1_ideal,2,F
5.017885042001581,0.21021749999999884,2,5.231403207999392,S1_ideal,2,F
5.0179416249993665,0.26979250000294996,3,5.30327654100256,S1_ideal,2,F
5.174548832997971,0.2398689999972703,4,5.4242951669984905,S1_ideal,2,F
5.110898083999928,0.3623311669980467,5,5.491502291999495,S1_ideal,2,F
5.149408666002273,0.3840708329989866,6,5.556345916997088,S1_ideal,2,F
5.248606082997867,0.35241433400005917,7,5.624869833998673,S1_ideal,2,F
