C_EGDA_M,C_cat_M,Q_total_mL_min,T_C,blind_rmse_M,cum_acid_mol,cum_capillary_travel_m,cum_egda_mol,cum_energy_kJ,cum_nmr_acquisitions,cum_reactor_conditions,cum_spatial_samples,cum_time_s,cum_waste_mL,design_mode,is_reference,n_positions,param_err_pct,reference_acid_mol,reference_blind_rmse_M,reference_capillary_travel_m,reference_egda_mol,reference_energy_kJ,reference_nmr_acquisitions,reference_param_err_pct,reference_reactor_conditions,reference_spatial_samples,reference_strategy,reference_time_s,reference_waste_mL,round,scenario,seed,strategy,z_over_L_list,z_over_L_max,z_over_L_min
2.0,2.0,0.5,100.0,0.027515942688340442,0.3623000268665145,6.012300000000012,0.9037519528546714,634.3858530223561,89.0,7.0,70.0,30878.892253626298,990.6591864075914,diagnostic,0,8,101.85312252111451,0.3022702691919508,0.04050639567470146,7.019999999999996,0.38810986952133575,350.331324680495,70.0,150.90136270143483,7.0,70.0,D,33017.43230303408,461.6696030742589,7,S5_inadequacy,14,F,0.6080;0.6325;0.6570;0.7305;0.7550;0.7795;0.8040;0.8285,0.8285,0.6080000000000001
2.0,1.0,2.0,160.0,0.027669633951172324,0.4176722604194381,6.379800000000014,1.0144964199605182,726.8789558101856,103.0,8.0,80.0,34201.22626680167,1111.9036535134364,diagnostic,0,9,101.19183362536242,0.34688973629779735,0.041459602254262796,8.099999999999994,0.43272933662718227,405.5100899683242,80.0,161.37309475215983,8.0,80.0,D,38371.768355735665,513.7890701801053,8,S5_inadequacy,14,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.7795000000000001
1.0,0.5,1.0,40.0,0.18794074455313667,0.010078616776461624,0.32339999999999997,0.02015723355292325,2.5277170875365758,10.0,1.0,10.0,2418.8680263507895,47.81446710584651,seed,0,10,70.04001535098305,0.01052986677646163,0.21814539990499826,0.54,0.02105973355292326,2.6408905875365756,10.0,190.03020400024448,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,15,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,1.0,8.0,160.0,0.11965737329645652,0.28964835032938485,1.4111999999999998,0.5792967006587697,378.05011837536574,22.0,2.0,20.0,6612.414029644641,615.9539342116932,eig,0,9,15.255040234914397,0.018060840131753946,0.130619029521305,1.6200000000000006,0.1716792006587698,147.63545587536586,20.0,211.65414651478213,2.0,20.0,D,7045.752039526185,207.73893421169302,2,S5_inadequacy,15,F,0.1670;0.1915;0.2160;0.3140;0.3385;0.4120;0.4365;0.4610;0.4855,0.48550000000000004,0.167
2.0,2.0,0.5,80.0,0.11332688552587719,0.33550490076856454,1.8080999999999994,0.6251532510979498,428.5925393213334,33.0,3.0,30.0,12115.200082346224,670.0604846508728,eig,0,10,134.51619215166616,0.06934697390426713,0.12421809101762331,2.700000000000001,0.22296533443128297,205.1386172462845,30.0,40.51738536787308,3.0,30.0,D,13200.088092227767,266.5250679842062,3,S5_inadequacy,15,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,2.0,160.0,0.04696818109146962,0.36396810087835935,2.1020999999999987,0.7390060515371302,532.8396746091628,44.0,4.0,40.0,15530.784095521623,792.1632850900528,diagnostic,0,10,86.75011965594257,0.13799004079052374,0.029196652239173195,3.7800000000000016,0.36025146820379617,332.60918253411376,40.0,54.852799161873776,4.0,40.0,D,17318.672105403162,411.31120175671936,4,S5_inadequacy,15,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.028711790518588572,0.4251625679842058,2.6165999999999983,0.8002005186429771,567.3717123969923,54.0,5.0,50.0,17366.618108697006,860.8577521958994,diagnostic,0,10,80.16841919187023,0.17260950789637025,0.04106216171796018,4.859999999999999,0.3948709353096427,352.144947821943,50.0,170.42287633355818,5.0,50.0,D,21473.00815810474,453.4306688625659,5,S5_inadequacy,15,F,0.2405;0.2650;0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365;0.4610,0.461,0.24050000000000002
2.0,1.0,2.0,160.0,0.027226027926556543,0.4550548015371293,2.8664999999999976,0.8599849857488241,601.1080871848218,65.0,6.0,60.0,19160.152121872386,928.892219301746,diagnostic,0,10,80.13001279197374,0.21722897500221677,0.04097783313726282,5.939999999999998,0.4394904024154892,396.13315075962566,60.0,163.2676452875623,6.0,60.0,D,26827.34421080632,505.5501359684124,6,S5_inadequacy,15,F,0.6570;0.6815;0.7060;0.7305;0.7550;0.7795;0.8040;0.8285;0.8530;0.8775,0.8775,0.657
2.0,1.0,0.5,100.0,0.02729943747098589,0.47594891009005275,3.0869999999999966,0.901773202854671,644.2086932475041,76.0,7.0,70.0,24174.738174573955,978.9304364075922,diagnostic,0,10,79.47050888393137,0.22922897500221678,0.040749167797041075,7.019999999999996,0.4514904024154892,399.89515075962544,70.0,157.372646042673,6.0,70.0,D,28267.34421080632,525.0501359684124,7,S5_inadequacy,15,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,100.0,0.027349627778153775,0.5077221271958996,3.483899999999996,0.9335464199605179,654.1695968101865,86.0,8.0,80.0,27987.52422727552,1018.2036535134384,diagnostic,0,10,94.69269107602582,0.2412289750022168,0.04060897222527754,8.099999999999994,0.4634904024154892,403.6571507596252,80.0,152.9141056797519,6.0,80.0,D,29707.34421080632,544.5501359684124,8,S5_inadequacy,15,F,0.5100;0.5345;0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.7060;0.7305,0.7305,0.51
1.0,0.5,1.0,40.0,0.18723258758193156,0.010078616776461624,0.32339999999999997,0.02015723355292325,2.5277170875365758,10.0,1.0,10.0,2418.8680263507895,47.81446710584651,seed,0,10,49.600152262246766,0.01052986677646163,0.1922275654591519,0.54,0.02105973355292326,2.6408905875365756,10.0,264.3469258761132,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,16,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,0.5,8.0,160.0,0.120171959620781,0.14716848355292322,1.2495,0.5685167006587697,371.96696437536565,22.0,2.0,20.0,6531.564029644642,605.1739342116932,eig,0,8,14.143727468489974,0.14418473355292327,0.12815631899520935,1.6200000000000006,0.5556792006587699,364.32665587536565,20.0,204.44706894741577,2.0,20.0,D,6536.81402964464,591.738934211693,2,S5_inadequacy,16,F,0.4120;0.4610;0.6325;0.6570;0.8040;0.8285;0.8530;0.8775,0.8775,0.41200000000000003
2.0,2.0,0.5,80.0,0.11413451608642453,0.1958262839921032,1.7786999999999993,0.6171745010979499,423.15339269633336,36.0,3.0,30.0,12370.500082346227,664.3317346508727,diagnostic,0,10,131.02393460322773,0.19547086732543645,0.12155825157435614,2.700000000000001,0.6069653344312831,421.8298172462843,30.0,37.26942413082093,3.0,30.0,D,12691.150082346221,650.5250679842062,3,S5_inadequacy,16,F,0.7550;0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.755
2.0,1.0,2.0,160.0,0.0417604613247917,0.25857018421169314,2.4107999999999983,0.7426623015371302,533.9661584841629,49.0,4.0,40.0,16135.134095521626,799.5695350900526,diagnostic,0,9,78.19379085432148,0.26411393421169305,0.03103095432760618,3.7800000000000016,0.7442514682037963,549.3003825341136,40.0,53.71547392391349,4.0,40.0,D,16809.734095521617,795.3112017567194,4,S5_inadequacy,16,F,0.3630;0.4120;0.4365;0.4610;0.4855;0.5100;0.5345;0.5590;0.5835,0.5835,0.363
2.0,2.0,2.0,160.0,0.02743163108340463,0.31933465131753963,2.719499999999998,0.8034267686429772,568.2555472719923,60.0,5.0,50.0,17958.068108697007,868.5840021958992,diagnostic,0,10,78.35982885849458,0.29873340131753956,0.042482211707413856,4.859999999999999,0.7788709353096428,568.8361478219429,50.0,171.14345539600185,5.0,50.0,D,20964.070148223196,837.4306688625659,5,S5_inadequacy,16,F,0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365;0.4610;0.4855;0.5100,0.51,0.2895
2.0,2.0,0.5,100.0,0.027947941415238105,0.366281618423386,3.2780999999999962,0.8503737357488242,612.9734214596746,76.0,6.0,60.0,23591.70416139857,927.5309693017454,diagnostic,0,8,105.50698765853865,0.3433528684233861,0.04216140753180122,5.939999999999998,0.8234904024154893,612.8243507596255,60.0,163.5473799131917,6.0,60.0,D,26318.406200924775,889.5501359684124,6,S5_inadequacy,16,F,0.5835;0.6325;0.6570;0.6815;0.7060;0.7305;0.7795;0.8285,0.8285,0.5835
2.0,0.5,0.5,160.0,0.028196521389710662,0.3772377351998475,3.8072999999999957,0.8941982028546712,667.7035682475033,88.0,7.0,70.0,28850.640214100138,980.3554364075916,diagnostic,0,10,100.5278659181399,0.3553528684233861,0.04195033952567961,7.019999999999996,0.8354904024154893,616.5863507596254,70.0,157.76074657338467,6.0,70.0,D,27758.406200924775,909.0501359684124,7,S5_inadequacy,16,F,0.3875;0.4120;0.4365;0.4610;0.4855;0.5100;0.5345;0.5590;0.5835;0.6080,0.6080000000000001,0.3875
2.0,2.0,0.5,80.0,0.027797519286144948,0.4242117856390272,4.292399999999996,0.9411722532938513,718.5029024434709,100.0,8.0,80.0,34487.52626680171,1036.3294868467713,diagnostic,0,10,93.44272629912207,0.3673528684233861,0.04172487693885461,8.099999999999994,0.8474904024154893,620.3483507596252,80.0,153.19131532647145,6.0,80.0,D,29198.406200924775,928.5501359684124,8,S5_inadequacy,16,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
1.0,0.5,1.0,40.0,0.18524552549548695,0.010078616776461624,0.32339999999999997,0.02015723355292325,2.5277170875365758,10.0,1.0,10.0,2418.8680263507895,47.81446710584651,seed,0,10,62.510121310221464,0.01052986677646163,0.12236543084334835,0.54,0.02105973355292326,2.6408905875365756,10.0,59.56841622147591,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,17,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,1.0,8.0,160.0,0.11133395799206243,0.29454835032938487,1.5581999999999996,0.5890967006587697,383.58025837536576,22.0,2.0,20.0,6685.914029644642,625.7539342116931,eig,0,9,27.19494959739821,0.07250626699605156,0.06610108714495574,1.6200000000000006,0.14501253399210312,91.86254764193485,20.0,60.617267922253546,2.0,20.0,D,6245.752039526185,181.07226754502636,2,S5_inadequacy,17,F,0.1425;0.1670;0.1915;0.4120;0.6080;0.6325;0.6570;0.6815;0.7060,0.706,0.1425
2.0,2.0,0.5,80.0,0.10474169445850125,0.33996115076856454,2.028599999999999,0.6345095010979499,434.02066119633344,32.0,3.0,30.0,12135.450082346226,678.6667346508727,eig,0,10,123.43029545428013,0.11712573410189808,0.0882977519127147,2.700000000000001,0.18963200109794964,128.3903756795202,30.0,34.12401252061832,3.0,30.0,D,11600.088092227767,233.19173465087286,3,S5_inadequacy,17,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,0.5,160.0,0.02912470069936997,0.35219841337835933,2.8076999999999988,0.6834585515371301,501.6426103591627,45.0,4.0,40.0,18009.33613504779,737.3657850900522,diagnostic,0,10,77.98198113495577,0.1299472675450264,0.027458964957299967,3.7800000000000016,0.24091813487046282,207.3311409673494,40.0,75.78862710968298,4.0,40.0,D,17754.424144929348,291.97786842338604,4,S5_inadequacy,17,F,0.2160;0.2405;0.2650;0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365,0.43649999999999994,0.216
2.0,2.0,2.0,160.0,0.02572004769604697,0.4166978804842058,3.160499999999998,0.7479580186429772,538.039659646992,57.0,5.0,50.0,19944.32014822317,810.8652521958988,diagnostic,0,9,79.41022723224125,0.1645667346508729,0.03946676782328228,4.859999999999999,0.27553760197630933,226.8669062551786,50.0,157.99608631167536,5.0,50.0,D,21908.760197630927,334.09733552923257,5,S5_inadequacy,17,F,0.3630;0.3875;0.4120;0.4365;0.4610;0.4855;0.5100;0.5590;0.5835,0.5835,0.363
2.0,1.0,2.0,160.0,0.025920680297724732,0.4469576140371293,3.4544999999999977,0.8084774857488242,572.1907949348215,68.0,6.0,60.0,21759.90416139855,879.6347193017455,diagnostic,0,10,79.58519695031883,0.20918620175671943,0.03945995527575368,5.939999999999998,0.32015706908215585,270.8551091928613,60.0,152.4617724090955,6.0,60.0,D,27263.096250332506,386.2168026350791,6,S5_inadequacy,17,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,1.0,0.5,100.0,0.02567756868976329,0.46803547259005274,3.7631999999999968,0.850633202854671,615.4066122475039,79.0,7.0,70.0,26818.590214100117,930.0404364075918,diagnostic,0,9,76.93054530131931,0.22118620175671944,0.03947232858238304,7.019999999999996,0.33215706908215586,274.61710919286105,70.0,148.34578602385685,6.0,70.0,D,28703.096250332506,405.7168026350791,7,S5_inadequacy,17,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,100.0,0.02643747510011025,0.5026711896958992,4.307099999999999,0.8852689199605179,626.2649095601862,92.0,8.0,80.0,30974.87626680168,974.426153513438,diagnostic,0,10,94.79995641500778,0.25913900219589925,0.03912327270410415,8.099999999999994,0.37010986952133573,293.3424580138284,80.0,144.8089599259018,7.0,80.0,D,33257.43230303409,451.16960307425893,8,S5_inadequacy,17,F,0.5835;0.6080;0.6325;0.6570;0.6815;0.7060;0.7305;0.7550;0.7795;0.8040,0.804,0.5835
1.0,0.5,1.0,40.0,0.19509173341354102,0.010078616776461624,0.32339999999999997,0.02015723355292325,2.5277170875365758,10.0,1.0,10.0,2418.8680263507895,47.81446710584651,seed,0,10,95.93459160941956,0.01052986677646163,0.23128208940603862,0.54,0.02105973355292326,2.6408905875365756,10.0,164.70299622243138,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,18,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,1.0,8.0,160.0,0.12086293246998893,0.3039783503293848,1.6611,0.6079567006587696,394.2229563753657,23.0,2.0,20.0,6827.364029644642,645.3639342116933,eig,0,10,78.09508524621265,0.018060840131753946,0.13067995240206967,1.6200000000000006,0.1716792006587698,147.63545587536586,20.0,184.1874025646463,2.0,20.0,D,7045.752039526185,207.73893421169302,2,S5_inadequacy,18,F,0.0935;0.1180;0.1425;0.1670;0.1915;0.4610;0.4855;0.5100;0.5345;0.5590,0.5589999999999999,0.0935
2.0,2.0,0.5,60.0,0.11543146506082427,0.35205073410189786,1.9697999999999998,0.6560290844312832,451.25594612128424,33.0,3.0,30.0,12596.050082346224,700.9363179842062,eig,0,10,33.497163967688095,0.06934697390426713,0.12464952478232554,2.700000000000001,0.22296533443128297,205.1386172462845,30.0,38.892791683734586,3.0,30.0,D,13200.088092227767,266.5250679842062,3,S5_inadequacy,18,F,0.7060;0.7795;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.706
2.0,0.5,0.5,160.0,0.025820670708179786,0.364562580045026,2.572499999999999,0.7060764682037968,529.497684784113,44.0,4.0,40.0,18601.736135047788,759.233701756719,eig,0,10,51.21088731009098,0.13799004079052374,0.02925077478289102,3.7800000000000016,0.36025146820379617,332.60918253411376,40.0,53.664246395889535,4.0,40.0,D,17318.672105403162,411.31120175671936,4,S5_inadequacy,18,F,0.2405;0.2650;0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365;0.4610,0.461,0.24050000000000002
2.0,2.0,0.5,160.0,0.035625332579123106,0.3995657971508724,3.2045999999999983,0.7410796853096436,549.2500001969418,57.0,5.0,50.0,22802.122187749355,803.9869188625653,diagnostic,0,10,132.61805444335505,0.17260950789637025,0.04100349843184969,4.859999999999999,0.3948709353096427,352.144947821943,50.0,168.88672864683772,5.0,50.0,D,21473.00815810474,453.4306688625659,5,S5_inadequacy,18,F,0.0690;0.0935;0.1180;0.4365;0.4610;0.4855;0.5100;0.5345;0.5590;0.5835,0.5835,0.069
2.0,2.0,0.5,100.0,0.03591428464405175,0.4419665142567188,3.5720999999999976,0.7834804024154906,592.5426250096241,68.0,6.0,60.0,27890.208240450924,854.6376359684116,diagnostic,0,10,135.7598731593022,0.21722897500221677,0.04078963082090015,5.939999999999998,0.4394904024154892,396.13315075962566,60.0,161.22965648908013,6.0,60.0,D,26827.34421080632,505.5501359684124,6,S5_inadequacy,18,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,80.0,0.03555050743939825,0.4773943146958985,3.8660999999999968,0.8189082028546708,610.6874763305917,79.0,7.0,70.0,32141.544293152492,898.315436407591,diagnostic,0,10,131.01074504886805,0.22922897500221678,0.04076549497886372,7.019999999999996,0.4514904024154892,399.89515075962544,70.0,155.98479952364056,6.0,70.0,D,28267.34421080632,525.0501359684124,7,S5_inadequacy,18,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,1.0,0.5,160.0,0.03587051270011998,0.5014250899154885,4.7921999999999985,0.8669697532938511,677.8086092434205,90.0,8.0,80.0,37908.93034585405,954.6269868467705,diagnostic,0,10,134.99811274387793,0.2412289750022168,0.04061635423513983,8.099999999999994,0.4634904024154892,403.6571507596252,80.0,151.6947878222659,6.0,80.0,D,29707.34421080632,544.5501359684124,8,S5_inadequacy,18,F,0.1425;0.1670;0.1915;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.1425
1.0,0.5,1.0,40.0,0.19115511787672082,0.011417991776461623,0.42629999999999996,0.022835983552923246,2.863632337536576,13.0,1.0,10.0,2740.3180263507893,55.42196710584651,seed,0,10,72.41574656353531,0.01052986677646163,0.19975799591541055,0.54,0.02105973355292326,2.6408905875365756,10.0,209.23138601462892,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,19,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,0.5,8.0,160.0,0.12312756351678696,0.17226785855292323,2.0579999999999994,0.6662354506587697,425.93395162536575,29.0,2.0,20.0,7565.814029644642,710.8214342116933,eig,0,5,43.1288072744747,0.25117293366271826,0.12151890678328567,1.6200000000000006,0.5023458673254365,283.9951350919837,20.0,142.34543853671946,2.0,20.0,D,6136.81402964464,538.4056008783597,2,S5_inadequacy,19,F,0.3140;0.3385;0.3630;0.3875;0.8285,0.8285,0.31400000000000006
2.0,2.0,0.5,80.0,0.11805166080527553,0.22241065899210322,2.7635999999999985,0.71637825109795,477.4617814463334,44.0,3.0,30.0,13582.950082346228,772.2142346508726,eig,0,7,69.5383488643478,0.2957924007685648,0.12148914392138778,2.700000000000001,0.546965334431283,324.2531505796177,30.0,135.36353988985726,3.0,30.0,D,11491.150082346221,590.5250679842062,3,S5_inadequacy,19,F,0.4365;0.4610;0.4855;0.5100;0.5345;0.5590;0.6080,0.6080000000000001,0.43649999999999994
2.0,0.1,0.5,160.0,0.06623859031547577,0.22476317401406226,3.0869999999999975,0.7634285515371302,544.012265984162,57.0,4.0,40.0,19228.986135047795,829.0145350900522,diagnostic,0,10,44.24914737178946,0.3577688009881547,0.02563237163288069,3.7800000000000016,0.6709181348704629,434.19971586744697,40.0,76.11382057502374,4.0,40.0,D,15209.734095521617,721.9778684233861,4,S5_inadequacy,19,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,1.0,0.5,100.0,0.05884619451131651,0.24683603256698544,3.5132999999999965,0.8075742686429772,587.8519482968443,70.0,5.0,50.0,24526.472187749365,882.9102521958984,diagnostic,0,10,105.28655249395,0.39238826809400124,0.03837989618396292,4.859999999999999,0.7055376019763094,453.7354811552762,50.0,157.9030278533411,5.0,50.0,D,19364.070148223196,764.0973355292326,5,S5_inadequacy,19,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.02870302964350101,0.3539704996728319,4.2041999999999975,0.9147087357488243,678.3079280846737,81.0,6.0,60.0,27740.50620092475,998.294719301745,diagnostic,0,9,69.998453956071,0.43700773519984776,0.03826955641527464,5.939999999999998,0.750157069082156,497.7236840929589,60.0,152.28217420736235,6.0,60.0,D,24718.406200924775,816.2168026350791,6,S5_inadequacy,19,F,0.2405;0.2650;0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365,0.43649999999999994,0.24050000000000002
2.0,1.0,2.0,160.0,0.024718238362866685,0.38903773322575536,4.8950999999999985,0.9848432028546712,717.8848078725032,93.0,7.0,70.0,29844.54021410013,1077.4291864075906,diagnostic,0,9,66.54896506553763,0.4749605356390276,0.038069709685008585,7.019999999999996,0.7881098695213358,516.4490329139268,70.0,148.8970686784534,7.0,70.0,D,29272.742253626355,861.6696030742589,7,S5_inadequacy,19,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,60.0,0.02420504852165631,0.4397276169982684,5.292,1.0355330866271837,775.3007378684217,106.0,8.0,80.0,35927.3262668017,1137.8690701801036,diagnostic,0,9,61.00539767781839,0.48696053563902764,0.037794681406724484,8.099999999999994,0.8001098695213358,519.2078329139272,80.0,145.41202863244143,7.0,80.0,D,30712.742253626355,881.1696030742589,8,S5_inadequacy,19,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
1.0,0.5,1.0,40.0,0.1876383767265708,0.010920491776461623,0.3675,0.021840983552923247,2.7388593375365757,12.0,1.0,10.0,2620.918026350789,52.68196710584651,seed,0,10,37.17137674112703,0.01052986677646163,0.22421916076917706,0.54,0.02105973355292326,2.6408905875365756,10.0,239.11006207894619,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,20,F,0.4610;0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,0.5,8.0,160.0,0.11940286733476478,0.14690535855292322,0.8672999999999997,0.5657804506587696,369.6839006253657,26.0,2.0,20.0,6700.464029644642,607.1214342116933,eig,0,9,14.636398111161908,0.25117293366271826,0.11891570499095809,1.6200000000000006,0.5023458673254365,283.9951350919837,20.0,137.19653447613416,2.0,20.0,D,6136.81402964464,538.4056008783597,2,S5_inadequacy,20,F,0.6570;0.6815;0.7060;0.7550;0.7795;0.8040;0.8285;0.8530;0.8775,0.8775,0.657
2.0,2.0,0.5,60.0,0.11818405808681345,0.1981614923254365,1.2200999999999995,0.6170365844312833,427.1826729962843,40.0,3.0,30.0,12851.200082346228,668.8775679842062,eig,0,9,33.87142727965391,0.2957924007685648,0.11916108587808202,2.700000000000001,0.546965334431283,324.2531505796177,30.0,131.0764826646141,3.0,30.0,D,11491.150082346221,590.5250679842062,3,S5_inadequacy,20,F,0.7795;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,1.0,2.0,160.0,0.042639300070222284,0.2658270592116933,1.8227999999999993,0.752367718203797,553.5500317841137,52.0,4.0,40.0,16911.134095521622,813.2087017567194,eig,0,8,41.67481727206799,0.3577688009881547,0.02738352101090675,3.7800000000000016,0.6709181348704629,434.19971586744697,40.0,75.76315333589847,4.0,40.0,D,15209.734095521617,721.9778684233861,4,S5_inadequacy,20,F,0.3875;0.4120;0.4365;0.4610;0.5100;0.5345;0.5835;0.6080,0.6080000000000001,0.3875
2.0,2.0,2.0,160.0,0.026587213596040254,0.3263465263175398,2.1167999999999987,0.812887185309644,587.7011670719431,63.0,5.0,50.0,18726.718108697,881.978168862566,diagnostic,0,10,51.062352821250045,0.39238826809400124,0.03968610605961213,4.859999999999999,0.7055376019763094,453.7354811552762,50.0,162.02735746973943,5.0,50.0,D,19364.070148223196,764.0973355292326,5,S5_inadequacy,20,F,0.2895;0.3140;0.3385;0.3630;0.3875;0.4120;0.4365;0.4610;0.4855;0.5100,0.51,0.2895
2.0,2.0,0.5,100.0,0.0266051128619353,0.36931349342338615,2.4401999999999977,0.855854152415491,631.1713112596254,75.0,6.0,60.0,23882.75416139857,933.9451359684122,diagnostic,0,9,92.44988329102301,0.43700773519984776,0.03993214993643036,5.939999999999998,0.750157069082156,497.7236840929589,60.0,157.2201994899745,6.0,60.0,D,24718.406200924775,816.2168026350791,6,S5_inadequacy,20,F,0.4610;0.4855;0.5345;0.5590;0.5835;0.6080;0.6325;0.6570;0.6815,0.6815,0.461
2.0,2.0,0.5,80.0,0.02675155294086512,0.40504754386256586,2.8076999999999974,0.8915882028546711,649.3865694555931,86.0,7.0,70.0,28170.840214100135,977.9291864075917,diagnostic,0,9,85.54482329485438,0.4749605356390276,0.039499239277676214,7.019999999999996,0.7881098695213358,516.4490329139268,70.0,152.63917521887126,7.0,70.0,D,29272.742253626355,861.6696030742589,7,S5_inadequacy,20,F,0.7795;0.8040;0.8285;0.8530;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.5,0.5,160.0,0.026737818681056787,0.41746074397236066,3.3956999999999966,0.9412410032938514,717.4056447434217,101.0,8.0,80.0,34129.176266801696,1038.8319868467713,diagnostic,0,8,84.36748767276514,0.5129133360782074,0.03948764087895732,8.099999999999994,0.8260626699605156,538.3472358516095,80.0,148.61033112670458,8.0,80.0,D,33827.07830632794,907.1224035134387,8,S5_inadequacy,20,F,0.3875;0.4120;0.4365;0.4855;0.5100;0.5345;0.5835;0.6080,0.6080000000000001,0.3875
1.0,0.5,1.0,40.0,0.18680276946562807,0.011127366776461624,0.6467999999999999,0.022254733552923248,2.790743587536576,11.0,1.0,10.0,2670.5680263507893,52.75946710584651,seed,0,9,43.13623450785777,0.01052986677646163,0.15229908859155444,0.54,0.02105973355292326,2.6408905875365756,10.0,200.990098289704,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S5_inadequacy,21,F,0.4855;0.5100;0.5345;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.48550000000000004
2.0,0.1,2.0,160.0,0.12225923600553759,0.018413590131753945,1.0730999999999997,0.16797920065876973,145.02306037536576,23.0,2.0,20.0,7042.302039526189,207.48393421169308,eig,0,9,11.853604381809223,0.16114933388230818,0.037366772966605837,1.6200000000000006,0.1716792006587698,147.63545587536586,20.0,102.39852726190631,2.0,20.0,D,7045.752039526185,207.73893421169302,2,S5_inadequacy,21,F,0.7795;0.8040;0.8285;0.8530;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
