blind_rmse_M,improvement_factor_blind_rmse_M,improvement_factor_param_err_pct,param_err_pct,reference_blind_rmse_M,reference_final_round,reference_param_err_pct,reference_strategy,reference_total,resource,round_at_budget,scenario,seed,spent,strategy
0.15645970426670244,0.0478458936506056,0.24100750275217736,185.64507355997978,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,1,S1_ideal,10,0.02105973355292326,D
0.005643261571976567,1.3265297515400962,0.7403645488114865,60.43219606984083,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,2,S1_ideal,10,0.07511545065876976,E
0.09920677232235764,0.07545809822967885,0.8280712686617334,54.031406800580605,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,1,S1_ideal,10,0.020708483552923252,F
0.0025845813575024177,1.0,1.0,46.575590384619005,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,8,S1_ideal,11,0.11647786842338605,A
0.028023157270826736,0.09223019849348216,0.3250705104015909,143.27842389357218,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,4,S1_ideal,11,0.09956036278312162,B
0.18253473916167465,0.01415939436719058,0.23105062272664464,201.58175656476138,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,2,S1_ideal,11,0.04542920065876976,C
0.10790378570812859,0.023952647634565026,0.2047209185365135,227.5077247482743,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,1,S1_ideal,11,0.02105973355292326,D
0.04630264815215003,0.055819298909416795,0.3024620052868749,153.98823511879996,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,2,S1_ideal,11,0.06214961732543641,E
0.09975650533729354,0.02590890036457786,0.8738452077262231,53.299588957877766,0.0025845813575024177,8,46.575590384619005,A,0.11647786842338605,egda_mol,1,S1_ideal,11,0.020708483552923252,F
0.0028524762783073824,1.0,1.0,41.99065765417389,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,8,S1_ideal,12,0.11647786842338605,A
0.05079951614849925,0.056151642664644785,0.4131966427530621,101.62390810921637,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,4,S1_ideal,12,0.09956036278312162,B
0.004039248423045716,0.7061898599830432,7.481118730842065,5.612884805725771,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,4,S1_ideal,12,0.11441813487046276,C
0.1627207130782846,0.017529890475191455,0.12625691277655718,332.58105818321997,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,1,S1_ideal,12,0.02105973355292326,D
0.0011112067134026438,2.5670077798331232,15.105262461044813,2.7798694502968235,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,3,S1_ideal,12,0.11062491776461623,E
0.12027477709184947,0.02371632978483136,0.45483509495629537,92.32061931854385,0.0028524762783073824,8,41.99065765417389,A,0.11647786842338605,egda_mol,1,S1_ideal,12,0.020708483552923252,F
0.003969382950024435,1.0,1.0,54.69038302460938,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,8,S1_ideal,13,0.11647786842338605,A
0.0198636062473104,0.19983193890393908,0.3500451303203239,156.23809128429406,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,4,S1_ideal,13,0.09956036278312162,B
0.14707212683140192,0.026989362536211838,0.3384597293818808,161.5860862516461,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,2,S1_ideal,13,0.04542920065876976,C
0.14969039190952887,0.026517286108940667,0.33472506814141556,163.3889667370346,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,1,S1_ideal,13,0.02105973355292326,D
0.01564126541997914,0.25377633097090735,0.4791870067504247,114.1316067718293,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,2,S1_ideal,13,0.07523795065876976,E
0.12266165910176119,0.0323604211706561,0.5991987751198272,91.27252139938446,0.003969382950024435,8,54.69038302460938,A,0.11647786842338605,egda_mol,1,S1_ideal,13,0.020708483552923252,F
0.002263367959810514,1.0,1.0,42.65236556939418,0.002263367959810514,8,42.65236556939418,A,0.11647786842338605,egda_mol,8,S1_ideal,14,0.11647786842338605,A
0.018012762711295892,0.1256535710866354,0.23303744977561028,183.02794512411532,0.002263367959810514,8,42.65236556939418,A,0.11647786842338605,egda_mol,4,S1_ideal,14,0.09956036278312162,B
0.11045543252781756,0.020491232599541883,0.1925201223158152,221.54757152826906,0.002263367959810514,8,42.65236556939418,A,0.11647786842338605,egda_mol,1,S1_ideal,14,0.012059733552923254,C
0.21549566316988591,0.010503078932155534,0.15188858381196635,280.8135048661496,0.002263367959810514,8,42.65236556939418,A,0.11647786842338605,egda_mol,1,S1_ideal,14,0.02105973355292326,D
0.11492444518321315,0.019694399709324167,0.19623442453171666,217.35414502922973,0.002263367959810514,8,42.65236556939418,A,0.11647786842338605,egda_mol,1,S1_ideal,14,0.020708483552923252,E
