scenario_id,catalyst,geometry,is_pareto_optimal,Y_EGMA,S_EGMA,STY_EGMA_mol_Lreactor_h,temp_C,C_catalyst_feed_M,tau_s,Y_EG,C_EGDA_feed_M,Q_total_mL_min
e3330517c25020a5,H2SO4,A,True,0.0132568476753,0.996747772014,0.421978568254,60,0.5,22.6194671058,4.32549660249e-05,0.4,2
b92f40efc3a598d7,H2SO4,A,True,0.0066615447347,0.998373912939,0.424087110236,60,0.5,11.3097335529,1.08498945705e-05,0.4,4
723c8be40acb6864,H2SO4,A,True,0.00444841546672,0.998915948622,0.424792386109,60,0.5,7.53982236862,4.82754422371e-06,0.4,6
b957ed8dafb9b414,H2SO4,A,True,0.00333908480443,0.999186964205,0.425145481695,60,0.5,5.65486677646,2.71700449053e-06,0.4,8
b1ad75fed8114043,H2SO4,A,True,0.00267259990161,0.999349572876,0.425357484992,60,0.5,4.52389342117,1.73946286032e-06,0.4,10
12e2d67ec979560d,H2SO4,A,True,0.0131587724776,0.996772073378,0.523570921303,60,0.5,22.6194671058,4.26131039692e-05,0.5,2
19e3d219910c0d34,H2SO4,A,True,0.00661203717073,0.998386058011,0.526169198961,60,0.5,11.3097335529,1.06886953542e-05,0.5,4
8c3e5fefd0c4ec0e,H2SO4,A,True,0.00441530544729,0.998924044048,0.527038264527,60,0.5,7.53982236862,4.75579119963e-06,0.5,6
f3dffa55e2e56607,H2SO4,A,True,0.00331421284722,0.999193035256,0.527473357218,60,0.5,5.65486677646,2.67661285354e-06,0.5,8
54b42354ad905bdf,H2SO4,A,True,0.0026526833835,0.999354429401,0.527734591277,60,0.5,4.52389342117,1.71360065016e-06,0.5,10
705275d046eac5e8,H2SO4,A,True,0.00869539991035,0.997785387813,0.0691957939714,80,0.1,22.6194671058,1.92996799224e-05,0.1,2
2afca12b27c2e8fa,H2SO4,A,True,0.00436205760935,0.998892682071,0.0694243029092,80,0.1,11.3097335529,4.83553907764e-06,0.1,4
ed4e0090031a703a,H2SO4,A,True,0.0029112362714,0.999261786883,0.0695006466706,80,0.1,7.53982236862,2.15070047624e-06,0.1,6
eea70f79f3c7ac80,H2SO4,A,True,0.00218462739762,0.999446334497,0.0695388499048,80,0.1,5.65486677646,1.21022288588e-06,0.1,8
337885fba6a29b36,H2SO4,A,True,0.00174827830594,0.999557071404,0.0695617835751,80,0.1,4.52389342117,7.74705595116e-07,0.1,10
c8b22c340f24259f,H2SO4,A,True,0.00863350014401,0.99780125596,0.137406422347,80,0.1,22.6194671058,1.9024687401e-05,0.2,2
29591794fe577efd,H2SO4,A,True,0.00433091170374,0.998900613481,0.13785720103,80,0.1,11.3097335529,4.76658626167e-06,0.2,4
a3b6bd05e3d1fd31,H2SO4,A,True,0.00289042862438,0.999267073266,0.138007800758,80,0.1,7.53982236862,2.12002623469e-06,0.2,6
4e714065e4ae599a,H2SO4,A,True,0.00216900526379,0.999450301164,0.138083163489,80,0.1,5.65486677646,1.19295543561e-06,0.2,8
589a2419e9622e83,H2SO4,A,True,0.00173577269841,0.999560240406,0.138128402644,80,0.1,4.52389342117,7.63658522878e-07,0.2,10
3c075675cd02f9d7,H2SO4,A,True,0.00857159500451,0.997817124297,0.204631757165,80,0.1,22.6194671058,1.87516590098e-05,0.3,2
65e9f38a392fbfaf,H2SO4,A,True,0.00429976445275,0.998908545475,0.205298630064,80,0.1,11.3097335529,4.69812516003e-06,0.3,4
b6feb4a392d798c9,H2SO4,A,True,0.00286962038156,0.999272360507,0.205521420723,80,0.1,7.53982236862,2.08956957145e-06,0.3,6
88597973bbf53344,H2SO4,A,True,0.00215338279984,0.999454269579,0.205632910193,80,0.1,5.65486677646,1.17580817791e-06,0.3,8
ac9033143b83de88,H2SO4,A,True,0.00172326688921,0.999563413185,0.20569983246,80,0.1,4.52389342117,7.52684214829e-07,0.3,10
bfc02d94c483298a,H2SO4,A,True,0.00850968448693,0.997832992598,0.270871670465,80,0.1,22.6194671058,1.8480596861e-05,0.4,2
26c51238917f5685,H2SO4,A,True,0.00426861585171,0.998916477595,0.271748525075,80,0.1,11.3097335529,4.6301577925e-06,0.4,4
cc75768ecf764553,H2SO4,A,True,0.0028488115389,0.999277648014,0.272041463117,80,0.1,7.53982236862,2.05933223597e-06,0.4,6
248cd266d45a4e09,H2SO4,A,True,0.00213775998224,0.999458235005,0.272188054369,80,0.1,5.65486677646,1.15879131861e-06,0.4,8
3a214c9169c72c0a,H2SO4,A,True,0.00171076086082,0.999566585386,0.272276047317,80,0.1,4.52389342117,7.41790260478e-07,0.4,10
94e68f6014630137,H2SO4,A,True,0.00844776858977,0.997848860807,0.336126032697,80,0.1,22.6194671058,1.82115015819e-05,0.5,2
fea0e9b6955b9656,H2SO4,A,True,0.00423746589983,0.998924409772,0.337206820493,80,0.1,11.3097335529,4.56268449324e-06,0.5,4
47f28c679d5175b5,H2SO4,A,True,0.00282800209555,0.999282935665,0.337567884489,80,0.1,7.53982236862,2.02931458989e-06,0.5,6
5e849b4e5950c110,H2SO4,A,True,0.00212213682547,0.999462200336,0.337748565457,80,0.1,5.65486677646,1.14189858509e-06,0.5,8
088a83819f4f97c4,H2SO4,A,True,0.00169825461644,0.999569757812,0.337857020956,80,0.1,4.52389342117,7.3097527852e-07,0.5,10
f6923af7846ae951,H2SO4,A,True,0.0169415442528,0.995657888515,0.134816525629,80,0.2,22.6194671058,7.38828815841e-05,0.1,2
ea5b48ace58811b0,H2SO4,A,True,0.00852569792481,0.997828889027,0.135690696728,80,0.2,11.3097335529,1.85505115371e-05,0.1,4
e4de5f9c6f31cadd,H2SO4,A,True,0.00569605893267,0.998552582064,0.135983390467,80,0.2,7.53982236862,8.25652851043e-06,0.1,6
6220040c02b508d4,H2SO4,A,True,0.00427664952208,0.998914433253,0.136129982196,80,0.2,5.65486677646,4.64763382517e-06,0.1,8
36f00d44f09fd587,H2SO4,A,True,0.00342353214894,0.999131545596,0.136218015729,80,0.2,4.52389342117,2.97576589028e-06,0.1,10
e09187d56cc7134b,H2SO4,A,True,0.0168210634872,0.99568916717,0.267715540409,80,0.2,22.6194671058,7.28267365981e-05,0.2,2
d3e275ccdec681af,H2SO4,A,True,0.00846470584026,0.997844520439,0.269439955251,80,0.2,11.3097335529,1.8284913186e-05,0.2,4
acd443ae8abe17ca,H2SO4,A,True,0.00565522938767,0.99856300092,0.270017313521,80,0.2,7.53982236862,8.13825409023e-06,0.2,6
6126598d05e222a2,H2SO4,A,True,0.00424596414709,0.998922246328,0.270306473065,80,0.2,5.65486677646,4.58104068509e-06,0.2,8
0f541d5d61747a09,H2SO4,A,True,0.00339895346368,0.999137795241,0.270480122249,80,0.2,4.52389342117,2.93312280446e-06,0.2,10
4cd538c459645727,H2SO4,A,True,0.0167005620469,0.99572044552,0.398696550798,80,0.2,22.6194671058,7.17781436012e-05,0.3,2
b5f0f7f048f8ab59,H2SO4,A,True,0.00840370854087,0.997860152057,0.401247526015,80,0.2,11.3097335529,1.80212211102e-05,0.3,4
7a3951c0d10cc90e,H2SO4,A,True,0.00561439752076,0.998573420195,0.402101603006,80,0.2,7.53982236862,8.02082847073e-06,0.3,6
a4ca871a64401cc9,H2SO4,A,True,0.00421527746688,0.998930060026,0.402529347194,80,0.2,5.65486677646,4.51492456134e-06,0.3,8
af7b712fdfe194e3,H2SO4,A,True,0.00337437394521,0.999144045761,0.402786220089,80,0.2,4.52389342117,2.89078406124e-06,0.3,10
2224a23424d42d4e,H2SO4,A,True,0.0165800399245,0.995751723448,0.527759061349,80,0.2,22.6194671058,7.07371056375e-05,0.4,2
c790457ff6ed953a,H2SO4,A,True,0.00834270602125,0.997875783627,0.531113159465,80,0.2,11.3097335529,1.77594376122e-05,0.4,4
a8088975e82b2eea,H2SO4,A,True,0.00557356332731,0.99858383955,0.532236094673,80,0.2,7.53982236862,7.90425364254e-06,0.4,6
1fcd561ed4e2f51b,H2SO4,A,True,0.00418458947649,0.998937873857,0.532798479805,80,0.2,5.65486677646,4.44928758387e-06,0.4,8
0d19c4b489a3fa8f,H2SO4,A,True,0.00334979358773,0.999150296432,0.533136208186,80,0.2,4.52389342117,2.8487521586e-06,0.4,10
b4aefe8be5ef0079,H2SO4,A,True,0.0164594971162,0.995783000924,0.654902581864,80,0.2,22.6194671058,6.97036242526e-05,0.5,2
dee30fb52d266bb7,H2SO4,A,True,0.00828169828048,0.997891415121,0.659036609229,80,0.2,11.3097335529,1.74995630798e-05,0.5,4
3d9e9ae284906e56,H2SO4,A,True,0.00553272680602,0.998594258892,0.660420614248,80,0.2,7.53982236862,7.78853016845e-06,0.5,6
1c923cbebbab3726,H2SO4,A,True,0.00415390017497,0.998945687729,0.661113743574,80,0.2,5.65486677646,4.38413016866e-06,0.5,8
d6c5f053d663adac,H2SO4,A,True,0.0033252123908,0.999156547201,0.661529986272,80,0.2,4.52389342117,2.80702729201e-06,0.5,10
296069a25a514bb3,H2SO4,A,True,0.024999529323,0.99355253041,0.198939933949,80,0.3,22.6194671058,0.000162229675986,0.1,2
e6aa68ea29a03a94,H2SO4,A,True,0.0126202862725,0.996776131395,0.20085809447,80,0.3,11.3097335529,4.08177357112e-05,0.1,4
0da4df8e52e5856a,H2SO4,A,True,0.00844048473944,0.997850728237,0.201501730269,80,0.3,7.53982236862,1.81799692069e-05,0.1,6
2307dc506a58b2ce,H2SO4,A,True,0.006340498922,0.998388037251,0.201824348957,80,0.3,5.65486677646,1.02371499775e-05,0.1,8
73cc52a8d4e649a8,H2SO4,A,True,0.00507727056841,0.998710425935,0.20201817676,80,0.3,4.52389342117,6.55597085831e-06,0.1,10
7ad2c7beabd59445,H2SO4,A,True,0.024821912139,0.993599223855,0.395053000771,80,0.3,22.6194671058,0.000159903006435,0.2,2
d60586b131bb079f,H2SO4,A,True,0.0125298241622,0.996799461161,0.3988366915,80,0.3,11.3097335529,4.02309495897e-05,0.2,4
504434ff8e6277fe,H2SO4,A,True,0.00837980559128,0.997866277424,0.400106244539,80,0.3,7.53982236862,1.79184132935e-05,0.2,6
672bfc524b1bd5aa,H2SO4,A,True,0.00629484989296,0.998399697449,0.400742590406,80,0.3,5.65486677646,1.00898110947e-05,0.2,8
e8921f93353f2bc5,H2SO4,A,True,0.00504068417215,0.998719753139,0.40112490111,80,0.3,4.52389342117,6.46159252328e-06,0.2,10
0db86e44941f2876,H2SO4,A,True,0.0246442493512,0.993645916347,0.588338115028,80,0.3,22.6194671058,0.000157592980938,0.3,2
0e6c459270a6a12b,H2SO4,A,True,0.012439350489,0.996822790889,0.593935234687,80,0.3,11.3097335529,3.96483889271e-05,0.3,4
2e0a75128185b9fe,H2SO4,A,True,0.00831912128238,0.997881826816,0.595813172297,80,0.3,7.53982236862,1.76587438965e-05,0.3,6
3238e164bb85556e,H2SO4,A,True,0.00624919795705,0.998411358032,0.596754447416,80,0.3,5.65486677646,9.9435348553e-06,0.3,8
3cc4ee882bea3c48,H2SO4,A,True,0.00500409591486,0.998729080839,0.597319950235,80,0.3,4.52389342117,6.36789446046e-06,0.3,10
7c3fe9af0de6e6d2,H2SO4,A,True,0.0244665409472,0.993692607828,0.778794186511,80,0.3,22.6194671058,0.000155299604365,0.4,2
bd37b8cb4ca39cfe,H2SO4,A,True,0.0123488652466,0.996846120409,0.786153178445,80,0.3,11.3097335529,3.90700563203e-05,0.4,4
7d24fbd8080fd761,H2SO4,A,True,0.00825843180776,0.997897376176,0.788622145894,80,0.3,7.53982236862,1.7400963148e-05,0.4,6
1c42a436070742f2,H2SO4,A,True,0.00620354310887,0.998423018646,0.789859639239,80,0.3,5.65486677646,9.79832358406e-06,0.4,8
f8c291f57202ec79,H2SO4,A,True,0.00496750579171,0.998738408632,0.790603101316,80,0.3,4.52389342117,6.27487876035e-06,0.4,10
ca0a7ebba2e54eec,H2SO4,A,True,0.0242887869164,0.993739298276,0.966420125006,80,0.3,22.6194671058,0.000153022880726,0.5,2
63e5213061b124d0,H2SO4,A,True,0.0122583684331,0.996869449693,0.975489965734,80,0.3,11.3097335529,3.84959525821e-05,0.5,4
fe2d713dcba57046,H2SO4,A,True,0.00819773716599,0.99791292545,0.978532793387,80,0.3,7.53982236862,1.71450716515e-05,0.5,6
317e462016ed69d9,H2SO4,A,True,0.00615788534736,0.998434679228,0.980057894037,80,0.3,5.65486677646,9.65417772953e-06,0.5,8
34bb550aa7d31e30,H2SO4,A,True,0.00493091380164,0.998747736435,0.980974131538,80,0.3,4.52389342117,6.18254587106e-06,0.5,10
8c6e4e123eb555ac,H2SO4,A,True,0.0328773445019,0.991468315385,0.261629595441,80,0.4,22.6194671058,0.000282912857561,0.1,2
edb1ded72b919e4e,H2SO4,A,True,0.016648707371,0.99573390389,0.264972407562,80,0.4,11.3097335529,7.13292833339e-05,0.1,4
ff62c384ee3049b4,H2SO4,A,True,0.0111462234755,0.997155887472,0.266096484547,80,0.4,7.53982236862,3.17915325255e-05,0.1,6
b3d09103cdc64548,H2SO4,A,True,0.00837738272329,0.997866898772,0.266660374012,80,0.4,5.65486677646,1.79080049596e-05,0.1,8
cbec6b792afb5156,H2SO4,A,True,0.00671042436387,0.998293511444,0.266999301785,80,0.4,4.52389342117,1.14708372364e-05,0.1,10
ab3893262cc6ecd9,H2SO4,A,True,0.0326439661626,0.991530434881,0.519544858285,80,0.4,22.6194671058,0.000278841866489,0.2,2
1c947e8cb33bf5e8,H2SO4,A,True,0.0165291292994,0.995764934144,0.52613852662,80,0.4,11.3097335529,7.02996748716e-05,0.2,4
6693b7a547d74248,H2SO4,A,True,0.0110658543921,0.997176567552,0.528355628189,80,0.4,7.53982236862,3.133215658e-05,0.2,6
9fa438ea91d41727,H2SO4,A,True,0.00831686082975,0.997882406161,0.529467804841,80,0.4,5.65486677646,1.764910689e-05,0.2,8
3e674e5fab1c6799,H2SO4,A,True,0.00666188890317,0.998305915957,0.530136274382,80,0.4,4.52389342117,1.13049512235e-05,0.2,10
2764e08c6baeab09,H2SO4,A,True,0.0324105079357,0.991592552612,0.773743881856,80,0.4,22.6194671058,0.000274800006882,0.3,2
b26e03dab55edd3e,H2SO4,A,True,0.0164095308728,0.995795964107,0.783497385375,80,0.4,11.3097335529,6.92775018743e-05,0.3,4
1dd881046e1cda19,H2SO4,A,True,0.0109854762073,0.997197247681,0.786776777752,80,0.4,7.53982236862,3.08761069945e-05,0.3,6
5edf34e18483d28a,H2SO4,A,True,0.00825633380302,0.99789791377,0.788421801652,80,0.4,5.65486677646,1.73920852617e-05,0.3,8
00a46a3daca85b64,H2SO4,A,True,0.00661335015313,0.998318320808,0.789410525475,80,0.4,4.52389342117,1.11402676987e-05,0.3,10
110935124470af28,H2SO4,A,True,0.0321769697949,0.991654668507,1.02422475948,80,0.4,22.6194671058,0.000270787289079,0.4,2
03b258605772ccd1,H2SO4,A,True,0.0162899120833,0.99582699365,1.0370480133,80,0.4,11.3097335529,6.82627675267e-05,0.4,4
00040864bc15f82a,H2SO4,A,True,0.0109050889153,0.997217927666,1.04135928197,80,0.4,7.53982236862,3.04233862308e-05,0.4,6
9a0b07edb794ea18,H2SO4,A,True,0.00819580163765,0.997913421336,1.04352187616,80,0.4,5.65486677646,1.71369424118e-05,0.4,8
dd50633b17df39ab,H2SO4,A,True,0.00656480810852,0.998330725674,1.04482165956,80,0.4,4.52389342117,1.09767889049e-05,0.4,10
3a588a5b40fb0845,H2SO4,A,True,0.0319433517183,0.99171678256,1.27098558129,80,0.4,22.6194671058,0.000266803721287,0.5,2
7338370982900a62,H2SO4,A,True,0.0161702729274,0.995858022744,1.28678943318,80,0.4,11.3097335529,6.72554733285e-05,0.5,4
c54e7cd672e0448d,H2SO4,A,True,0.0108246925145,0.997238607472,1.29210249151,80,0.4,7.53982236862,2.99739949935e-05,0.5,6
3b932a1f256c0151,H2SO4,A,True,0.00813526433259,0.997928928823,1.29476752989,80,0.4,5.65486677646,1.68836787729e-05,0.5,8
efa7f56df462f8ad,H2SO4,A,True,0.00651626276868,0.998343130522,1.29636928592,80,0.4,4.52389342117,1.08145151288e-05,0.5,10
62463130cdbb1595,H2SO4,A,True,0.04057973977,0.989405039262,0.322923308928,80,0.5,22.6194671058,0.000434544734022,0.1,2
4bfbb6423a66aeca,H2SO4,A,True,0.0206122593347,0.994702098929,0.32805429718,80,0.5,11.3097335529,0.000109783332046,0.1,4
f11fdc97357f67d6,H2SO4,A,True,0.0138139319086,0.996467987306,0.329783331813,80,0.5,7.53982236862,4.89639240614e-05,0.1,6
9357f1090f3f8bf3,H2SO4,A,True,0.0103877196857,0.997350963256,0.330651386905,80,0.5,5.65486677646,2.75905394883e-05,0.1,8
a3dc1acce660f65d,H2SO4,A,True,0.00832329425457,0.997880758253,0.331173356072,80,0.5,4.52389342117,1.76765335063e-05,0.1,10
7c48bdff72587bc5,H2SO4,A,True,0.0402919296876,0.989482597438,0.641265977847,80,0.5,22.6194671058,0.000428270740318,0.2,2
98659b6489049ad8,H2SO4,A,True,0.0204639085923,0.994740832551,0.651386441734,80,0.5,11.3097335529,0.000108192122437,0.2,4
a62b9d24166c9174,H2SO4,A,True,0.0137140274287,0.996493799421,0.654796575122,80,0.5,7.53982236862,4.8253316723e-05,0.2,6
9240a7e4a22dc180,H2SO4,A,True,0.0103124125452,0.997370318369,0.656508569831,80,0.5,5.65486677646,2.71898625275e-05,0.2,8
8e05b039d818c1de,H2SO4,A,True,0.00826286613866,0.997896240331,0.657537995144,80,0.5,4.52389342117,1.7419731464e-05,0.2,10
cc8eeb4549f25521,H2SO4,A,True,0.0400039963334,0.989560152783,0.955025063982,80,0.5,22.6194671058,0.000422041660229,0.3,2
b20070089983ab6c,H2SO4,A,True,0.0203155262918,0.99477956558,0.969994928056,80,0.5,11.3097335529,0.00010661243594,0.3,4
e52b68faaf068a10,H2SO4,A,True,0.0136141088148,0.99651961143,0.97503872009,80,0.5,7.53982236862,4.75478737884e-05,0.3,6
d757593b8c15581a,H2SO4,A,True,0.010237097425,0.997389673561,0.977570792474,80,0.5,5.65486677646,2.67921021964e-05,0.3,8
92dae26c6c4b97c6,H2SO4,A,True,0.00820243290595,0.99791172263,0.97909331004,80,0.5,4.52389342117,1.71647998821e-05,0.3,10
bb38b5547527ebb4,H2SO4,A,True,0.0397159396613,0.98963770524,1.26419762297,80,0.5,22.6194671058,0.000415857511568,0.4,2
5367e8ef8a0154a4,H2SO4,A,True,0.0201671124244,0.994818297944,1.28387825054,80,0.5,11.3097335529,0.000105044276047,0.4,4
d9a68321330fd337,H2SO4,A,True,0.0135141760599,0.996545423162,1.2905087521,80,0.5,7.53982236862,4.68475982261e-05,0.4,6
1319516949e0b5e9,H2SO4,A,True,0.0101617743199,0.997409028646,1.29383728834,80,0.5,5.65486677646,2.63972607099e-05,0.4,8
54ee5caa02333f44,H2SO4,A,True,0.00814199455118,0.997927204897,1.29583867926,80,0.5,4.52389342117,1.69117410104e-05,0.4,10
0ff9a162b2100e07,H2SO4,A,True,0.039427759629,0.989715254794,1.56878071044,80,0.5,22.6194671058,0.000409718310245,0.5,2
70ac4f1461f02d07,H2SO4,A,True,0.020018666983,0.994857029601,1.59303490358,80,0.5,11.3097335529,0.000103487645627,0.5,4
08639f90a2109584,H2SO4,A,True,0.0134142291619,0.996571234602,1.60120565894,80,0.5,7.53982236862,4.61524908544e-05,0.5,6
9b4386db192cd750,H2SO4,A,True,0.010086443228,0.997428383579,1.60530729986,80,0.5,5.65486677646,2.60053387889e-05,0.5,8
a4f7e3f18d563e13,H2SO4,A,True,0.0080815510731,0.997942687084,1.60777350279,80,0.5,4.52389342117,1.66605553831e-05,0.5,10
530251d5c6dd319e,H2SO4,A,True,0.023108479632,0.993827244646,0.183891437784,100,0.1,22.6194671058,0.00014352896053,0.1,2
288ffd59bad23d8a,H2SO4,A,True,0.0116583480386,0.996913278895,0.185548371885,100,0.1,11.3097335529,3.609749183e-05,0.1,4
1b438747f4d554f1,H2SO4,A,True,0.00779551040618,0.997942112765,0.186104102113,100,0.1,7.53982236862,1.60753626354e-05,0.1,6
1692fb44abf08b50,H2SO4,A,True,0.00585538243512,0.998456557906,0.186382611804,100,0.1,5.65486677646,9.05141405851e-06,0.1,8
035ff886d05ed3b6,H2SO4,A,True,0.00468851096248,0.998765233968,0.186549923756,100,0.1,4.52389342117,5.79637124163e-06,0.1,10
a866f91d679e644d,H2SO4,A,True,0.022945691468,0.993871507098,0.365192022489,100,0.1,22.6194671058,0.000141489625459,0.2,2
a9d57ea0280a1d8b,H2SO4,A,True,0.0115755376796,0.996935398489,0.36846080878,100,0.1,11.3097335529,3.55834593868e-05,0.2,4
442b5d6c55a8b2b5,H2SO4,A,True,0.00773998589628,0.997956856318,0.369557104634,100,0.1,7.53982236862,1.58462795055e-05,0.2,6
a2f26ee68f1dd1ba,H2SO4,A,True,0.00581361954328,0.998467614309,0.370106514819,100,0.1,5.65486677646,8.92237992977e-06,0.2,8
ef13bfd83f8d6e36,H2SO4,A,True,0.00465504317925,0.998774078312,0.370436566202,100,0.1,4.52389342117,5.71372296832e-06,0.2,10
d4e4df32d40b7762,H2SO4,A,True,0.0227828645726,0.99391576888,0.543900827833,100,0.1,22.6194671058,0.000139464749402,0.3,2
ffad6c0000006cb8,H2SO4,A,True,0.011492717512,0.99695751813,0.548736841497,100,0.1,11.3097335529,3.50730939184e-05,0.3,4
912894004c3aca7e,H2SO4,A,True,0.00768445701115,0.997971600155,0.550358692437,100,0.1,7.53982236862,1.56188326503e-05,0.3,6
8416873babb84349,H2SO4,A,True,0.00577185418763,0.998478671149,0.551171474768,100,0.1,5.65486677646,8.79426727172e-06,0.3,8
35a358995f7b3f47,H2SO4,A,True,0.00462157381934,0.998782923228,0.551659738738,100,0.1,4.52389342117,5.63166431263e-06,0.3,10
f9abb9295e2b586e,H2SO4,A,True,0.0226199989337,0.99396002989,0.720016929125,100,0.1,22.6194671058,0.000137454337545,0.4,2
ea23fd312641b7e3,H2SO4,A,True,0.0114098875299,0.996979637628,0.726376001482,100,0.1,11.3097335529,3.45663980117e-05,0.4,4
1d30fa2e5a0dabbb,H2SO4,A,True,0.00762892374548,0.997986343988,0.72850855517,100,0.1,7.53982236862,1.53930244219e-05,0.4,6
26e22ebdc1bfd13f,H2SO4,A,True,0.0057300863631,0.998489728053,0.729577253557,100,0.1,5.65486677646,8.66707833292e-06,0.4,8
c1e61b6e0eac3e19,H2SO4,A,True,0.0045881028777,0.998791768246,0.730219252766,100,0.1,4.52389342117,5.55019751146e-06,0.4,10
4f4d8adf7fb18f71,H2SO4,A,True,0.0224570945426,0.994004290097,0.893539401677,100,0.1,22.6194671058,0.000135458393377,0.5,2
a1226af252146a4a,H2SO4,A,True,0.0113270477316,0.997001756951,0.901377817638,100,0.1,11.3097335529,3.40633723925e-05,0.5,4
50a4f1afcf242419,H2SO4,A,True,0.00757338609794,0.998001087758,0.904006372932,100,0.1,7.53982236862,1.51688553947e-05,0.5,6
d03d4c4f9212adae,H2SO4,A,True,0.00568831606852,0.998500784941,0.905323622001,100,0.1,5.65486677646,8.54081362937e-06,0.5,8
e43bfad7e9ac02b6,H2SO4,A,True,0.00455463035354,0.998800613298,0.906114919688,100,0.1,4.52389342117,5.46932290987e-06,0.5,10
b14815ca9022d070,H2SO4,A,True,0.0448435851629,0.987812967913,0.356853912527,100,0.2,22.6194671058,0.000553252719906,0.1,2
f8606af00f433f61,H2SO4,A,True,0.0228223382612,0.993905039729,0.363228793744,100,0.2,11.3097335529,0.000139954260657,0.1,4
e5b0ab1f5442b782,H2SO4,A,True,0.0153049928677,0.99593639302,0.365379790148,100,0.2,7.53982236862,6.24472368745e-05,0.1,6
a159f51d09fff10b,H2SO4,A,True,0.0115126872143,0.996952185312,0.366460215867,100,0.2,5.65486677646,3.51958074922e-05,0.1,8
5b97f9c5c755fa99,H2SO4,A,True,0.00922648198154,0.997561696627,0.367110053616,100,0.2,4.52389342117,2.25519506375e-05,0.1,10
f1d748b8967b52d5,H2SO4,A,True,0.0445313000298,0.987900886159,0.708737651731,100,0.2,22.6194671058,0.000545387979788,0.2,2
340f8f1ec64c8c58,H2SO4,A,True,0.0226607553945,0.993948954734,0.721314247221,100,0.2,11.3097335529,0.000137956034858,0.2,4
14162d688ae64b89,H2SO4,A,True,0.0151960401276,0.995965659653,0.725557469201,100,0.2,7.53982236862,6.15543289171e-05,0.2,6
92b7558776c37660,H2SO4,A,True,0.0114305079793,0.996974131408,0.727688740101,100,0.2,5.65486677646,3.46921890914e-05,0.2,8
7c1fe2bf9d0eacb1,H2SO4,A,True,0.00916051474392,0.997579251555,0.728970601069,100,0.2,4.52389342117,2.22291129107e-05,0.2,10
4cf814ae8e9b52d7,H2SO4,A,True,0.0442188662901,0.987988801275,1.05564767164,100,0.2,22.6194671058,0.000537578553224,0.3,2
18dc1305d25174c6,H2SO4,A,True,0.0224991343879,0.993992869072,1.07425453651,100,0.2,11.3097335529,0.000135972047934,0.3,4
a73887842a8adf5f,H2SO4,A,True,0.0150870702901,0.995994926122,1.08053181437,100,0.2,7.53982236862,6.06678101688e-05,0.3,6
07c1a24b672cd856,H2SO4,A,True,0.0113483190873,0.996996077553,1.08368464515,100,0.2,5.65486677646,3.41921811069e-05,0.3,8
c4d8c513a0d78668,H2SO4,A,True,0.00909454131159,0.99759680666,1.08558090627,100,0.2,4.52389342117,2.19085916942e-05,0.3,10
39bf8280b02d3432,H2SO4,A,True,0.0439062839049,0.98807671344,1.3975804231,100,0.2,22.6194671058,0.000529824453557,0.4,2
78f475608be5665f,H2SO4,A,True,0.0223374752294,0.994036782642,1.42204784089,100,0.2,11.3097335529,0.000134002304883,0.4,4
ac99d4d9f07415e9,H2SO4,A,True,0.0149780833482,0.996024192289,1.43030160192,100,0.2,7.53982236862,5.97876836001e-05,0.4,6
cad29025ea728dd1,H2SO4,A,True,0.0112661205325,0.997018023562,1.43444702,100,0.2,5.65486677646,3.36957860099e-05,0.4,8
12d3de1667b35081,H2SO4,A,True,0.00902856167921,0.997614361706,1.43694022357,100,0.2,4.52389342117,2.15903893422e-05,0.4,10
c505c355a56989b0,H2SO4,A,True,0.043593552771,0.988164622079,1.73453235376,100,0.2,22.6194671058,0.000522125727286,0.5,2
d059569681f90526,H2SO4,A,True,0.0221757779115,0.994080695435,1.76469233644,100,0.2,11.3097335529,0.000132046808696,0.5,4
de976e47a5d10b88,H2SO4,A,True,0.0148690792988,0.99605345812,1.77486559998,100,0.2,7.53982236862,5.891395054e-05,0.5,6
a55ad3a67dee94f6,H2SO4,A,True,0.011183912313,0.997039969397,1.77997492883,100,0.2,5.65486677646,3.32030046209e-05,0.5,8
26ad2aa363f4b40e,H2SO4,A,True,0.00896257584574,0.997631916666,1.78304780971,100,0.2,4.52389342117,2.12745062935e-05,0.5,10
887fdf0a42fb4296,H2SO4,A,True,0.0656155894473,0.981861272621,0.522152269845,100,0.3,22.6194671058,0.0012121705194,0.1,2
dd29c9dacc721525,H2SO4,A,True,0.0336837445886,0.990927208588,0.536093445493,100,0.3,11.3097335529,0.000308403670799,0.1,4
1cf74ae89d865439,H2SO4,A,True,0.0226540435426,0.99395077874,0.540825452994,100,0.3,7.53982236862,0.000137873348201,0.1,6
b601bba87b2d7563,H2SO4,A,True,0.0170653702481,0.995462833601,0.543207605878,100,0.3,5.65486677646,7.77813313229e-05,0.1,8
6e60c93e376de61b,H2SO4,A,True,0.0136883488681,0.99637014923,0.544642095959,100,0.3,4.52389342117,4.98676758963e-05,0.1,10
540d6c6b13a0c355,H2SO4,A,True,0.0651639132149,0.981992921421,1.0371158897,100,0.3,22.6194671058,0.00119492888411,0.2,2
cf321a5ea0977f55,H2SO4,A,True,0.0334460269339,0.99099293641,1.06462010158,100,0.3,11.3097335529,0.000303988535502,0.2,4
