scenario_id,catalyst,geometry,Da1,X_EGDA,Y_EGMA,Y_EG,S_EGMA
8e4497756d16906c,H2SO4,A,0.00160209289188,0.00158348765672,0.00158290561877,5.82037956591e-07,0.999632432906
efb311da5d42d343,H2SO4,A,0.000801046445938,0.00079205894498,0.00079191338046,1.45564520567e-07,0.999816220091
82cf862ebc19f3c0,H2SO4,A,0.000534030963959,0.000528109346142,0.000528044642503,6.47036388514e-08,0.999877480602
5246cfed6714567f,H2SO4,A,0.000400523222969,0.000396108281365,0.000396071883096,3.63982689378e-08,0.999908110305
eed861ca929b67de,H2SO4,A,0.000320418578375,0.000316899236458,0.000316875940615,2.32958425395e-08,0.999926488171
ccc0333ec1f42088,H2SO4,A,0.00236280349464,0.00239200417856,0.00239067548093,1.32869763158e-06,0.999444525372
db0bf0b4189a4b27,H2SO4,A,0.00118140174732,0.00119671881314,0.00119638645428,3.323588664e-07,0.999722274888
615e8635868bbf81,H2SO4,A,0.00078760116488,0.000797971890239,0.000797824145021,1.47745218039e-07,0.999814849095
351ee457ea3b6710,H2SO4,A,0.00059070087366,0.000598538685699,0.000598455570525,8.31151734084e-08,0.999861136506
24b517dc6c681a4e,H2SO4,A,0.000472560698928,0.000478859640401,0.00047880644343,5.31969711594e-08,0.999888909053
b838db8d9f240c06,H2SO4,A,0.00236280349464,0.00237472512266,0.00237341557132,1.3095513323e-06,0.999448546141
bb7d5d7074c1aeaa,H2SO4,A,0.00118140174732,0.00118806958813,0.00118774201184,3.27576292519e-07,0.999724278531
87fd2c01adc6da97,H2SO4,A,0.00078760116488,0.000792203592336,0.000792057975806,1.45616530942e-07,0.999816187995
cfc2b9dde2f1ae74,H2SO4,A,0.00059070087366,0.000594211654485,0.000594129736872,8.19176131276e-08,0.999862140683
401c50fd4ee64b82,H2SO4,A,0.000472560698928,0.00047539762762,0.000475345197153,5.24304668171e-08,0.999889712393
8a8967ef091ec306,H2SO4,A,0.00236280349464,0.00235744579026,0.00235615523679,1.29055347089e-06,0.999452562822
462e8b690a95739f,H2SO4,A,0.00118140174732,0.00117942030416,0.00117909748025,3.22823906542e-07,0.999726285951
39cf50a66a5a137f,H2SO4,A,0.00078760116488,0.000786435264091,0.000786291760015,1.43504075591e-07,0.999817525889
