scenario_id,catalyst,geometry,temp_C,C_EGDA_feed_M,C_catalyst_feed_M,Q_total_mL_min,tau_s,C_EGMA_peak_M,Y_EGMA_peak,x_peak_m,tau_peak_s,x_peak_over_L,tau_peak_over_tau_out,peak_is_interior,peak_is_at_outlet,remaining_length_after_peak_m,remaining_time_after_peak_s,EGMA_increasing_at_outlet,peak95_start_x_m,peak95_end_x_m,peak95_width_m,peak95_width_over_L,peak95_start_tau_s,peak95_end_tau_s,peak95_width_s
d61b717c25902d94,NaOH,B,40,0.2,0.5,4,763.407014822,0.051269983,0.51269983,0.004,15.2681403,0.02,0.02,True,False,0.196,748.1388747,False,0.003,0.005,0.002,0.01,11.4511052,19.0851754,7.6340702
39bfc6ab76271229,NaOH,B,40,0.2,0.5,6,508.938009882,0.0513618883,0.513618883,0.005,12.7234502,0.025,0.0249999999018,True,False,0.195,496.2145598,False,0.004,0.008,0.004,0.02,10.1787602,20.3575204,10.1787602
060f15e49f5453d1,NaOH,B,40,0.2,0.5,8,381.703507411,0.0514364342,0.514364342,0.007,13.3596228,0.035,0.0350000001441,True,False,0.193,368.3438842,False,0.005,0.01,0.005,0.025,9.54258769,19.0851754,9.54258771
96a83d464b34f093,NaOH,B,40,0.2,0.5,10,305.362805929,0.0514467823,0.514467823,0.009,13.7413263,0.045,0.0450000000982,True,False,0.191,291.6214797,False,0.006,0.013,0.007,0.035,9.16088418,19.8485824,10.68769822
080589b638daa532,NaOH,B,40,0.3,0.5,2,1526.81402964,0.0770192831,0.513461887,0.002,15.2681403,0.01,0.01,True,False,0.198,1511.5458897,False,0.002,0.003,0.001,0.005,15.2681403,22.9022104,7.6340701
2ef91f9b19363cf3,NaOH,B,40,0.3,0.5,4,763.407014822,0.0770192831,0.513461887,0.004,15.2681403,0.02,0.02,True,False,0.196,748.1388747,False,0.003,0.007,0.004,0.02,11.4511052,26.7192455,15.2681403
177ddae71e98478e,NaOH,B,40,0.3,0.5,6,508.938009882,0.077125126,0.514167507,0.007,17.8128303,0.035,0.0349999999018,True,False,0.193,491.1251797,False,0.005,0.011,0.006,0.03,12.7234502,27.9915905,15.2681403
622435cdf1be17ab,NaOH,B,40,0.3,0.5,8,381.703507411,0.0771651395,0.514434264,0.009,17.1766578,0.045,0.0449999999607,True,False,0.191,364.5268492,False,0.006,0.015,0.009,0.045,11.4511052,28.6277631,17.1766579
88e09c155be74abb,NaOH,B,40,0.3,0.5,10,305.362805929,0.0771700156,0.514466771,0.011,16.7949543,0.055,0.0549999999018,True,False,0.189,288.5678517,False,0.007,0.018,0.011,0.055,10.6876982,27.4826525,16.7949543
325932dbea47ef32,NaOH,B,40,0.4,0.5,2,1526.81402964,0.102890477,0.514452383,0.003,22.9022104,0.015,0.0149999999673,True,False,0.197,1503.9118196,False,0.002,0.01,0.008,0.04,15.2681403,76.3407015,61.0725612
9d0a7fb980204545,NaOH,B,40,0.4,0.5,4,763.407014822,0.102890477,0.514452383,0.006,22.9022104,0.03,0.0299999999345,True,False,0.194,740.5048046,False,0.004,0.02,0.016,0.08,15.2681403,76.3407015,61.0725612
5bb6df72da3e2576,NaOH,B,40,0.4,0.5,6,508.938009882,0.102890477,0.514452383,0.009,22.9022104,0.045,0.0449999999018,True,False,0.191,486.0357996,False,0.005,0.031,0.026,0.13,12.7234502,78.8853915,66.1619413
89814e1eb70d0268,NaOH,B,40,0.4,0.5,8,381.703507411,0.102890477,0.514452383,0.012,22.9022104,0.06,0.0599999999476,True,False,0.188,358.8012966,False,0.007,0.041,0.034,0.17,13.3596228,78.249219,64.8895962
4d3654e8807c7fd9,NaOH,B,40,0.4,0.5,10,305.362805929,0.102890477,0.514452383,0.015,22.9022104,0.075,0.0749999998363,True,False,0.185,282.4605956,False,0.008,0.051,0.043,0.215,12.2145122,77.8675155,65.6530033
403a1576f1c2527c,NaOH,B,40,0.5,0.5,2,1526.81402964,0.128608228,0.51443291,0.033,251.924315,0.165,0.165000000033,True,False,0.167,1274.889715,False,0.003,0.2,0.197,0.985,22.9022104,1526.81403,1503.9118196
6d7023c9d4d9d3a2,NaOH,B,40,0.5,0.5,4,763.407014822,0.128608228,0.51443291,0.065,248.10728,0.325,0.325000000164,True,False,0.135,515.299735,False,0.005,0.2,0.195,0.975,19.0851754,763.407015,744.3218396
a5d27cea96e2b2ba,NaOH,B,40,0.5,0.5,6,508.938009882,0.128608228,0.51443291,0.097,246.834935,0.485,0.485000000295,True,False,0.103,262.103075,False,0.007,0.2,0.193,0.965,17.8128303,508.93801,491.1251797
495c58897698bb18,NaOH,B,40,0.5,0.5,8,381.703507411,0.128608228,0.51443291,0.129,246.198762,0.645,0.644999999961,True,False,0.071,135.504745,False,0.009,0.2,0.191,0.955,17.1766578,381.703507,364.5268492
7e9749e6f615d947,NaOH,B,40,0.5,0.5,10,305.362805929,0.128608228,0.51443291,0.161,245.817059,0.805,0.805000000557,True,False,0.039,59.545747,False,0.011,0.2,0.189,0.945,16.7949543,305.362806,288.5678517
62b9a1790c9d0672,NaOH,B,60,0.1,0.1,2,1526.81402964,0.0252785653,0.505571306,0.048,366.435367,0.24,0.239999999869,True,False,0.152,1160.378663,False,0.004,0.2,0.196,0.98,30.5362806,1526.81403,1496.2777494
d5386c46e337d130,NaOH,B,60,0.1,0.1,4,763.407014822,0.0252785653,0.505571306,0.095,362.618332,0.475,0.474999999836,True,False,0.105,400.788683,False,0.007,0.2,0.193,0.965,26.7192455,763.407015,736.6877695
cf0ccf5a2c71344f,NaOH,B,60,0.1,0.1,6,508.938009882,0.0252785653,0.505571306,0.142,361.345987,0.71,0.709999999804,True,False,0.058,147.592023,False,0.011,0.2,0.189,0.945,27.9915905,508.93801,480.9464195
e87de2087e317e31,NaOH,B,60,0.1,0.1,8,381.703507411,0.0252785653,0.505571306,0.189,360.709815,0.945,0.945000002319,True,False,0.011,20.993692,False,0.014,0.2,0.186,0.93,26.7192455,381.703507,354.9842615
3b0d121e56d7c9fa,NaOH,B,60,0.1,0.1,10,305.362805929,0.0252785648,0.505571296,0.199,303.835992,0.995,0.995000000098,True,False,0.001,1.526814,False,0.017,0.2,0.183,0.915,25.9558385,305.362806,279.4069675
f64eb48ae6fafec5,NaOH,B,60,0.2,0.1,2,1526.81402964,0.0377434146,0.377434146,0.022,167.949543,0.11,0.109999999804,True,False,0.178,1358.864487,False,0.003,0.2,0.197,0.985,22.9022104,1526.81403,1503.9118196
1906a768120c8de4,NaOH,B,60,0.2,0.1,4,763.407014822,0.0377434146,0.377434146,0.043,164.132508,0.215,0.214999999705,True,False,0.157,599.274507,False,0.006,0.2,0.194,0.97,22.9022104,763.407015,740.5048046
0540ca996e99d1bb,NaOH,B,60,0.2,0.1,6,508.938009882,0.0377434146,0.377434146,0.064,162.860163,0.32,0.319999999607,True,False,0.136,346.077847,False,0.008,0.2,0.192,0.96,20.3575204,508.93801,488.5804896
8b61ff00f478f0cf,NaOH,B,60,0.2,0.1,8,381.703507411,0.0377434146,0.377434146,0.086,164.132508,0.43,0.429999999974,True,False,0.114,217.570999,False,0.011,0.2,0.189,0.945,20.9936929,381.703507,360.7098141
96b3c7423326d2ae,NaOH,B,60,0.2,0.1,10,305.362805929,0.0377434146,0.377434146,0.107,163.369101,0.535,0.534999999312,True,False,0.093,141.993705,False,0.014,0.2,0.186,0.93,21.3753964,305.362806,283.9874096
9d0a3cf19f52d48e,NaOH,B,60,0.3,0.1,2,1526.81402964,0.0418534698,0.279023132,0.014,106.876982,0.07,0.0699999999345,True,False,0.186,1419.937048,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
e37fd42dbe62f37d,NaOH,B,60,0.3,0.1,4,763.407014822,0.0418534698,0.279023132,0.027,103.059947,0.135,0.134999999967,True,False,0.173,660.347068,False,0.004,0.2,0.196,0.98,15.2681403,763.407015,748.1388747
f32514c0fa085136,NaOH,B,60,0.3,0.1,6,508.938009882,0.0418534698,0.279023132,0.04,101.787602,0.2,0.2,True,False,0.16,407.150408,False,0.006,0.2,0.194,0.97,15.2681403,508.93801,493.6698697
317bef2404e60a01,NaOH,B,60,0.3,0.1,8,381.703507411,0.0418534698,0.279023132,0.054,103.059947,0.27,0.270000000288,True,False,0.146,278.64356,False,0.007,0.2,0.193,0.965,13.3596228,381.703507,368.3438842
e29f18dd4bee3e90,NaOH,B,60,0.3,0.1,10,305.362805929,0.0418534698,0.279023132,0.067,102.29654,0.335,0.334999999967,True,False,0.133,203.066266,False,0.009,0.2,0.191,0.955,13.7413263,305.362806,291.6214797
59c0b66690a36c51,NaOH,B,60,0.4,0.1,2,1526.81402964,0.0438994437,0.219497218,0.01,76.3407015,0.05,0.05,True,False,0.19,1450.4733285,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
427c0c0853e99268,NaOH,B,60,0.4,0.1,4,763.407014822,0.0438994437,0.219497218,0.02,76.3407015,0.1,0.1,True,False,0.18,687.0663135,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
720b1c108152ca61,NaOH,B,60,0.4,0.1,6,508.938009882,0.0438994437,0.219497218,0.03,76.3407015,0.15,0.15,True,False,0.17,432.5973085,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
c65afce842cdeb70,NaOH,B,60,0.4,0.1,8,381.703507411,0.0438994437,0.219497218,0.04,76.3407015,0.2,0.200000000262,True,False,0.16,305.3628055,False,0.006,0.2,0.194,0.97,11.4511052,381.703507,370.2524018
9884e0f114363ade,NaOH,B,60,0.4,0.1,10,305.362805929,0.0438994437,0.219497218,0.05,76.3407015,0.25,0.25,True,False,0.15,229.0221045,False,0.007,0.2,0.193,0.965,10.6876982,305.362806,294.6751078
2a97e4be76e91091,NaOH,B,60,0.5,0.1,2,1526.81402964,0.0451240716,0.180496286,0.009,68.7066313,0.045,0.0449999999673,True,False,0.191,1458.1073987,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
ef4425261722d66b,NaOH,B,60,0.5,0.1,4,763.407014822,0.0451240716,0.180496286,0.017,64.8895963,0.085,0.0850000000327,True,False,0.183,698.5174187,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
41b6a163c414503e,NaOH,B,60,0.5,0.1,6,508.938009882,0.0451240716,0.180496286,0.026,66.1619413,0.13,0.13,True,False,0.174,442.7760687,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
a224266dbde0a138,NaOH,B,60,0.5,0.1,8,381.703507411,0.0451240716,0.180496286,0.034,64.8895963,0.17,0.170000000288,True,False,0.166,316.8139107,False,0.005,0.2,0.195,0.975,9.54258769,381.703507,372.16091931
72ef470a2f93f1e0,NaOH,B,60,0.5,0.1,10,305.362805929,0.0451240716,0.180496286,0.043,65.6530033,0.215,0.215000000033,True,False,0.157,239.7098027,False,0.006,0.2,0.194,0.97,9.16088418,305.362806,296.20192182
7601baf4329558b6,NaOH,B,60,0.1,0.2,2,1526.81402964,0.0250726479,0.501452957,0.002,15.2681403,0.01,0.01,True,False,0.198,1511.5458897,False,0.002,0.002,0,0,15.2681403,15.2681403,0
b21b4c1f0589fc38,NaOH,B,60,0.1,0.2,4,763.407014822,0.0252080876,0.504161752,0.003,11.4511052,0.015,0.0149999999673,True,False,0.197,751.9559098,False,0.003,0.005,0.002,0.01,11.4511052,19.0851754,7.6340702
8e67b96af198dfcd,NaOH,B,60,0.1,0.2,6,508.938009882,0.0252788287,0.505576574,0.005,12.7234502,0.025,0.0249999999018,True,False,0.195,496.2145598,False,0.004,0.007,0.003,0.015,10.1787602,17.8128303,7.6340701
1473ec59908c0ade,NaOH,B,60,0.1,0.2,8,381.703507411,0.0252643412,0.505286823,0.007,13.3596228,0.035,0.0350000001441,True,False,0.193,368.3438842,False,0.005,0.01,0.005,0.025,9.54258769,19.0851754,9.54258771
d8e1a9314f672534,NaOH,B,60,0.1,0.2,10,305.362805929,0.0252679457,0.505358914,0.008,12.2145122,0.04,0.039999999869,True,False,0.192,293.1482938,False,0.006,0.013,0.007,0.035,9.16088418,19.8485824,10.68769822
761c9f797ff1464c,NaOH,B,60,0.2,0.2,2,1526.81402964,0.0505571306,0.505571306,0.025,190.851754,0.125,0.125000000164,True,False,0.175,1335.962276,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
3f878fb5536e72ad,NaOH,B,60,0.2,0.2,4,763.407014822,0.0505571306,0.505571306,0.05,190.851754,0.25,0.250000000327,True,False,0.15,572.555261,False,0.004,0.2,0.196,0.98,15.2681403,763.407015,748.1388747
c636acf1f611102c,NaOH,B,60,0.2,0.2,6,508.938009882,0.0505571306,0.505571306,0.075,190.851754,0.375,0.375000000491,True,False,0.125,318.086256,False,0.006,0.2,0.194,0.97,15.2681403,508.93801,493.6698697
dfa482a77cadc00a,NaOH,B,60,0.2,0.2,8,381.703507411,0.0505571306,0.505571306,0.1,190.851754,0.5,0.50000000131,True,False,0.1,190.851753,False,0.007,0.2,0.193,0.965,13.3596228,381.703507,368.3438842
0458fb2357aca9d2,NaOH,B,60,0.2,0.2,10,305.362805929,0.0505571306,0.505571306,0.124,189.32494,0.62,0.620000000917,True,False,0.076,116.037866,False,0.009,0.2,0.191,0.955,13.7413263,305.362806,291.6214797
b92081f5f3441ca5,NaOH,B,60,0.3,0.2,2,1526.81402964,0.0672200695,0.448133796,0.018,137.413263,0.09,0.0900000001965,True,False,0.182,1389.400767,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
80b3a9825a907a6e,NaOH,B,60,0.3,0.2,4,763.407014822,0.0672200695,0.448133796,0.035,133.596228,0.175,0.175000000491,True,False,0.165,629.810787,False,0.004,0.2,0.196,0.98,15.2681403,763.407015,748.1388747
a162607c0be97416,NaOH,B,60,0.3,0.2,6,508.938009882,0.0672200695,0.448133796,0.052,132.323883,0.26,0.260000000786,True,False,0.148,376.614127,False,0.006,0.2,0.194,0.97,15.2681403,508.93801,493.6698697
1547e29ee68cb820,NaOH,B,60,0.3,0.2,8,381.703507411,0.0672200695,0.448133796,0.069,131.68771,0.345,0.345000000223,True,False,0.131,250.015797,False,0.007,0.2,0.193,0.965,13.3596228,381.703507,368.3438842
bf4425e7c73d91d9,NaOH,B,60,0.3,0.2,10,305.362805929,0.0672200695,0.448133796,0.086,131.306007,0.43,0.430000001375,True,False,0.114,174.056799,False,0.009,0.2,0.191,0.955,13.7413263,305.362806,291.6214797
0f05c5a3f7475b2f,NaOH,B,60,0.4,0.2,2,1526.81402964,0.0754868293,0.377434146,0.013,99.2429119,0.065,0.0649999999673,True,False,0.187,1427.5711181,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
028d44c235b4b63d,NaOH,B,60,0.4,0.2,4,763.407014822,0.0754868293,0.377434146,0.026,99.2429119,0.13,0.129999999935,True,False,0.174,664.1641031,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
e896b37f894063ac,NaOH,B,60,0.4,0.2,6,508.938009882,0.0754868293,0.377434146,0.039,99.2429119,0.195,0.194999999902,True,False,0.161,409.6950981,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
aa641c8a6f783513,NaOH,B,60,0.4,0.2,8,381.703507411,0.0754868293,0.377434146,0.052,99.2429119,0.26,0.26000000021,True,False,0.148,282.4605951,False,0.006,0.2,0.194,0.97,11.4511052,381.703507,370.2524018
2d2b833eb09ede78,NaOH,B,60,0.4,0.2,10,305.362805929,0.0754868293,0.377434146,0.065,99.2429119,0.325,0.324999999836,True,False,0.135,206.1198941,False,0.007,0.2,0.193,0.965,10.6876982,305.362806,294.6751078
9f2b292d04f89ac8,NaOH,B,60,0.5,0.2,2,1526.81402964,0.0804246261,0.321698504,0.01,76.3407015,0.05,0.05,True,False,0.19,1450.4733285,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
72e051f492f2fe2e,NaOH,B,60,0.5,0.2,4,763.407014822,0.0804246261,0.321698504,0.019,72.5236664,0.095,0.0949999999673,True,False,0.181,690.8833486,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
08990b6761f2c37d,NaOH,B,60,0.5,0.2,6,508.938009882,0.0804246261,0.321698504,0.028,71.2513214,0.14,0.14,True,False,0.172,437.6866886,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
e087bc7059affb4c,NaOH,B,60,0.5,0.2,8,381.703507411,0.0804246261,0.321698504,0.037,70.6151489,0.185,0.185000000275,True,False,0.163,311.0883581,False,0.005,0.2,0.195,0.975,9.54258769,381.703507,372.16091931
f32831686e2caab8,NaOH,B,60,0.5,0.2,10,305.362805929,0.0804246261,0.321698504,0.047,71.7602594,0.235,0.234999999967,True,False,0.153,233.6025466,False,0.006,0.2,0.194,0.97,9.16088418,305.362806,296.20192182
b5d4cde3d3ee7e88,NaOH,B,60,0.1,0.3,2,1526.81402964,0.0252638108,0.505276216,0.001,7.63407015,0.005,0.005,True,False,0.199,1519.17995985,False,0.001,0.001,0,0,7.63407015,7.63407015,0
5c1eb9614f1fcbb5,NaOH,B,60,0.1,0.3,4,763.407014822,0.0252638108,0.505276216,0.002,7.63407015,0.01,0.01,True,False,0.198,755.77294485,False,0.002,0.002,0,0,7.63407015,7.63407015,0
989efe3a4d792ccc,NaOH,B,60,0.1,0.3,6,508.938009882,0.0252638108,0.505276216,0.003,7.63407015,0.015,0.015,True,False,0.197,501.30393985,False,0.002,0.004,0.002,0.01,5.0893801,10.1787602,5.0893801
9604595cb0f6c6fa,NaOH,B,60,0.1,0.3,8,381.703507411,0.0252638108,0.505276216,0.004,7.63407015,0.02,0.0200000000262,True,False,0.196,374.06943685,False,0.003,0.005,0.002,0.01,5.72555261,9.54258769,3.81703508
90fc3da9a33dd57d,NaOH,B,60,0.1,0.3,10,305.362805929,0.0252638108,0.505276216,0.005,7.63407015,0.025,0.025,True,False,0.195,297.72873585,False,0.004,0.007,0.003,0.015,6.10725612,10.6876982,4.58044208
bf84e99fba3ec83e,NaOH,B,60,0.2,0.3,2,1526.81402964,0.0497565918,0.497565918,0.001,7.63407015,0.005,0.005,True,False,0.199,1519.17995985,False,0.001,0.002,0.001,0.005,7.63407015,15.2681403,7.63407015
62c1a9334be10437,NaOH,B,60,0.2,0.3,4,763.407014822,0.0504747345,0.504747345,0.003,11.4511052,0.015,0.0149999999673,True,False,0.197,751.9559098,False,0.002,0.005,0.003,0.015,7.63407015,19.0851754,11.45110525
47eb17346ebe18fc,NaOH,B,60,0.2,0.3,6,508.938009882,0.050555455,0.50555455,0.004,10.1787602,0.02,0.02,True,False,0.196,498.7592498,False,0.003,0.007,0.004,0.02,7.63407015,17.8128303,10.17876015
c6e2362d5627a339,NaOH,B,60,0.2,0.3,8,381.703507411,0.0505027985,0.505027985,0.005,9.54258769,0.025,0.0250000000393,True,False,0.195,372.16091931,False,0.004,0.01,0.006,0.03,7.63407015,19.0851754,11.45110525
fcced5b2b9d3916b,NaOH,B,60,0.2,0.3,10,305.362805929,0.0505490358,0.505490358,0.007,10.6876982,0.035,0.0349999999673,True,False,0.193,294.6751078,False,0.004,0.012,0.008,0.04,6.10725612,18.3217684,12.21451228
8c46b32214bd9a89,NaOH,B,60,0.3,0.3,2,1526.81402964,0.0758356959,0.505571306,0.017,129.779193,0.085,0.0850000002947,True,False,0.183,1397.034837,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
8ba4c9a81cc4a98a,NaOH,B,60,0.3,0.3,4,763.407014822,0.0758356959,0.505571306,0.034,129.779193,0.17,0.170000000589,True,False,0.166,633.627822,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
1900abe017a211dc,NaOH,B,60,0.3,0.3,6,508.938009882,0.0758356959,0.505571306,0.051,129.779193,0.255,0.255000000884,True,False,0.149,379.158817,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
c27d9c786b9e1e74,NaOH,B,60,0.3,0.3,8,381.703507411,0.0758356959,0.505571306,0.068,129.779193,0.34,0.340000001624,True,False,0.132,251.924314,False,0.005,0.2,0.195,0.975,9.54258769,381.703507,372.16091931
ef705d2ab918af65,NaOH,B,60,0.3,0.3,10,305.362805929,0.0758356959,0.505571306,0.085,129.779193,0.425,0.425000001474,True,False,0.115,175.583613,False,0.006,0.2,0.194,0.97,9.16088418,305.362806,296.20192182
973d7873feff8cf0,NaOH,B,60,0.4,0.3,2,1526.81402964,0.094604905,0.473024525,0.014,106.876982,0.07,0.0699999999345,True,False,0.186,1419.937048,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
8467688b83013ad8,NaOH,B,60,0.4,0.3,4,763.407014822,0.094604905,0.473024525,0.028,106.876982,0.14,0.139999999869,True,False,0.172,656.530033,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
937a4011aec4aa4e,NaOH,B,60,0.4,0.3,6,508.938009882,0.094604905,0.473024525,0.041,104.332292,0.205,0.204999999902,True,False,0.159,404.605718,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
31d6cb0abb74161c,NaOH,B,60,0.4,0.3,8,381.703507411,0.094604905,0.473024525,0.055,104.968465,0.275,0.275000001506,True,False,0.145,276.735042,False,0.005,0.2,0.195,0.975,9.54258769,381.703507,372.16091931
8c9cc1a2588f8dfb,NaOH,B,60,0.4,0.3,10,305.362805929,0.094604905,0.473024525,0.068,103.823354,0.34,0.339999999869,True,False,0.132,201.539452,False,0.007,0.2,0.193,0.965,10.6876982,305.362806,294.6751078
f231aff43ce2e9ac,NaOH,B,60,0.5,0.3,2,1526.81402964,0.105798342,0.42319337,0.009,68.7066313,0.045,0.0449999999673,True,False,0.191,1458.1073987,False,0.002,0.2,0.198,0.99,15.2681403,1526.81403,1511.5458897
c358d294f96723dc,NaOH,B,60,0.5,0.3,4,763.407014822,0.105798342,0.42319337,0.017,64.8895963,0.085,0.0850000000327,True,False,0.183,698.5174187,False,0.003,0.2,0.197,0.985,11.4511052,763.407015,751.9559098
81f93f94cf799972,NaOH,B,60,0.5,0.3,6,508.938009882,0.105798342,0.42319337,0.025,63.6172512,0.125,0.124999999902,True,False,0.175,445.3207588,False,0.004,0.2,0.196,0.98,10.1787602,508.93801,498.7592498
fef14c70d3137e0a,NaOH,B,60,0.5,0.3,8,381.703507411,0.105798342,0.42319337,0.034,64.8895963,0.17,0.170000000288,True,False,0.166,316.8139107,False,0.005,0.2,0.195,0.975,9.54258769,381.703507,372.16091931
e8e98a3678ccc867,NaOH,B,60,0.5,0.3,10,305.362805929,0.105798342,0.42319337,0.042,64.1261892,0.21,0.209999999804,True,False,0.158,241.2366168,False,0.006,0.2,0.194,0.97,9.16088418,305.362806,296.20192182
26315c70251c003b,NaOH,B,60,0.1,0.4,2,1526.81402964,0.0237775643,0.475551286,0.001,7.63407015,0.005,0.005,True,False,0.199,1519.17995985,False,0.001,0.001,0,0,7.63407015,7.63407015,0
4296a40561a958b5,NaOH,B,60,0.1,0.4,4,763.407014822,0.0244965954,0.489931907,0.001,3.81703507,0.005,0.00499999999345,True,False,0.199,759.58997993,False,0.001,0.002,0.001,0.005,3.81703507,7.63407015,3.81703508
a3b911df1f7953a1,NaOH,B,60,0.1,0.4,6,508.938009882,0.0252773286,0.505546573,0.002,5.0893801,0.01,0.01,True,False,0.198,503.8486299,False,0.002,0.002,0,0,5.0893801,5.0893801,0
df129427e3743067,NaOH,B,60,0.1,0.4,8,381.703507411,0.0251741473,0.503482946,0.003,5.72555261,0.015,0.0150000000131,True,False,0.197,375.97795439,False,0.002,0.003,0.001,0.005,3.81703507,5.72555261,1.90851754
a04f8187fb1ed0f4,NaOH,B,60,0.1,0.4,10,305.362805929,0.0251520878,0.503041755,0.003,4.58044209,0.015,0.015,True,False,0.197,300.78236391,False,0.003,0.004,0.001,0.005,4.58044209,6.10725612,1.52681403
925255127a3144e9,NaOH,B,60,0.2,0.4,2,1526.81402964,0.0501452957,0.501452957,0.001,7.63407015,0.005,0.005,True,False,0.199,1519.17995985,False,0.001,0.001,0,0,7.63407015,7.63407015,0
c69963268ed62d70,NaOH,B,60,0.2,0.4,4,763.407014822,0.0501452957,0.501452957,0.002,7.63407015,0.01,0.01,True,False,0.198,755.77294485,False,0.002,0.002,0,0,7.63407015,7.63407015,0
be15b177040b4655,NaOH,B,60,0.2,0.4,6,508.938009882,0.0501452957,0.501452957,0.003,7.63407015,0.015,0.015,True,False,0.197,501.30393985,False,0.002,0.004,0.002,0.01,5.0893801,10.1787602,5.0893801
ba9398ec923ee703,NaOH,B,60,0.2,0.4,8,381.703507411,0.0504161752,0.504161752,0.003,5.72555261,0.015,0.0150000000131,True,False,0.197,375.97795439,False,0.003,0.005,0.002,0.01,5.72555261,9.54258769,3.81703508
68e0fb33bd508215,NaOH,B,60,0.2,0.4,10,305.362805929,0.0505358914,0.505358914,0.004,6.10725612,0.02,0.02,True,False,0.196,299.25554988,False,0.003,0.006,0.003,0.015,4.58044209,9.16088418,4.58044209
1336947c80a686b9,NaOH,B,60,0.3,0.4,2,1526.81402964,0.0756261154,0.504174103,0.001,7.63407015,0.005,0.005,True,False,0.199,1519.17995985,False,0.001,0.002,0.001,0.005,7.63407015,15.2681403,7.63407015
2141a0e61997637e,NaOH,B,60,0.3,0.4,4,763.407014822,0.0756261154,0.504174103,0.002,7.63407015,0.01,0.01,True,False,0.198,755.77294485,False,0.002,0.005,0.003,0.015,7.63407015,19.0851754,11.45110525
7c7506dd67bca11d,NaOH,B,60,0.3,0.4,6,508.938009882,0.0756722906,0.504481938,0.004,10.1787602,0.02,0.02,True,False,0.196,498.7592498,False,0.002,0.008,0.006,0.03,5.0893801,20.3575204,15.2681403
0a1c94c85fa5422d,NaOH,B,60,0.3,0.4,8,381.703507411,0.0757880927,0.505253951,0.005,9.54258769,0.025,0.0250000000393,True,False,0.195,372.16091931,False,0.003,0.01,0.007,0.035,5.72555261,19.0851754,13.35962279
24e77460f363ddac,NaOH,B,60,0.3,0.4,10,305.362805929,0.0758264782,0.505509855,0.006,9.16088418,0.03,0.03,True,False,0.194,296.20192182,False,0.004,0.013,0.009,0.045,6.10725612,19.8485824,13.74132628
f3891b69808fd79c,NaOH,B,60,0.4,0.4,2,1526.81402964,0.101114261,0.505571306,0.011,83.9747716,0.055,0.0549999999673,True,False,0.189,1442.8392584,False,0.001,0.2,0.199,0.995,7.63407015,1526.81403,1519.17995985
bf92a6550f61f542,NaOH,B,60,0.4,0.4,4,763.407014822,0.101114261,0.505571306,0.022,83.9747716,0.11,0.109999999935,True,False,0.178,679.4322434,False,0.002,0.2,0.198,0.99,7.63407015,763.407015,755.77294485
42e8dcfb5ea0e8e5,NaOH,B,60,0.4,0.4,6,508.938009882,0.101114261,0.505571306,0.033,83.9747716,0.165,0.164999999902,True,False,0.167,424.9632384,False,0.003,0.2,0.197,0.985,7.63407015,508.93801,501.30393985
40d8703cc2bdf2f8,NaOH,B,60,0.4,0.4,8,381.703507411,0.101114261,0.505571306,0.044,83.9747716,0.22,0.220000000157,True,False,0.156,297.7287354,False,0.004,0.2,0.196,0.98,7.63407015,381.703507,374.06943685
5d010825d389de19,NaOH,B,60,0.4,0.4,10,305.362805929,0.101114261,0.505571306,0.055,83.9747716,0.275,0.274999999836,True,False,0.145,221.3880344,False,0.005,0.2,0.195,0.975,7.63407015,305.362806,297.72873585
72afeccd0b34774f,NaOH,B,60,0.5,0.4,2,1526.81402964,0.121149399,0.484597594,0.012,91.6088418,0.06,0.06,True,False,0.188,1435.2051882,False,0.001,0.2,0.199,0.995,7.63407015,1526.81403,1519.17995985
95991ea3eb15677c,NaOH,B,60,0.5,0.4,4,763.407014822,0.121149399,0.484597594,0.023,87.7918067,0.115,0.114999999967,True,False,0.177,675.6152083,False,0.002,0.2,0.198,0.99,7.63407015,763.407015,755.77294485
