design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.0,0.7402871249942109,8,0.7404649579984834,S1_ideal,37,E
1.7354237919935258,0.11734662498929538,1,1.8528096669906517,S1_ideal,38,E
0.4323072080005659,0.46613087500736583,2,0.8984622090065386,S1_ideal,38,E
0.4236161659937352,0.7303240000037476,3,1.1539715840044664,S1_ideal,38,E
0.4724263750104001,0.6289951670041773,4,1.101461541999015,S1_ideal,38,E
0.4948063330084551,0.6660139169980539,5,1.1609322919975966,S1_ideal,38,E
0.5125098329881439,0.6837253749981755,6,1.196283625002252,S1_ideal,38,E
0.5624925830052234,0.942564292010502,7,1.5051127500046277,S1_ideal,38,E
0.0,0.9697484589996748,8,0.969815042000846,S1_ideal,38,E
0.5657582499989076,0.10404008300974965,1,0.669815875007771,S1_ideal,39,E
0.447791957994923,0.2578861250076443,2,0.7057032080047065,S1_ideal,39,E
0.4320354590017814,0.4079317089926917,3,0.8399989169993205,S1_ideal,39,E
0.37852174999716226,0.4147682080074446,4,0.7933287500054576,S1_ideal,39,E
0.4671523329889169,0.5233323749998817,5,0.990530208000564,S1_ideal,39,E
0.46140504199138377,0.5004745839978568,6,0.9619324590021279,S1_ideal,39,E
0.4978654160076985,0.6350817919883411,7,1.133014541992452,S1_ideal,39,E
0.0,0.7367771669960348,8,0.7368480000004638,S1_ideal,39,E
0.5676794160099234,0.09534870900097303,1,0.6630476669961354,S1_ideal,40,E
0.41240420800750144,0.28243074999772944,2,0.6948612909909571,S1_ideal,40,E
0.4351711249910295,0.28441191599995364,3,0.7196175409917487,S1_ideal,40,E
0.4125401250057621,0.28967924999597017,4,0.7022582909994526,S1_ideal,40,E
0.40582916600396857,0.690887583012227,5,1.0967597500130069,S1_ideal,40,E
0.4381711249880027,0.4549929580098251,6,0.8932169580075424,S1_ideal,40,E
0.4942275840003276,0.6607240829907823,7,1.1550093749974621,S1_ideal,40,E
0.0,0.7223812500014901,8,0.7224462500016671,S1_ideal,40,E
1.168634875008138,0.08013408300757874,1,1.2509632080036681,S1_ideal,1,F
0.8040754160028882,0.42817037500208244,2,1.2358143750025192,S1_ideal,1,F
0.751026208003168,0.2491985829983605,3,1.0073710409924388,S1_ideal,1,F
0.8217399999994086,0.22961758299788926,4,1.0710764579998795,S1_ideal,1,F
0.9020269579923479,0.3569701660017017,5,1.2787545409955783,S1_ideal,1,F
0.8413417080009822,0.5558948329999112,6,1.426342000006116,S1_ideal,1,F
0.8509033330046805,0.6161767919984413,7,1.4950327919941628,S1_ideal,1,F
0.0,0.6537402090034448,8,0.7018939999979921,S1_ideal,1,F
0.9486077909969026,0.07081454199214932,1,1.021048416994745,S1_ideal,2,F
0.7259822920022998,0.24968166599865071,2,0.9866555829939898,S1_ideal,2,F
0.7240460830071243,0.2744682089978596,3,1.0115342089993646,S1_ideal,2,F
0.845451207991573,0.25927958301326726,4,1.1151029580069007,S1_ideal,2,F
0.8214114580041496,0.31624941699556075,5,1.1578066669899272,S1_ideal,2,F
0.8803187919984339,0.47211587498895824,6,1.3727285420027329,S1_ideal,2,F
0.8926082500111079,0.6347997909906553,7,1.5506922499916982,S1_ideal,2,F
0.0,0.6000064999971073,8,0.6287061249895487,S1_ideal,2,F
0.9983100410026964,0.12411225000687409,1,1.1258922920096666,S1_ideal,3,F
0.7785537089948775,0.32251562501187436,2,1.1065808750136057,S1_ideal,3,F
0.7750849169970024,0.3665380419988651,3,1.1544596669991734,S1_ideal,3,F
0.8836316669912776,0.5067980830062879,4,1.4076825410011224,S1_ideal,3,F
0.8618141670012847,0.42784025000582915,5,1.3177500830061035,S1_ideal,3,F
0.9164664999989327,0.6687313750007888,6,1.6093382910039509,S1_ideal,3,F
0.9800002499978291,0.5610736249946058,7,1.579856208001729,S1_ideal,3,F
0.0,0.8742043749953154,8,0.9074770419974811,S1_ideal,3,F
1.020055582994246,0.05642187499324791,1,1.078150250003091,S1_ideal,4,F
0.7694178340025246,0.31015887499961536,2,1.0874557079951046,S1_ideal,4,F
0.8564217919920338,0.2158045830001356,3,1.0816879579942906,S1_ideal,4,F
0.8331137920031324,0.3697967920015799,4,1.2177068750024773,S1_ideal,4,F
0.7832142089901026,0.34105345798889175,5,1.1476643329951912,S1_ideal,4,F
0.8811975840071682,0.34278312500100583,6,1.2389709999988554,S1_ideal,4,F
0.8859231249953154,0.6703790419996949,7,1.5760580000060145,S1_ideal,4,F
0.0,0.530592874987633,8,0.5575010839966126,S1_ideal,4,F
