scenario_id,relative_path,run_config_path,profiles_path,catalyst,geometry,temp_C,Q1_mL_min,Q2_mL_min,C_EGDA_feed_M,C_catalyst_feed_M,density1_g_L,density2_g_L,length_m,diameter_m,h_plus_model,n_eff_protons,ka2_model,activity_model,reversible,K1_ref,K2_ref,dH1_J_mol,dH2_J_mol,T_C,tau_s,X_EGDA,Y_EGMA,Y_EG,S_EGMA,kappa1_1_s,kappa2_1_s,C_EGDA_out_M,C_EGMA_out_M,C_EG_out_M,C_AcOH_out_M,verification_error,invariant_drift,K1,K2,X_eq,Y_EGMA_eq,C_OH_out_M,OH_consumed_frac,NaOH_per_acetate_group
cf0ccf5a2c71344f,NaOH/PFR_dimensions/s252__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s252__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s252__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q3+3\profiles.csv,NaOH,B,60,3,3,0.1,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,508.938009882,0.752785652559,0.505571306136,0.247214346423,0.671600613557,0.0797511698028,0.0387402907253,0.012360717372,0.0252785653068,0.0123607173212,0.0499999999491,6.22174464726e-10,2.77555756156e-15,,,,,5.08711066256e-11,0.999999998983,0.5
e87de2087e317e31,NaOH/PFR_dimensions/s253__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s253__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s253__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q4+4\profiles.csv,NaOH,B,60,4,4,0.1,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,381.703507411,0.752785577232,0.50557130564,0.247214271592,0.671600680102,0.0797511698028,0.0387402907253,0.0123607211384,0.025278565282,0.0123607135796,0.0499999924412,6.22916163096e-10,1.66533453694e-15,,,,,7.5587929976e-09,0.999999848824,0.5
3b0d121e56d7c9fa,NaOH/PFR_dimensions/s254__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s254__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s254__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.1M_Q5+5\profiles.csv,NaOH,B,60,5,5,0.1,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,305.362805929,0.752784129341,0.505571296114,0.247212833227,0.671601959192,0.0797511698028,0.0387402907253,0.012360793533,0.0252785648057,0.0123606416613,0.0499998481284,6.21876508622e-10,2.22044604925e-15,,,,,1.51871613557e-07,0.999996962568,0.5
f64eb48ae6fafec5,NaOH/PFR_dimensions/s255__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s255__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s255__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q1+1\profiles.csv,NaOH,B,60,1,1,0.2,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,1526.81402964,0.438717073142,0.377434146283,0.0612829268583,0.860313330367,0.0797511698028,0.0387402907253,0.0561282926858,0.0377434146283,0.00612829268583,0.05,2.29102570248e-10,2.22044604925e-15,,,,,-3.29651181162e-20,1,0.25
1906a768120c8de4,NaOH/PFR_dimensions/s256__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s256__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s256__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q2+2\profiles.csv,NaOH,B,60,2,2,0.2,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,763.407014822,0.438717073142,0.377434146283,0.0612829268583,0.860313330367,0.0797511698028,0.0387402907253,0.0561282926858,0.0377434146283,0.00612829268583,0.05,2.31131572215e-10,2.49800180541e-15,,,,,-4.15228781054e-18,1,0.25
0540ca996e99d1bb,NaOH/PFR_dimensions/s257__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s257__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s257__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q3+3\profiles.csv,NaOH,B,60,3,3,0.2,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,508.938009882,0.438717073142,0.377434146283,0.0612829268583,0.860313330367,0.0797511698028,0.0387402907253,0.0561282926858,0.0377434146283,0.00612829268583,0.05,2.3069365862e-10,1.66533453694e-15,,,,,-1.25252757264e-16,1,0.25
8b61ff00f478f0cf,NaOH/PFR_dimensions/s258__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s258__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s258__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q4+4\profiles.csv,NaOH,B,60,4,4,0.2,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,381.703507411,0.438717073142,0.377434146283,0.0612829268583,0.860313330367,0.0797511698028,0.0387402907253,0.0561282926858,0.0377434146283,0.00612829268583,0.05,2.33474350964e-10,2.22044604925e-15,,,,,-3.46702419325e-16,1,0.25
96b3c7423326d2ae,NaOH/PFR_dimensions/s259__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s259__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s259__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.2M_cat0.1M_Q5+5\profiles.csv,NaOH,B,60,5,5,0.2,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,305.362805929,0.438717073142,0.377434146283,0.0612829268584,0.860313330367,0.0797511698028,0.0387402907253,0.0561282926858,0.0377434146283,0.00612829268584,0.05,2.32293906333e-10,3.05311331772e-15,,,,,-3.80983947304e-15,1,0.25
c186d939155112fe,NaOH/PFR_dimensions/s25__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s25__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s25__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1\profiles.csv,NaOH,B,25,1,1,0.1,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,25,1526.81402964,0.997744345667,0.114917125558,0.882827220109,0.115176924888,0.0227050264816,0.0101329796884,0.000112782716674,0.00574585627789,0.0441413610054,0.0940285782888,3.78237580145e-10,2.22044604925e-15,,,,,0.00597142171124,0.940285782888,1
9d0a3cf19f52d48e,NaOH/PFR_dimensions/s260__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s260__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s260__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q1+1\profiles.csv,NaOH,B,60,1,1,0.3,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,1526.81402964,0.306178232671,0.279023132009,0.0271551006621,0.911309499616,0.0797511698028,0.0387402907253,0.104073265099,0.0418534698014,0.00407326509932,0.05,1.18541195378e-10,3.33066907388e-15,,,,,-1.85841089273e-20,1,0.166666666667
e37fd42dbe62f37d,NaOH/PFR_dimensions/s261__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s261__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s261__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q2+2\profiles.csv,NaOH,B,60,2,2,0.3,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,763.407014822,0.306178232671,0.279023132009,0.0271551006621,0.911309499616,0.0797511698028,0.0387402907253,0.104073265099,0.0418534698014,0.00407326509932,0.05,1.21090822554e-10,3.70074341542e-15,,,,,-6.96235881719e-20,1,0.166666666667
f32514c0fa085136,NaOH/PFR_dimensions/s262__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s262__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s262__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q3+3\profiles.csv,NaOH,B,60,3,3,0.3,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,508.938009882,0.306178232671,0.279023132009,0.0271551006621,0.911309499616,0.0797511698028,0.0387402907253,0.104073265099,0.0418534698014,0.00407326509932,0.05,1.20403316946e-10,2.59052039079e-15,,,,,-8.29112108718e-19,1,0.166666666667
317bef2404e60a01,NaOH/PFR_dimensions/s263__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s263__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s263__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q4+4\profiles.csv,NaOH,B,60,4,4,0.3,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,381.703507411,0.306178232671,0.279023132009,0.0271551006621,0.911309499616,0.0797511698028,0.0387402907253,0.104073265099,0.0418534698014,0.00407326509932,0.05,1.20072007892e-10,1.85037170771e-15,,,,,-1.24695560424e-17,1,0.166666666667
e29f18dd4bee3e90,NaOH/PFR_dimensions/s264__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s264__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s264__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.3M_cat0.1M_Q5+5\profiles.csv,NaOH,B,60,5,5,0.3,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,305.362805929,0.306178232671,0.279023132009,0.0271551006621,0.911309499616,0.0797511698028,0.0387402907253,0.104073265099,0.0418534698014,0.00407326509932,0.05,1.20807160571e-10,1.48029736617e-15,,,,,-1.51622721524e-16,1,0.166666666667
59c0b66690a36c51,NaOH/PFR_dimensions/s265__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s265__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s265__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q1+1\profiles.csv,NaOH,B,60,1,1,0.4,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,1526.81402964,0.234748609191,0.219497218382,0.0152513908089,0.935030964139,0.0797511698028,0.0387402907253,0.153050278162,0.0438994436764,0.00305027816179,0.05,7.71709779412e-11,1.66533453694e-15,,,,,-7.9808494502e-21,1,0.125
427c0c0853e99268,NaOH/PFR_dimensions/s266__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s266__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s266__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q2+2\profiles.csv,NaOH,B,60,2,2,0.4,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,763.407014822,0.234748609191,0.219497218382,0.0152513908089,0.935030964139,0.0797511698028,0.0387402907253,0.153050278162,0.0438994436764,0.00305027816179,0.05,7.71737881933e-11,2.49800180541e-15,,,,,-2.32771812655e-20,1,0.125
720b1c108152ca61,NaOH/PFR_dimensions/s267__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s267__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s267__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q3+3\profiles.csv,NaOH,B,60,3,3,0.4,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,508.938009882,0.234748609191,0.219497218382,0.0152513908089,0.935030964139,0.0797511698028,0.0387402907253,0.153050278162,0.0438994436764,0.00305027816179,0.05,7.67417379643e-11,2.77555756156e-15,,,,,-1.96422218369e-17,1,0.125
c65afce842cdeb70,NaOH/PFR_dimensions/s268__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s268__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s268__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q4+4\profiles.csv,NaOH,B,60,4,4,0.4,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,381.703507411,0.234748609191,0.219497218382,0.0152513908089,0.935030964139,0.0797511698028,0.0387402907253,0.153050278162,0.0438994436764,0.00305027816179,0.05,7.75797828756e-11,1.66533453694e-15,,,,,-5.56554370076e-19,1,0.125
9884e0f114363ade,NaOH/PFR_dimensions/s269__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s269__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s269__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.4M_cat0.1M_Q5+5\profiles.csv,NaOH,B,60,5,5,0.4,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,305.362805929,0.234748609191,0.219497218382,0.0152513908089,0.935030964139,0.0797511698028,0.0387402907253,0.153050278162,0.0438994436764,0.00305027816179,0.05,7.72311728459e-11,2.22044604925e-15,,,,,-5.4601761462e-18,1,0.125
e177ba795c93007e,NaOH/PFR_dimensions/s26__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s26__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s26__cat-NaOH_T25C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2\profiles.csv,NaOH,B,25,2,2,0.1,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,25,763.407014822,0.990927117491,0.205067842617,0.785859274873,0.206945434228,0.0227050264816,0.0101329796884,0.000453644125454,0.0102533921309,0.0392929637437,0.0888393196182,4.20343204688e-10,1.94289029309e-15,,,,,0.0111606803818,0.888393196182,1
2a97e4be76e91091,NaOH/PFR_dimensions/s270__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s270__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s270__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q1+1\profiles.csv,NaOH,B,60,1,1,0.5,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,1526.81402964,0.190248143107,0.180496286214,0.00975185689286,0.948741381999,0.0797511698028,0.0387402907253,0.202437964223,0.0451240715536,0.00243796422322,0.05,5.25049448363e-11,2.22044604925e-15,,,,,-7.34815971431e-23,1,0.1
ef4425261722d66b,NaOH/PFR_dimensions/s271__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s271__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s271__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q2+2\profiles.csv,NaOH,B,60,2,2,0.5,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,763.407014822,0.190248143107,0.180496286214,0.00975185689286,0.948741381999,0.0797511698028,0.0387402907253,0.202437964223,0.0451240715536,0.00243796422321,0.05,5.43695644062e-11,1.7763568394e-15,,,,,-1.77079136106e-20,1,0.1
41b6a163c414503e,NaOH/PFR_dimensions/s272__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s272__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s272__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q3+3\profiles.csv,NaOH,B,60,3,3,0.5,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,508.938009882,0.190248143107,0.180496286214,0.00975185689286,0.948741381999,0.0797511698028,0.0387402907253,0.202437964223,0.0451240715536,0.00243796422322,0.05,5.3777621245e-11,1.55431223448e-15,,,,,-3.71991286591e-20,1,0.1
a224266dbde0a138,NaOH/PFR_dimensions/s273__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s273__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s273__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q4+4\profiles.csv,NaOH,B,60,4,4,0.5,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,381.703507411,0.190248143107,0.180496286214,0.00975185689286,0.948741381999,0.0797511698028,0.0387402907253,0.202437964223,0.0451240715536,0.00243796422322,0.05,5.44030931415e-11,2.44249065418e-15,,,,,-1.68050986514e-17,1,0.1
72ef470a2f93f1e0,NaOH/PFR_dimensions/s274__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s274__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s274__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.5M_cat0.1M_Q5+5\profiles.csv,NaOH,B,60,5,5,0.5,0.1,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,305.362805929,0.190248143107,0.180496286214,0.00975185689286,0.948741381999,0.0797511698028,0.0387402907253,0.202437964223,0.0451240715536,0.00243796422322,0.05,5.47816514374e-11,1.7763568394e-15,,,,,-3.07104788575e-19,1,0.1
7601baf4329558b6,NaOH/PFR_dimensions/s275__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s275__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s275__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q1+1\profiles.csv,NaOH,B,60,1,1,0.1,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,1526.81402964,0.999943895381,0.0166346282186,0.983309267163,0.0166355615504,0.159502339606,0.0774805814506,2.80523093154e-06,0.000831731410929,0.0491654633581,0.0991626581272,4.08878347846e-10,2.77555756156e-15,,,,,0.000837341872792,0.991626581272,1
b21b4c1f0589fc38,NaOH/PFR_dimensions/s276__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s276__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\NaOH\PFR_dimensions\s276__cat-NaOH_T60C_L200mm_ID18mm_EGDA0.1M_cat0.2M_Q2+2\profiles.csv,NaOH,B,60,2,2,0.1,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,60,763.407014822,0.99977071769,0.0327309719485,0.967039745741,0.0327384783024,0.159502339606,0.0774805814506,1.14641155184e-05,0.00163654859743,0.0483519872871,0.0983405231715,4.01588068355e-10,3.60822483003e-15,,,,,0.00165947682846,0.983405231715,1
