C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S6_resources,-1.5374114547622248,34,0,F-res-0.5x,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S6_resources,-2.6541496550981227,34,0,F-res-0.5x,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.6356510699340238,NORMAL_LEARNING,10,1,1.690296975,5,S6_resources,0.04381716766809762,34,1,F-res-0.5x,-1.0546459050659762,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.7286832455684426,NORMAL_LEARNING,10,2,3.717865054576512,5,S6_resources,-2.1220150817554195,34,0,F-res-0.5x,-2.9891818090080693,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.6684054759972465,NORMAL_LEARNING,10,3,3.832542204576512,5,S6_resources,-2.168383502601585,34,0,F-res-0.5x,-3.1641367285792654,0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S6_resources,-2.2339782291295256,34,0,F-res-0.5x,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S6_resources,-2.4011712315180143,34,0,F-res-0.5x,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,1.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S6_resources,-3.3292294500443615,34,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.5278109131883443,NORMAL_LEARNING,10,1,1.690296975,6,S6_resources,-0.43689466265147314,34,1,F-res-0.5x,-1.1624860618116557,0.0187;0.0236;0.0285;0.0334;0.0383;0.0432;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.6222228292742271,NORMAL_LEARNING,10,2,3.698752196243178,6,S6_resources,-2.500038553948273,34,0,F-res-0.5x,-3.076529366968951,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.6102978921846633,NORMAL_LEARNING,10,3,3.8229857754098457,6,S6_resources,-2.5753305121181196,34,0,F-res-0.5x,-3.2126878832251826,0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S6_resources,-2.7090840101215816,34,0,F-res-0.5x,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S6_resources,-2.875778533279073,34,0,F-res-0.5x,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S6_resources,-3.434013703411198,34,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.49604694839180236,NORMAL_LEARNING,10,1,1.690296975,7,S6_resources,-0.7041320923467016,34,1,F-res-0.5x,-1.1942500266081977,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.17899215030253246,NORMAL_LEARNING,10,2,3.717865054576512,7,S6_resources,-2.782478177250523,34,0,F-res-0.5x,-3.5388729042739797,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.5607726073023882,NORMAL_LEARNING,10,3,3.8420986337431784,7,S6_resources,-2.867667096915946,34,0,F-res-0.5x,-3.28132602644079,0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S6_resources,-3.064265654996965,34,0,F-res-0.5x,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S6_resources,-3.22799942392301,34,0,F-res-0.5x,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S6_resources,-3.4830877496808244,34,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.5361434399718602,NORMAL_LEARNING,10,1,1.690296975,8,S6_resources,-0.8771961902729875,34,1,F-res-0.5x,-1.15415353502814,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.13171336738906736,NORMAL_LEARNING,10,2,3.717865054576512,8,S6_resources,-2.9296556736389103,34,0,F-res-0.5x,-3.586151687187445,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.12028178422175813,NORMAL_LEARNING,10,3,3.8420986337431784,8,S6_resources,-3.0215089242175295,34,0,F-res-0.5x,-3.7218168495214203,0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S6_resources,-3.257997086450657,34,0,F-res-0.5x,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S6_resources,-3.420629747649735,34,0,F-res-0.5x,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S6_resources,-3.501233511377653,34,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,8.363946335003039,2,S6_resources,101.60415643784474,35,0,F-res-0.5x,-5.591357612763257,0.0089;0.0138;0.0285;0.0334;0.0383;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,8.348228462086373,2,S6_resources,101.49588579160876,35,0,F-res-0.5x,-5.575639739846592,0.0138;0.0187;0.0236;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,7.512152109454922,2,S6_resources,101.48612770979798,35,1,F-res-0.5x,-4.73956338721514,0.0187;0.0236;0.0285;0.0726;0.0824;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S6_resources,101.16794161322755,35,0,F-res-0.5x,nan,0.0138;0.0187;0.0236;0.053;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S6_resources,100.9736386295507,35,0,F-res-0.5x,nan,0.004;0.0089;0.0138;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S6_resources,100.89749570801207,35,0,F-res-0.5x,nan,0.004;0.0089;0.0138;0.0187;0.1657;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.772588721467963,NORMAL_LEARNING,10,1,7.924893832974279,3,S6_resources,11.39878874827456,35,0,F-res-0.5x,-5.152305111506315,0.0138;0.0187;0.0236;0.0285;0.0432;0.0481;0.053;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7717215189813236,NORMAL_LEARNING,10,2,7.877228164224281,3,S6_resources,11.174596087033397,35,0,F-res-0.5x,-5.105506645242958,0.0285;0.0334;0.0383;0.0432;0.0481;0.0922;0.102;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.7725240783595013,NORMAL_LEARNING,10,3,7.065151511592827,3,S6_resources,10.814335286426573,35,1,F-res-0.5x,-4.292627433233326,0.0236;0.0285;0.0334;0.0383;0.0432;0.0824;0.0922;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S6_resources,10.72834244916945,35,0,F-res-0.5x,nan,0.0628;0.0677;0.0726;0.0775;0.0824;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S6_resources,10.218336843536866,35,0,F-res-0.5x,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S6_resources,8.92714933897637,35,0,F-res-0.5x,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.2583091802831368,NORMAL_LEARNING,10,1,1.690296975,4,S6_resources,1.2539309778205119,35,1,F-res-0.5x,-0.4319877947168633,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.119282958851315,NORMAL_LEARNING,10,2,4.928359605124633,4,S6_resources,-1.4124482805638783,35,0,F-res-0.5x,-3.8090766462733177,0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.6102688553935717,NORMAL_LEARNING,10,3,3.717865054576512,4,S6_resources,-1.4422913122886118,35,0,F-res-0.5x,-3.1075961991829404,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S6_resources,-1.5149424015123691,35,0,F-res-0.5x,nan,0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S6_resources,-1.6563704771535868,35,0,F-res-0.5x,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S6_resources,-2.6511529656430763,35,0,F-res-0.5x,nan,0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.5532446360715507,NORMAL_LEARNING,10,1,1.690296975,5,S6_resources,0.08012174720771514,35,1,F-res-0.5x,-1.1370523389284495,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,1.2574362233208998,NORMAL_LEARNING,10,2,3.8134293462431783,5,S6_resources,-2.2233071500669466,35,0,F-res-0.5x,-2.5559931229222785,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.784933349956555,NORMAL_LEARNING,10,3,3.717865054576512,5,S6_resources,-2.2413628621492716,35,0,F-res-0.5x,-2.932931704619957,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S6_resources,-2.320400218364788,35,0,F-res-0.5x,nan,0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S6_resources,-2.4835700056954533,35,0,F-res-0.5x,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102
1.0,1.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S6_resources,-3.392563122645501,35,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.5591113217188494,NORMAL_LEARNING,10,1,1.6744937604166665,6,S6_resources,-0.40064509095445544,35,1,F-res-0.5x,-1.115382438697817,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.31399864632299496,NORMAL_LEARNING,10,2,3.7943164879098457,6,S6_resources,-2.5988864923207653,35,0,F-res-0.5x,-3.4803178415868508,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.341953954966072,NORMAL_LEARNING,10,3,3.698752196243178,6,S6_resources,-2.5992988941800386,35,0,F-res-0.5x,-3.356798241277106,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S6_resources,-2.753041087827211,35,0,F-res-0.5x,nan,0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S6_resources,-2.9246142286569867,35,0,F-res-0.5x,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102
1.0,1.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S6_resources,-3.540001250154944,35,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.45384587412548005,NORMAL_LEARNING,10,1,1.690296975,7,S6_resources,-0.7039675430301646,35,1,F-res-0.5x,-1.23645110087452,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.5270183241730122,NORMAL_LEARNING,10,2,3.717865054576512,7,S6_resources,-2.851738002406881,35,0,F-res-0.5x,-3.1908467304035,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.06116802479096317,NORMAL_LEARNING,10,3,3.8134293462431783,7,S6_resources,-2.866419169427604,35,0,F-res-0.5x,-3.752261321452215,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S6_resources,-3.0703953250044407,35,0,F-res-0.5x,nan,0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S6_resources,-3.2412173102119635,35,0,F-res-0.5x,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102
1.0,1.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S6_resources,-3.6506240321995405,35,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.5700845978133148,NORMAL_LEARNING,10,1,1.6823953677083332,8,S6_resources,-0.8727756388723784,35,1,F-res-0.5x,-1.1123107698950183,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.6174362240417736,NORMAL_LEARNING,10,2,3.7083086254098454,8,S6_resources,-2.9851400952070257,35,0,F-res-0.5x,-3.0908724013680717,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,0.11155546900486264,NORMAL_LEARNING,10,3,3.8038729170765126,8,S6_resources,-3.010029808067019,35,0,F-res-0.5x,-3.69231744807165,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S6_resources,-3.2511069296310167,35,0,F-res-0.5x,nan,0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S6_resources,-3.421215793859454,35,0,F-res-0.5x,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922;0.0971;0.102
1.0,1.0,1.0,1.0,2.0,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S6_resources,-3.695315343454742,35,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,8.28535697041971,2,S6_resources,112.7594367582679,36,0,F-res-0.5x,-5.512768248179928,0.0481;0.053;0.0579;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,8.379664207919708,2,S6_resources,112.7099989707654,36,0,F-res-0.5x,-5.6070754856799265,0.0187;0.0236;0.0285;0.0334;0.0383;0.0775;0.1069;0.1118;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,7.433989453204921,2,S6_resources,112.57719513954004,36,1,F-res-0.5x,-4.6614007309651395,0.0579;0.0628;0.0677;0.0726;0.0971;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S6_resources,112.37144523112073,36,0,F-res-0.5x,nan,0.0383;0.0432;0.0481;0.053;0.0579;0.151;0.1804;0.1853;0.1902;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S6_resources,112.20065020062874,36,0,F-res-0.5x,nan,0.0187;0.0236;0.0285;0.0334;0.0628;0.0677;0.0922;0.0971;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S6_resources,111.9278051254429,36,0,F-res-0.5x,nan,0.0089;0.0138;0.0187;0.0236;0.0334;0.0383;0.0432;0.0481;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,7.413098330124631,3,S6_resources,13.745779915358698,36,1,F-res-0.5x,-4.64050960788485,0.0383;0.0432;0.0481;0.053;0.0579;0.0628;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725887222397567,NORMAL_LEARNING,10,2,7.909005276724281,3,S6_resources,13.294840378935339,36,0,F-res-0.5x,-5.136416554484525,0.0187;0.0236;0.0285;0.0334;0.0383;0.1755;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,2.7725881708603795,NORMAL_LEARNING,10,3,7.86928388609928,3,S6_resources,13.0911551809876,36,0,F-res-0.5x,-5.096695715238901,0.0089;0.0138;0.0187;0.0236;0.0285;0.102;0.1069;0.1118;0.1314;0.1559
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S6_resources,13.089366070639832,36,0,F-res-0.5x,nan,0.0187;0.0236;0.0285;0.0334;0.0383;0.151;0.1657;0.1804;0.1902;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S6_resources,13.063352393153071,36,0,F-res-0.5x,nan,0.0383;0.0432;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S6_resources,12.597833972368559,36,0,F-res-0.5x,nan,0.0726;0.0775;0.0824;0.0873;0.0922;0.102;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.6600702787055686,NORMAL_LEARNING,10,1,2.37560175,4,S6_resources,0.6967308163395471,36,1,F-res-0.5x,-1.7155314712944314,0.053;0.0579;0.0628;0.0677;0.0726;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.7032322925746666,NORMAL_LEARNING,10,2,4.0264391801246315,4,S6_resources,-1.5604492822123373,36,0,F-res-0.5x,-3.323206887549965,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.9784910349174782,NORMAL_LEARNING,10,3,5.63615316422428,4,S6_resources,-2.0293710618326104,36,0,F-res-0.5x,-4.657662129306802,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S6_resources,-2.061856996934684,36,0,F-res-0.5x,nan,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S6_resources,-2.8263032856611234,36,0,F-res-0.5x,nan,0.0285;0.0334;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S6_resources,-2.9393873028042625,36,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.5428603603900927,NORMAL_LEARNING,10,1,2.37560175,5,S6_resources,-0.5318865948525002,36,1,F-res-0.5x,-1.8327413896099074,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.6444250473278309,NORMAL_LEARNING,10,2,3.9291680551246313,5,S6_resources,-2.3248969246776494,36,0,F-res-0.5x,-3.2847430077968003,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.9698271426943418,NORMAL_LEARNING,10,3,5.683818832974279,5,S6_resources,-3.3231808467250135,36,0,F-res-0.5x,-4.713991690279937,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S6_resources,-3.3291147671109487,36,0,F-res-0.5x,nan,0.0285;0.0334;0.0383;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S6_resources,-3.5165062200135315,36,0,F-res-0.5x,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S6_resources,-3.631436556899591,36,0,F-res-0.5x,nan,0.0873;0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1314
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.6070375615239246,NORMAL_LEARNING,10,1,2.37560175,6,S6_resources,-1.0510612160748978,36,1,F-res-0.5x,-1.7685641884760752,0.053;0.0579;0.0628;0.0677;0.0726;0.1804;0.1853;0.1902;0.1951;0.2
